2H chemical shift (ppm),FA_20240105_2H_yeast_1.5.ser#1,FA_20240105_2H_yeast_1.5.ser#2,FA_20240105_2H_yeast_1.5.ser#3,FA_20240105_2H_yeast_1.5.ser#4,FA_20240105_2H_yeast_1.5.ser#5,FA_20240105_2H_yeast_1.5.ser#6,FA_20240105_2H_yeast_1.5.ser#7,FA_20240105_2H_yeast_1.5.ser#8,FA_20240105_2H_yeast_1.5.ser#9,FA_20240105_2H_yeast_1.5.ser#10,FA_20240105_2H_yeast_1.5.ser#11,FA_20240105_2H_yeast_1.5.ser#12,FA_20240105_2H_yeast_1.5.ser#13,FA_20240105_2H_yeast_1.5.ser#14,FA_20240105_2H_yeast_1.5.ser#15,FA_20240105_2H_yeast_1.5.ser#16,FA_20240105_2H_yeast_1.5.ser#17,FA_20240105_2H_yeast_1.5.ser#18,FA_20240105_2H_yeast_1.5.ser#19,FA_20240105_2H_yeast_1.5.ser#20,FA_20240105_2H_yeast_1.5.ser#21,FA_20240105_2H_yeast_1.5.ser#22,FA_20240105_2H_yeast_1.5.ser#23,FA_20240105_2H_yeast_1.5.ser#24,FA_20240105_2H_yeast_1.5.ser#25,FA_20240105_2H_yeast_1.5.ser#26,FA_20240105_2H_yeast_1.5.ser#27,FA_20240105_2H_yeast_1.5.ser#28,FA_20240105_2H_yeast_1.5.ser#29,FA_20240105_2H_yeast_1.5.ser#30,FA_20240105_2H_yeast_1.5.ser#31,FA_20240105_2H_yeast_1.5.ser#32,FA_20240105_2H_yeast_1.5.ser#33,FA_20240105_2H_yeast_1.5.ser#34,FA_20240105_2H_yeast_1.5.ser#35,FA_20240105_2H_yeast_1.5.ser#36,FA_20240105_2H_yeast_1.5.ser#37,FA_20240105_2H_yeast_1.5.ser#38,FA_20240105_2H_yeast_1.5.ser#39,FA_20240105_2H_yeast_1.5.ser#40,FA_20240105_2H_yeast_1.5.ser#41,FA_20240105_2H_yeast_1.5.ser#42,FA_20240105_2H_yeast_1.5.ser#43,FA_20240105_2H_yeast_1.5.ser#44,FA_20240105_2H_yeast_1.5.ser#45,FA_20240105_2H_yeast_1.5.ser#46,FA_20240105_2H_yeast_1.5.ser#47,FA_20240105_2H_yeast_1.5.ser#48,FA_20240105_2H_yeast_1.5.ser#49,FA_20240105_2H_yeast_1.5.ser#50,FA_20240105_2H_yeast_1.5.ser#51,FA_20240105_2H_yeast_1.5.ser#52,FA_20240105_2H_yeast_1.5.ser#53,FA_20240105_2H_yeast_1.5.ser#54,FA_20240105_2H_yeast_1.5.ser#55,FA_20240105_2H_yeast_1.5.ser#56,FA_20240105_2H_yeast_1.5.ser#57,FA_20240105_2H_yeast_1.5.ser#58,FA_20240105_2H_yeast_1.5.ser#59,FA_20240105_2H_yeast_1.5.ser#60,FA_20240105_2H_yeast_1.5.ser#61,FA_20240105_2H_yeast_1.5.ser#62,FA_20240105_2H_yeast_1.5.ser#63,FA_20240105_2H_yeast_1.5.ser#64,FA_20240105_2H_yeast_1.5.ser#65,FA_20240105_2H_yeast_1.5.ser#66,FA_20240105_2H_yeast_1.5.ser#67,FA_20240105_2H_yeast_1.5.ser#68,FA_20240105_2H_yeast_1.5.ser#69,FA_20240105_2H_yeast_1.5.ser#70,FA_20240105_2H_yeast_1.5.ser#71,FA_20240105_2H_yeast_1.5.ser#72,FA_20240105_2H_yeast_1.5.ser#73,FA_20240105_2H_yeast_1.5.ser#74,FA_20240105_2H_yeast_1.5.ser#75,FA_20240105_2H_yeast_1.5.ser#76,FA_20240105_2H_yeast_1.5.ser#77,FA_20240105_2H_yeast_1.5.ser#78,FA_20240105_2H_yeast_1.5.ser#79,FA_20240105_2H_yeast_1.5.ser#80,FA_20240105_2H_yeast_1.5.ser#81,FA_20240105_2H_yeast_1.5.ser#82,FA_20240105_2H_yeast_1.5.ser#83,FA_20240105_2H_yeast_1.5.ser#84,FA_20240105_2H_yeast_1.5.ser#85,FA_20240105_2H_yeast_1.5.ser#86,FA_20240105_2H_yeast_1.5.ser#87,FA_20240105_2H_yeast_1.5.ser#88,FA_20240105_2H_yeast_1.5.ser#89,FA_20240105_2H_yeast_1.5.ser#90,FA_20240105_2H_yeast_1.5.ser#91,FA_20240105_2H_yeast_1.5.ser#92,FA_20240105_2H_yeast_1.5.ser#93,FA_20240105_2H_yeast_1.5.ser#94,FA_20240105_2H_yeast_1.5.ser#95,FA_20240105_2H_yeast_1.5.ser#96,FA_20240105_2H_yeast_1.5.ser#97,FA_20240105_2H_yeast_1.5.ser#98,FA_20240105_2H_yeast_1.5.ser#99,FA_20240105_2H_yeast_1.5.ser#100,FA_20240105_2H_yeast_1.5.ser#101,FA_20240105_2H_yeast_1.5.ser#102,FA_20240105_2H_yeast_1.5.ser#103,FA_20240105_2H_yeast_1.5.ser#104,FA_20240105_2H_yeast_1.5.ser#105,FA_20240105_2H_yeast_1.5.ser#106,FA_20240105_2H_yeast_1.5.ser#107,FA_20240105_2H_yeast_1.5.ser#108,FA_20240105_2H_yeast_1.5.ser#109,FA_20240105_2H_yeast_1.5.ser#110,FA_20240105_2H_yeast_1.5.ser#111,FA_20240105_2H_yeast_1.5.ser#112,FA_20240105_2H_yeast_1.5.ser#113,FA_20240105_2H_yeast_1.5.ser#114,FA_20240105_2H_yeast_1.5.ser#115,FA_20240105_2H_yeast_1.5.ser#116,FA_20240105_2H_yeast_1.5.ser#117,FA_20240105_2H_yeast_1.5.ser#118,FA_20240105_2H_yeast_1.5.ser#119,FA_20240105_2H_yeast_1.5.ser#120,FA_20240105_2H_yeast_1.5.ser#121,FA_20240105_2H_yeast_1.5.ser#122,FA_20240105_2H_yeast_1.5.ser#123,FA_20240105_2H_yeast_1.5.ser#124,FA_20240105_2H_yeast_1.5.ser#125,FA_20240105_2H_yeast_1.5.ser#126,FA_20240105_2H_yeast_1.5.ser#127,FA_20240105_2H_yeast_1.5.ser#128,FA_20240105_2H_yeast_1.5.ser#129,FA_20240105_2H_yeast_1.5.ser#130,FA_20240105_2H_yeast_1.5.ser#131,FA_20240105_2H_yeast_1.5.ser#132,FA_20240105_2H_yeast_1.5.ser#133,FA_20240105_2H_yeast_1.5.ser#134,FA_20240105_2H_yeast_1.5.ser#135,FA_20240105_2H_yeast_1.5.ser#136,FA_20240105_2H_yeast_1.5.ser#137,FA_20240105_2H_yeast_1.5.ser#138,FA_20240105_2H_yeast_1.5.ser#139,FA_20240105_2H_yeast_1.5.ser#140,FA_20240105_2H_yeast_1.5.ser#141,FA_20240105_2H_yeast_1.5.ser#142,FA_20240105_2H_yeast_1.5.ser#143,FA_20240105_2H_yeast_1.5.ser#144,FA_20240105_2H_yeast_1.5.ser#145,FA_20240105_2H_yeast_1.5.ser#146,FA_20240105_2H_yeast_1.5.ser#147,FA_20240105_2H_yeast_1.5.ser#148,FA_20240105_2H_yeast_1.5.ser#149,FA_20240105_2H_yeast_1.5.ser#150,FA_20240105_2H_yeast_1.5.ser#151,FA_20240105_2H_yeast_1.5.ser#152,FA_20240105_2H_yeast_1.5.ser#153,FA_20240105_2H_yeast_1.5.ser#154,FA_20240105_2H_yeast_1.5.ser#155,FA_20240105_2H_yeast_1.5.ser#156,FA_20240105_2H_yeast_1.5.ser#157,FA_20240105_2H_yeast_1.5.ser#158,FA_20240105_2H_yeast_1.5.ser#159,FA_20240105_2H_yeast_1.5.ser#160,FA_20240105_2H_yeast_1.5.ser#161,FA_20240105_2H_yeast_1.5.ser#162,FA_20240105_2H_yeast_1.5.ser#163,FA_20240105_2H_yeast_1.5.ser#164,FA_20240105_2H_yeast_1.5.ser#165,FA_20240105_2H_yeast_1.5.ser#166,FA_20240105_2H_yeast_1.5.ser#167,FA_20240105_2H_yeast_1.5.ser#168,FA_20240105_2H_yeast_1.5.ser#169,FA_20240105_2H_yeast_1.5.ser#170,FA_20240105_2H_yeast_1.5.ser#171,FA_20240105_2H_yeast_1.5.ser#172,FA_20240105_2H_yeast_1.5.ser#173,FA_20240105_2H_yeast_1.5.ser#174,FA_20240105_2H_yeast_1.5.ser#175,FA_20240105_2H_yeast_1.5.ser#176,FA_20240105_2H_yeast_1.5.ser#177,FA_20240105_2H_yeast_1.5.ser#178,FA_20240105_2H_yeast_1.5.ser#179,FA_20240105_2H_yeast_1.5.ser#180
7.35528,181.709,-444.778,318.708,292.217,446.313,-236.514,-82.1018,-347.686,471.474,-57.4321,-146.606,176.445,-62.1421,-665.638,155.423,234.101,45.0079,-157.112,459.791,194.958,-276.248,-470.109,-3.4562,80.2212,-254.682,-70.414,-295.131,-236.208,-481.066,36.7883,624.967,-160.926,296.018,-160.001,-411.592,116.011,-176.887,-131.681,-469.567,-400.615,-122.694,-335.364,-606.348,-459.503,139.459,-671.613,-247.048,-221.973,164.09,-248.315,205.003,75.5003,60.2509,-222.041,-223.641,-199.284,-508.356,-558.152,-409.319,0.437421,-513.299,199.09,-287.336,-102.041,210.329,302.873,-260.423,156.911,-586.215,-73.7008,457.453,-247.545,-1.37219,-254.388,-337.198,-33.479,18.9612,-458.799,-492.227,-190.326,-229.118,76.2353,-465.163,155.018,90.9106,135.449,-124.749,29.873,128.958,-88.9395,-22.7594,-94.1294,-227.114,-386.796,-53.6628,-343.574,-138.705,-375.601,-438.903,-73.8723,264.305,-240.301,-626.724,-12.7218,-208.964,-320.994,-336.562,-742.496,-264.891,-512.954,270.066,-289.124,295.457,162.06,70.1008,-497.698,-385.336,-142.083,-270.847,-41.7128,-464.992,-262.987,-83.6555,80.255,78.6492,165.946,-325.338,-134.547,518.735,-518.239,-92.262,-407.696,576.312,1.44655,-109.417,-646.473,-286.747,-194.034,-352.738,-245.509,283.584,-282.017,-310.648,-134.851,175.665,-345.792,-236.423,-121.352,110.641,-375.933,-403.016,-152.507,-261.489,-232.597,40.7697,-188.179,479.337,-332.678,77.401,-165.963,-218.199,-118.126,92.0429,-311.391,275.02,221.406,52.6085,-264.203,-113.095,1.71142,164.009,-500.737,343.064,-493.357,265.081,-401.754,159.541,-55.4118,-425.296,-26.7981
7.36342,161.293,-450.411,217.306,376.359,435.659,-314.568,-32.0497,-372.103,512.65,-76.5513,-161.46,206.941,36.7727,-624.521,159.443,330.84,107.81,-194.391,511.097,161.596,-347.089,-347.951,19.057,147.075,-177.555,-100.285,-224.719,-339.681,-452.946,86.6325,633.798,-94.6717,132.904,-340.727,-391.245,202.693,-286.145,-177.624,-478.349,-392.031,-176.426,-204.148,-576.456,-487.315,82.452,-707.373,-166.708,-189.011,184.531,-90.6685,122.148,20.2875,69.61,-226.029,-208.306,-168.354,-524.75,-526.962,-307.402,-154.598,-473.455,154.804,-394.749,-78.0877,223.147,242.47,-109.636,210.675,-616.719,-1.97237,457.306,-233.468,5.4269,-225.659,-338.417,-38.8048,56.7923,-518.428,-424.233,-114.573,-224.643,101.127,-463.337,65.4321,107.48,155.365,-108.441,68.9403,-1.09664,-121.427,-123.01,-9.93926,-197.839,-476.697,-92.3017,-301.345,-194.116,-557.225,-381.127,-110.569,199.169,-305.979,-765.262,19.172,-188.916,-349.362,-341.382,-650.486,-327.427,-495.533,232.208,-301.113,182.759,152.023,116.385,-330.711,-333.319,-198.179,-338.686,-83.8118,-453.048,-155.03,-133.912,-46.1094,77.7962,57.4809,-294.207,-135.491,547.99,-484.547,-89.6851,-445.438,606.39,95.0276,-59.7627,-635.3,-256.754,-293.53,-318.053,-333.152,274.458,-309.049,-264.938,-172.322,171.543,-376.904,-101.036,-94.4199,235.871,-336.806,-335.92,-223.199,-309.905,-351.089,-43.6512,-94.1648,551.788,-291.498,12.2683,-193.869,-204.893,-112.521,211.59,-237.565,283.642,228.665,107.253,-273.935,-121.813,-120.151,297.058,-472.146,389.781,-554.341,279.863,-532.708,182.358,-147.737,-375.177,45.1636
7.37157,115.762,-415.811,122.145,437.118,370.503,-348.043,-14.7024,-441.01,486.506,-59.5887,-106.598,215.828,51.3545,-598.844,125.483,406.618,138.459,-203.349,586.559,130.756,-404.632,-220.4,44.3698,168.721,-105.41,-141.082,-126.434,-477.488,-401.246,130.363,603.149,-22.032,-48.3833,-469.429,-384.861,294.51,-387.159,-232.266,-426.251,-304.503,-287.741,-92.7551,-479.764,-457.577,107.638,-674.453,-136.891,-145.715,160.587,112.361,19.2861,-5.87514,40.85,-261.784,-148.007,-183.987,-473.465,-512.095,-182.382,-270.863,-402.601,128.821,-500.578,-91.8075,211.879,180.072,20.1156,172.696,-613.428,116.023,435.119,-196.302,-6.54433,-144.16,-314.081,-3.04582,80.3701,-512.887,-376.674,-44.3885,-251.343,124.077,-494.976,50.2388,72.3867,192.876,-93.9811,88.1384,-140.445,-210.948,-137.653,30.0209,-144.099,-568.107,-126.287,-276.718,-267.513,-711.344,-304.9,-186.959,130.718,-337.878,-850.105,14.2246,-213.98,-364.615,-327.628,-528.797,-334.544,-421.214,185.702,-253.951,129.767,58.9186,106.905,-197.906,-325.2,-254.877,-391.333,-82.5762,-448.23,-92.2854,-133.813,-151.928,64.1852,-72.2913,-215.885,-130.933,530.883,-386.431,-83.2459,-477.037,595.407,99.3865,-10.3459,-662.164,-193.91,-336.063,-315.373,-437.641,259.978,-330.636,-275.627,-169.466,144.596,-404.511,19.2256,-65.1089,275.992,-289.034,-313.896,-266.202,-334.067,-458.437,-123.144,-29.7958,588.505,-272.399,-72.9681,-277.215,-174.942,-115.234,340.005,-215.294,279.435,249.484,138.58,-276.104,-121.975,-235.708,368.545,-423.163,354.935,-574.868,280.952,-631.141,159.201,-244.373,-315.294,93.3843
7.37971,39.1568,-371.063,44.262,433.127,306.547,-331.705,-48.0475,-493.821,366.509,-4.77666,6.31649,205.191,2.2093,-546.746,102.567,452.113,147.118,-195.919,589.899,102.548,-418.785,-130.056,25.8598,157.77,-80.4007,-162.459,-21.6272,-588.65,-346.753,169.68,554.788,17.1196,-165.843,-512.512,-342.13,356.828,-481.296,-295.568,-367.547,-187.892,-420.862,-21.6393,-417.489,-366.855,181.679,-585.881,-162.932,-76.4416,116.316,271.814,-91.7967,-48.4048,-30.0699,-267.364,-61.9364,-177.724,-368.099,-511.274,-102.759,-344.014,-327.705,112.668,-578.162,-170.721,165.262,96.1261,99.7281,49.2585,-544.623,209.947,358.494,-121.998,-48.9348,-15.5959,-315.869,82.4404,121.035,-438.858,-359.736,-21.9883,-291.971,138.132,-558.064,85.0293,-12.95,222.235,-87.2799,59.3339,-279.121,-365.417,-77.4334,23.4118,-69.7496,-642.467,-110.988,-266.908,-337.637,-778.186,-238.675,-264.744,35.3109,-323.646,-876.733,-9.69925,-211.244,-401.004,-274.672,-414.062,-325.557,-292.002,154.105,-173.66,101.187,-88.5505,63.6542,-105.389,-349.758,-303.843,-414.622,-28.1795,-420.372,-62.677,-101.068,-201.53,71.4206,-176.882,-106.803,-134.201,514.962,-218.835,-80.6944,-505.532,530.277,25.3269,1.5996,-718.12,-99.2967,-350.391,-351.576,-527.986,244.544,-370.6,-314.553,-114.902,108.979,-393.129,93.4977,-42.0294,262.152,-315.452,-358.433,-282.747,-387.935,-520.752,-161.177,-1.39604,613.94,-304.668,-150.953,-354.216,-135.386,-86.3841,439.443,-251.815,219.586,231.563,126.786,-277.076,-89.0968,-284.234,350.631,-346.486,260.542,-530.888,258.447,-668.943,115.967,-292.6,-276.632,109.432
7.38786,-29.8012,-368.243,-21.7174,396.792,277.414,-300.88,-107.634,-484.147,196.991,49.3057,81.6791,189.368,-62.2619,-441.96,85.4603,439.69,157.357,-200.405,492.174,74.5999,-389.68,-145.365,-48.8078,131.781,-125.209,-122.785,61.4179,-630.729,-319.448,167.872,498.622,-4.74924,-159.12,-481.588,-239.94,374.505,-561.339,-352.998,-315.583,-103.982,-543.951,1.93239,-426.579,-245.131,215.044,-459.817,-225.072,-10.9912,101.466,332.432,-186.891,-107.043,-110.155,-239.764,11.7961,-99.9683,-254.566,-497.301,-88.1493,-411.425,-256.69,89.2697,-616.376,-296.077,74.9932,-3.026,100.274,-111.322,-430.86,216.033,252.548,-43.053,-102.878,140.652,-374.421,187.821,155.199,-314.406,-365.173,-58.4554,-305.55,158.448,-606.411,110.647,-99.9463,224.925,-63.0905,-2.62557,-410.557,-528.087,20.9337,0.0807489,9.09605,-670.286,-43.6904,-268.942,-399.235,-753.186,-201.61,-314.588,-66.3042,-277.119,-884.684,-21.2708,-149.024,-452.081,-185.867,-337.901,-323.079,-115.392,129.496,-105.584,27.8063,-226.974,47.1118,-66.5992,-385.625,-333.649,-387.413,26.1424,-394.178,-69.8597,-68.3711,-172.43,112.41,-250.316,-24.6314,-147.401,511.719,-26.2281,-87.4613,-531.503,434.103,-67.0781,-42.0179,-763.07,-14.5486,-345.298,-408.242,-558.711,215.54,-424.942,-320.934,-21.2043,80.1165,-360.455,97.9108,-36.9211,246.374,-415.301,-430.723,-254.992,-492.316,-543.683,-163.885,11.7926,686.076,-358.479,-188.647,-369.79,-93.9287,-18.8436,464.977,-340.724,120.012,149.486,102.454,-282.567,-33.3004,-256.552,270.46,-215.639,167.901,-453.813,195.462,-634.687,85.2097,-293.072,-299.944,104.074
7.396,-58.8878,-403.932,-81.3317,361.551,256.495,-289.019,-143.856,-431.846,43.793,70.6965,38.7395,173.253,-105.222,-336.696,31.2551,349.329,201.446,-242.414,339.751,46.9182,-355.867,-253.024,-150.608,84.0812,-207.166,-24.9423,76.5161,-619.7,-306.293,110.733,429.655,-46.8247,-55.9554,-398.207,-94.8351,387.874,-616.231,-413.855,-264.946,-99.5012,-627.418,-24.8511,-493.51,-108.367,177.905,-342.036,-287.172,4.55096,134.188,327.613,-242.867,-147.818,-163.545,-180.041,29.7916,22.5498,-180.667,-461.948,-82.2144,-491.904,-192.544,34.8304,-643.934,-411.077,-60.9826,-110.377,23.3048,-244.862,-325.964,137.43,145.597,18.1195,-146.659,285.516,-492.782,273.711,148.608,-141.102,-403.661,-127.094,-277.56,224.12,-583.162,76.6507,-160.031,189.353,2.09445,-36.3365,-501.135,-643.266,138.692,-19.4618,84.1763,-641.581,39.8579,-266.995,-460.309,-648.506,-182.575,-333.782,-153.082,-214.786,-895.34,-7.97593,-49.8094,-481.416,-81.5566,-286.256,-328.178,43.908,93.9986,-78.4347,-102.649,-307.091,92.7572,-69.9501,-398.926,-365.736,-332.854,11.0127,-407.421,-126.581,-86.7936,-74.924,154.503,-321.657,-4.73962,-146.102,494.366,143.012,-93.3064,-562.004,338.328,-112.643,-115.623,-761.813,22.8172,-291.01,-461.698,-534.913,193.443,-479.091,-249.951,62.1965,97.6347,-325.068,68.5654,-57.1575,245.269,-530.714,-491.333,-184.978,-610.28,-521.314,-141.744,37.0746,792.444,-394.762,-162.377,-329.412,-43.2827,27.8665,401.494,-459.701,22.9669,39.5566,96.1297,-290.151,0.21871,-197.623,176.335,-35.7136,129.072,-382.687,119.201,-549.514,59.3976,-272.082,-352.777,114.964
7.40415,-44.9339,-424.919,-109.942,306.983,210.375,-308.767,-149.126,-383.662,-60.5708,47.3984,-85.7549,138.942,-105.124,-268.176,-54.431,207.218,253.922,-315.253,169.755,38.7068,-361.313,-378.962,-251.418,5.17031,-273.286,60.1074,13.6077,-580.327,-275.853,33.4022,384.78,-63.6084,59.9382,-293.361,46.3491,429.123,-638.783,-463.04,-218.817,-178.464,-633.221,-95.4727,-574.413,19.1988,127.988,-287.168,-337.147,-36.8262,191.13,312.038,-268.541,-143.908,-172.386,-68.4286,-22.516,127.228,-181.941,-441.496,-39.6907,-568.767,-144.991,-20.415,-718.124,-474.637,-215.205,-225.687,-96.6544,-311.248,-267.401,28.8754,58.2485,62.9291,-187.215,399.785,-636.329,338.818,105.661,50.6661,-448.008,-187.397,-235.562,312.646,-485.898,-8.42855,-184.344,135.489,83.7831,0.980271,-526.29,-707.661,253.649,0.647291,150.294,-580.413,97.9796,-260.77,-508.91,-477.108,-141.3,-368.967,-220.425,-141.729,-891.758,19.0625,41.793,-479.178,7.64651,-236.589,-330.893,123.663,49.5972,-93.4733,-224.759,-321.243,164.948,-85.2761,-363.738,-435.905,-292.773,-94.6887,-445.541,-210.245,-175.981,50.5047,160.258,-396.602,-42.8545,-110.673,430.876,267.191,-98.7009,-614.456,265.974,-96.9954,-167.447,-718.03,5.18672,-181.142,-487.869,-501.061,182.905,-529.98,-132.304,94.319,186.29,-277.392,53.2009,-90.9874,252.361,-607.462,-514.629,-96.1235,-676.68,-444.416,-99.9474,60.6347,866.702,-407.477,-109.666,-273.841,26.6956,22.6932,300.379,-561.209,-47.7194,-29.4709,84.3722,-276.349,-5.27913,-165.533,123.304,170.806,169.941,-328.214,65.4219,-456.552,-0.669485,-252.647,-382.326,157.025
7.41229,-21.7294,-390.114,-98.2735,210.499,138.501,-368.575,-161.032,-329.614,-104.596,-12.9486,-187.991,67.5586,-61.7914,-230.73,-114.448,75.2517,244.543,-372.684,9.73699,59.7433,-404.245,-468.886,-327.31,-76.9816,-307.431,54.6073,-80.3953,-488.374,-219.658,-45.1033,404.549,-50.8408,146.652,-198.186,155.124,483.126,-611.053,-467.747,-167.933,-273.544,-560.865,-187.326,-634.38,92.9163,109.516,-308.725,-369.893,-92.3703,230.096,301.146,-301.446,-97.7075,-129.42,76.7799,-121.563,178.85,-254.02,-453.907,7.25166,-610.679,-137.132,-65.1298,-855.9,-472.897,-352.979,-323.379,-231.952,-337.738,-253.857,-91.6834,6.29609,66.7879,-213.068,473.155,-777.976,387.48,53.8319,199.577,-450.271,-209.415,-198.575,360.308,-384.568,-96.4912,-150.366,118.476,129.923,98.1569,-500.369,-739.643,325.645,67.1173,220.442,-498.369,123.816,-236.413,-514.265,-318.91,-62.0794,-462.512,-239.496,-64.1521,-867.805,48.7805,87.3232,-449.915,47.8313,-185.323,-320.046,121.785,-0.105655,-133.981,-283.485,-307.036,214.66,-104.188,-283.065,-529.847,-259.321,-236.953,-457.584,-275.02,-300.443,171.139,120.684,-460.707,-128.223,-51.6117,318.673,323.255,-92.2382,-674.79,214.233,-33.4392,-192.527,-651.452,-63.2564,-69.5819,-499.984,-484.243,154.041,-582.651,-43.1359,76.9903,318.573,-213.204,52.9942,-124.344,259.759,-621.703,-493.182,-7.08864,-679.064,-327.599,-47.986,50.643,851.92,-394.002,-106.666,-235.637,99.2831,11.4531,230.94,-569.822,-73.8721,-41.7238,44.0545,-205.002,-24.7654,-183.801,108.161,381.292,254.085,-278.19,48.9868,-396.933,-95.5464,-251.677,-385.253,198.163
7.42044,-9.95742,-324.288,-98.9407,102.035,63.3887,-434.968,-203.092,-220.901,-85.2447,-110.043,-216.312,-28.3072,-2.73813,-233.652,-106.397,-9.59172,153.086,-382.116,-114.002,94.2841,-474.904,-496.978,-345.807,-92.0084,-315.919,-45.9268,-154.724,-341.632,-134.243,-120.994,470.805,-15.5252,202.93,-121.054,218.471,542.632,-515.707,-444.712,-87.9431,-321.267,-463.984,-277.768,-679.175,88.8063,116.797,-368.524,-370.715,-133.973,220.919,295.155,-350.258,-31.5216,-40.9955,199.123,-217.148,173.233,-366.629,-488.949,25.3399,-613.463,-156.916,-137.003,-1014.14,-450.492,-467.476,-349.056,-350.026,-352.952,-244.219,-225.936,-32.4261,18.5155,-197.314,460.583,-895.547,418.536,16.917,267.835,-386.725,-190.625,-176.23,360.622,-329.969,-160.892,-68.0362,160.615,108.236,205.374,-472.197,-716.205,329.293,164.262,287.49,-433.304,149.035,-177.316,-482.503,-289.46,20.8635,-597.814,-209.983,15.413,-826.924,60.3212,85.477,-400.625,19.7138,-128.284,-296.073,57.4849,-65.8589,-175.804,-276.212,-263.786,247.523,-112.642,-191.986,-581.753,-227.801,-347.754,-392.877,-301.57,-428.826,278.087,51.8114,-515.428,-227.74,-16.3351,208.743,292.215,-29.6318,-694.094,153.717,63.052,-223.189,-577.011,-151.745,-15.1272,-495.058,-461.474,91.0374,-623.28,-33.0935,54.3288,438.195,-148.951,51.3177,-143.822,255.574,-586.605,-438.337,43.6398,-646.112,-224.566,-2.25417,15.9189,757.833,-355.908,-173.889,-219.11,154.547,51.0682,199.967,-448.041,-48.7808,-29.5026,-13.7597,-91.435,-51.3516,-250.676,94.4998,547.542,314.934,-244.484,85.56,-365.145,-167.496,-249.409,-386.145,196.744
7.42858,27.7944,-273.315,-146.272,24.6479,23.7228,-461.594,-274.289,-49.7865,-17.5307,-239.723,-203.371,-112.069,44.0908,-276.57,-30.65,-43.7178,37.9944,-356.565,-174.546,124.074,-573.082,-482.971,-315.379,-2.36474,-293.426,-170.573,-190.631,-193.283,-5.51168,-178.783,526.659,34.0053,238.392,-64.165,193.1,603.565,-361.344,-437.904,5.80916,-308.617,-393.002,-370.047,-702.463,20.7985,148.222,-417.676,-328.036,-161.128,171.848,320.221,-400.95,45.7663,62.5044,280.173,-265.781,100.906,-486.797,-508.689,28.593,-605.815,-156.079,-241.147,-1127.76,-486.511,-543.155,-274.086,-426.624,-337.572,-216.998,-322.484,-87.9187,-75.8752,-146.872,369.715,-949.418,445.358,-1.61125,275.465,-282.407,-153.851,-178.222,355.962,-296.509,-179.408,31.9392,214.993,36.737,267.027,-453.287,-600.89,278.226,276.651,295.961,-458.478,188.988,-116.544,-451.779,-382.593,53.9019,-728.887,-172.216,104.804,-786.724,41.8176,64.0698,-306.877,-69.8603,-86.2525,-257.415,-41.6744,-137.228,-184.146,-239.236,-168.514,284.503,-89.0681,-113.311,-570.944,-217.673,-422.978,-265.903,-271.924,-549.405,348.488,-15.3786,-557.978,-278.69,-53.5449,146.871,189.486,109.858,-656.856,88.5579,159.564,-284.316,-501.294,-220.96,-33.2209,-439.663,-409.105,13.2381,-604.153,-104.328,79.3991,510.449,-84.9667,44.9345,-117.746,223.393,-538.63,-380.605,48.5069,-574.361,-169.656,20.348,-18.8677,640.723,-312.043,-245.295,-223.844,206.356,120.273,184.278,-257.604,-0.775179,-39.6331,-61.9796,6.11878,-101.635,-363.902,55.0554,619.164,324.326,-259.742,192.057,-340.035,-190.158,-233.555,-400.927,139.346
7.43673,114.473,-234.187,-223.213,-35.5952,16.0595,-446.064,-371.769,122.975,80.4665,-350.963,-193.853,-144.778,49.5757,-344.299,59.2762,-40.3419,-45.0159,-320.678,-135.583,146.689,-659.807,-473.359,-270.058,141.472,-241.465,-232.161,-190.669,-89.7965,167.556,-181.876,546.592,102.927,266.623,-37.0714,72.0157,648.523,-191.454,-455.413,70.089,-275.109,-363.892,-477.882,-674.724,-74.5212,197.524,-440.775,-251.671,-168.601,111.392,367.7,-450.063,126.138,142.93,347.874,-275.782,-29.2121,-584.123,-455.007,30.2772,-620.105,-128.143,-328.411,-1149.53,-582.654,-573.473,-154.191,-458.746,-269.127,-173.753,-338.112,-134.319,-210.163,-80.0845,279.063,-922.348,458.78,-9.7048,263.634,-203.132,-122.223,-206.158,363.665,-255.016,-142.031,149.474,238.996,-51.0997,251.773,-412.403,-429.219,208.543,344.459,214.553,-581.816,214.582,-102.122,-445.841,-485.232,34.9175,-810.647,-163.942,210.742,-773.003,18.6778,43.271,-141.817,-187.889,-89.03,-190.839,-141.586,-185.96,-134.714,-232.446,-55.3687,313.14,-27.6433,-56.4474,-522.714,-212.82,-505.885,-154.732,-180.79,-632.985,362.122,-48.0324,-573.406,-253.146,-156.095,137.592,71.7558,284.203,-604.428,51.8456,247.326,-376.68,-400.605,-281.345,-100.877,-342.583,-325.106,-51.738,-506.71,-228.468,149.024,525.964,-12.9326,36.2613,-48.1352,159.408,-511.515,-356.569,58.6832,-467.787,-139.078,2.48545,-37.6564,536.457,-299.871,-239.345,-240.064,270.723,152.29,175.368,-119.515,34.1037,-101.047,-76.2469,45.7822,-168.151,-516.656,-25.7946,592.908,298.735,-323.05,320.644,-343.846,-212.894,-265.033,-424.556,65.2819
