,FA_20240213_2H_E.coli_1.9.ser#1,FA_20240213_2H_E.coli_1.9.ser#2,FA_20240213_2H_E.coli_1.9.ser#3,FA_20240213_2H_E.coli_1.9.ser#4,FA_20240213_2H_E.coli_1.9.ser#5,FA_20240213_2H_E.coli_1.9.ser#6,FA_20240213_2H_E.coli_1.9.ser#7,FA_20240213_2H_E.coli_1.9.ser#8,FA_20240213_2H_E.coli_1.9.ser#9,FA_20240213_2H_E.coli_1.9.ser#10,FA_20240213_2H_E.coli_1.9.ser#11,FA_20240213_2H_E.coli_1.9.ser#12,FA_20240213_2H_E.coli_1.9.ser#13,FA_20240213_2H_E.coli_1.9.ser#14,FA_20240213_2H_E.coli_1.9.ser#15,FA_20240213_2H_E.coli_1.9.ser#16,FA_20240213_2H_E.coli_1.9.ser#17,FA_20240213_2H_E.coli_1.9.ser#18,FA_20240213_2H_E.coli_1.9.ser#19,FA_20240213_2H_E.coli_1.9.ser#20,FA_20240213_2H_E.coli_1.9.ser#21,FA_20240213_2H_E.coli_1.9.ser#22,FA_20240213_2H_E.coli_1.9.ser#23,FA_20240213_2H_E.coli_1.9.ser#24,FA_20240213_2H_E.coli_1.9.ser#25,FA_20240213_2H_E.coli_1.9.ser#26,FA_20240213_2H_E.coli_1.9.ser#27,FA_20240213_2H_E.coli_1.9.ser#28,FA_20240213_2H_E.coli_1.9.ser#29,FA_20240213_2H_E.coli_1.9.ser#30,FA_20240213_2H_E.coli_1.9.ser#31,FA_20240213_2H_E.coli_1.9.ser#32,FA_20240213_2H_E.coli_1.9.ser#33,FA_20240213_2H_E.coli_1.9.ser#34,FA_20240213_2H_E.coli_1.9.ser#35,FA_20240213_2H_E.coli_1.9.ser#36,FA_20240213_2H_E.coli_1.9.ser#37,FA_20240213_2H_E.coli_1.9.ser#38,FA_20240213_2H_E.coli_1.9.ser#39,FA_20240213_2H_E.coli_1.9.ser#40,FA_20240213_2H_E.coli_1.9.ser#41,FA_20240213_2H_E.coli_1.9.ser#42,FA_20240213_2H_E.coli_1.9.ser#43,FA_20240213_2H_E.coli_1.9.ser#44,FA_20240213_2H_E.coli_1.9.ser#45,FA_20240213_2H_E.coli_1.9.ser#46,FA_20240213_2H_E.coli_1.9.ser#47,FA_20240213_2H_E.coli_1.9.ser#48,FA_20240213_2H_E.coli_1.9.ser#49,FA_20240213_2H_E.coli_1.9.ser#50,FA_20240213_2H_E.coli_1.9.ser#51,FA_20240213_2H_E.coli_1.9.ser#52,FA_20240213_2H_E.coli_1.9.ser#53,FA_20240213_2H_E.coli_1.9.ser#54,FA_20240213_2H_E.coli_1.9.ser#55,FA_20240213_2H_E.coli_1.9.ser#56,FA_20240213_2H_E.coli_1.9.ser#57,FA_20240213_2H_E.coli_1.9.ser#58,FA_20240213_2H_E.coli_1.9.ser#59,FA_20240213_2H_E.coli_1.9.ser#60,FA_20240213_2H_E.coli_1.9.ser#61,FA_20240213_2H_E.coli_1.9.ser#62,FA_20240213_2H_E.coli_1.9.ser#63,FA_20240213_2H_E.coli_1.9.ser#64,FA_20240213_2H_E.coli_1.9.ser#65,FA_20240213_2H_E.coli_1.9.ser#66,FA_20240213_2H_E.coli_1.9.ser#67,FA_20240213_2H_E.coli_1.9.ser#68,FA_20240213_2H_E.coli_1.9.ser#69,FA_20240213_2H_E.coli_1.9.ser#70,FA_20240213_2H_E.coli_1.9.ser#71,FA_20240213_2H_E.coli_1.9.ser#72,FA_20240213_2H_E.coli_1.9.ser#73,FA_20240213_2H_E.coli_1.9.ser#74,FA_20240213_2H_E.coli_1.9.ser#75,FA_20240213_2H_E.coli_1.9.ser#76,FA_20240213_2H_E.coli_1.9.ser#77,FA_20240213_2H_E.coli_1.9.ser#78,FA_20240213_2H_E.coli_1.9.ser#79,FA_20240213_2H_E.coli_1.9.ser#80,FA_20240213_2H_E.coli_1.9.ser#81,FA_20240213_2H_E.coli_1.9.ser#82,FA_20240213_2H_E.coli_1.9.ser#83,FA_20240213_2H_E.coli_1.9.ser#84,FA_20240213_2H_E.coli_1.9.ser#85,FA_20240213_2H_E.coli_1.9.ser#86,FA_20240213_2H_E.coli_1.9.ser#87,FA_20240213_2H_E.coli_1.9.ser#88,FA_20240213_2H_E.coli_1.9.ser#89,FA_20240213_2H_E.coli_1.9.ser#90,FA_20240213_2H_E.coli_1.9.ser#91,FA_20240213_2H_E.coli_1.9.ser#92,FA_20240213_2H_E.coli_1.9.ser#93,FA_20240213_2H_E.coli_1.9.ser#94,FA_20240213_2H_E.coli_1.9.ser#95,FA_20240213_2H_E.coli_1.9.ser#96,FA_20240213_2H_E.coli_1.9.ser#97,FA_20240213_2H_E.coli_1.9.ser#98,FA_20240213_2H_E.coli_1.9.ser#99,FA_20240213_2H_E.coli_1.9.ser#100,FA_20240213_2H_E.coli_1.9.ser#101,FA_20240213_2H_E.coli_1.9.ser#102,FA_20240213_2H_E.coli_1.9.ser#103,FA_20240213_2H_E.coli_1.9.ser#104,FA_20240213_2H_E.coli_1.9.ser#105,FA_20240213_2H_E.coli_1.9.ser#106,FA_20240213_2H_E.coli_1.9.ser#107,FA_20240213_2H_E.coli_1.9.ser#108,FA_20240213_2H_E.coli_1.9.ser#109,FA_20240213_2H_E.coli_1.9.ser#110,FA_20240213_2H_E.coli_1.9.ser#111,FA_20240213_2H_E.coli_1.9.ser#112,FA_20240213_2H_E.coli_1.9.ser#113,FA_20240213_2H_E.coli_1.9.ser#114,FA_20240213_2H_E.coli_1.9.ser#115,FA_20240213_2H_E.coli_1.9.ser#116,FA_20240213_2H_E.coli_1.9.ser#117,FA_20240213_2H_E.coli_1.9.ser#118,FA_20240213_2H_E.coli_1.9.ser#119,FA_20240213_2H_E.coli_1.9.ser#120,FA_20240213_2H_E.coli_1.9.ser#121,FA_20240213_2H_E.coli_1.9.ser#122,FA_20240213_2H_E.coli_1.9.ser#123,FA_20240213_2H_E.coli_1.9.ser#124,FA_20240213_2H_E.coli_1.9.ser#125,FA_20240213_2H_E.coli_1.9.ser#126,FA_20240213_2H_E.coli_1.9.ser#127,FA_20240213_2H_E.coli_1.9.ser#128,FA_20240213_2H_E.coli_1.9.ser#129,FA_20240213_2H_E.coli_1.9.ser#130
5.77512,17.0092,94.2763,15.9650,58.5989,-21.4993,-150.192,139.376,7.68214,201.846,119.145,8.95550,282.020,70.4935,28.8491,156.280,-149.425,277.242,-107.068,-138.158,-298.867,-7.30832,-52.1741,49.6904,-98.6555,57.6525,-160.148,25.4898,-151.487,123.607,127.977,-156.491,-29.8702,-88.9387,-89.8783,45.6512,-134.825,316.878,252.212,375.904,-249.775,188.004,22.5140,234.642,108.667,48.5465,13.6254,192.716,27.1313,163.993,10.7764,-107.270,-168.589,214.341,224.624,-40.4014,159.835,46.3174,263.431,-65.2269,-154.369,243.584,159.781,153.036,129.278,76.1482,144.331,14.6035,67.6733,329.070,-36.2313,-182.542,242.757,170.524,260.994,245.187,-26.6346,-170.464,140.255,28.7023,-186.130,-24.2329,25.8236,-71.7101,-85.9058,-18.9193,147.203,465.509,96.7272,-234.069,-141.488,-36.3189,107.421,-153.354,-170.923,-17.5094,58.6715,0.768681,61.3139,-111.050,129.258,333.940,-68.3169,182.458,200.164,-178.374,286.298,159.896,-79.5063,303.495,-53.3125,93.9625,-70.9304,371.553,193.792,158.327,187.920,-199.553,-158.161,169.886,80.1711,-175.333,-44.0884,-63.3401,-92.8842,283.624,-6.23294,126.224,172.743,368.634,-45.5789
5.77919,-1.41479,58.6181,11.8149,44.8136,-11.5684,-168.380,158.688,-21.7743,217.929,138.859,-24.3909,306.259,64.1968,42.5617,194.227,-150.160,273.040,-80.5378,-119.654,-323.181,5.50809,-44.7356,84.1295,-113.019,60.5644,-179.579,22.1864,-138.778,143.990,135.682,-156.868,-6.07693,-86.8426,-79.8964,48.7152,-102.449,322.242,265.055,373.793,-275.150,188.901,20.2699,221.711,108.975,39.5765,-13.1588,187.743,32.3343,155.077,-1.41886,-89.7873,-170.079,218.357,216.122,-30.6970,126.480,39.1645,264.482,-69.0700,-147.136,303.565,121.540,171.917,118.912,78.6546,155.876,-8.42357,78.3480,334.337,-55.4114,-170.142,267.682,179.964,271.129,237.107,-2.77116,-165.963,149.155,12.6632,-158.639,-49.3273,15.4461,-83.1725,-89.7828,2.37459,160.493,479.423,106.822,-229.676,-141.990,-44.4572,104.153,-194.566,-171.916,-30.0340,63.4963,-0.409522,60.5699,-102.187,149.861,323.860,-42.3652,162.916,210.427,-169.606,281.567,177.525,-78.4816,315.376,-69.9104,86.1825,-96.7775,401.600,170.558,171.917,201.758,-175.881,-171.592,190.617,42.2811,-147.746,-33.3814,-20.0791,-119.611,312.781,-21.4009,115.624,161.175,371.003,-30.1238
5.78327,-22.2110,32.0017,1.93517,32.8915,2.35739,-189.082,181.700,-46.1788,230.608,152.398,-61.0092,324.905,55.7863,52.1694,231.156,-142.574,265.002,-53.1437,-96.1232,-351.614,16.3769,-41.4607,133.886,-128.560,58.6956,-190.981,13.2506,-125.503,160.776,143.381,-154.936,18.9220,-75.2948,-66.6683,40.6803,-66.5092,334.323,274.498,360.997,-291.174,187.436,26.1501,207.742,113.201,37.2158,-39.8131,187.014,38.9861,140.865,-8.68069,-70.5937,-165.996,218.200,201.220,-21.3718,93.8195,28.9913,260.700,-77.4832,-138.949,366.870,76.0953,181.948,106.427,89.3491,165.092,-36.2694,90.5552,334.898,-65.6380,-151.451,287.068,184.151,279.343,226.701,18.3292,-159.796,162.963,-0.668660,-140.030,-76.2980,7.92884,-94.1366,-90.2823,22.0098,167.072,490.019,116.917,-223.441,-132.082,-50.7955,102.013,-229.882,-173.840,-42.1009,66.9002,-1.39123,57.9199,-90.7115,168.080,307.387,-12.5344,137.620,214.867,-158.345,271.833,197.258,-69.2849,316.291,-82.2435,74.5864,-121.807,422.063,151.065,184.477,204.952,-144.110,-181.958,214.392,11.6299,-117.746,-25.0615,27.2143,-138.420,340.915,-43.4917,93.6124,145.917,367.762,-15.3056
5.78734,-39.4687,17.6976,-9.43718,26.4744,19.1701,-210.464,209.125,-64.4220,241.230,159.520,-96.3084,337.840,42.6803,57.6656,267.092,-130.223,256.156,-26.2860,-69.9166,-382.739,24.6282,-39.6543,193.910,-143.232,50.3945,-196.162,-0.569723,-113.767,174.951,148.659,-152.794,43.7422,-55.1798,-49.3539,24.7221,-28.8537,350.131,279.758,338.859,-297.968,182.610,40.6489,195.122,121.992,41.0685,-65.1354,193.028,45.4383,124.800,-11.3192,-52.7221,-160.490,212.832,183.197,-12.3147,63.5571,17.0758,256.233,-91.1973,-131.560,425.057,29.4435,180.883,94.2992,104.511,173.226,-69.1311,100.150,331.237,-68.7149,-128.127,299.778,182.608,284.739,215.273,32.9176,-150.776,180.712,-11.4439,-131.439,-101.825,5.94459,-105.640,-87.2936,38.6769,167.533,497.408,123.369,-216.114,-112.400,-58.9527,98.2279,-254.328,-177.573,-53.5680,69.1488,-4.09228,51.4634,-78.6991,180.564,286.117,20.1727,107.365,211.428,-143.787,257.957,217.946,-51.9388,304.573,-90.9840,58.4722,-143.650,428.990,140.222,196.013,196.102,-103.915,-190.210,238.340,-8.62995,-86.2472,-20.1278,75.0263,-150.644,363.308,-69.4893,63.1176,127.870,359.513,-2.28760
5.79141,-47.5755,17.5842,-18.3340,26.5352,37.7922,-231.043,240.316,-76.7713,250.139,161.670,-125.784,345.385,23.0328,60.9844,301.524,-115.158,249.214,-1.69548,-43.7205,-414.115,30.6097,-36.4297,258.459,-155.352,35.9767,-198.136,-18.3812,-104.151,188.026,149.801,-151.817,67.0268,-28.4626,-28.9897,5.72002,8.90150,366.342,281.217,310.977,-296.497,173.220,62.5100,184.461,134.808,49.0070,-87.9359,204.920,50.7590,111.652,-10.0162,-40.1091,-157.549,200.674,166.205,-3.73725,37.4751,5.01007,252.932,-108.367,-125.326,470.447,-12.1593,169.526,82.5773,120.090,181.042,-106.089,102.945,323.864,-66.6942,-100.521,304.646,175.228,287.344,204.003,38.9644,-138.290,201.679,-20.0468,-133.039,-123.232,12.0752,-118.871,-81.5806,50.7119,163.877,499.657,124.063,-206.620,-83.9290,-71.3352,90.4250,-265.274,-184.813,-64.6328,70.3947,-9.58338,41.3408,-66.2942,185.092,261.700,54.2236,74.3781,200.506,-124.834,243.040,237.323,-28.5483,280.705,-97.2788,38.2007,-159.212,420.815,140.127,206.482,176.724,-57.2042,-198.395,259.624,-17.4078,-54.1723,-19.6882,119.376,-160.171,375.981,-95.1965,30.4956,109.835,347.904,8.79706
5.79548,-43.5637,30.9386,-21.8794,30.9324,56.9664,-249.182,273.826,-84.7330,256.373,161.156,-146.163,347.955,-4.26794,64.0091,332.691,-97.3224,246.015,19.0212,-19.1646,-443.059,35.3271,-29.8173,322.460,-164.053,17.1533,-199.266,-39.2753,-96.2806,201.093,146.341,-151.904,87.6251,2.16748,-8.01172,-11.8439,45.9098,380.886,279.398,281.926,-288.315,158.266,88.9940,174.786,149.508,57.6967,-106.461,219.712,54.8460,104.707,-4.98901,-35.9981,-160.097,180.447,153.680,3.94417,16.7498,-6.08365,250.198,-125.322,-118.839,498.228,-44.1311,151.420,69.1958,132.919,188.190,-143.825,96.6994,313.530,-61.0982,-68.3300,300.993,162.556,288.435,193.452,36.7284,-122.827,225.656,-27.1726,-144.162,-139.236,26.4186,-134.145,-74.8541,56.0671,157.892,493.003,117.776,-193.745,-47.7807,-88.0944,77.9142,-263.972,-196.579,-75.3454,71.1003,-17.7895,29.9822,-52.7030,181.000,236.124,87.1454,40.4349,183.832,-102.116,230.457,252.043,-3.01351,247.453,-101.993,15.6170,-166.765,399.310,148.866,215.429,150.330,-8.47526,-208.632,276.254,-16.1828,-22.9741,-24.4050,156.303,-171.228,376.922,-116.521,2.58235,94.5511,334.727,19.0279
5.79956,-28.3968,54.3967,-18.5071,36.6067,74.7235,-263.222,308.150,-90.4761,258.422,160.445,-156.090,346.444,-39.6239,66.5954,357.699,-75.5413,247.467,35.3116,4.10524,-467.260,39.8187,-19.3014,382.256,-169.245,-4.50816,-199.963,-61.7245,-89.7224,214.136,138.762,-152.252,104.748,33.9883,11.0176,-25.3590,81.9368,393.638,274.570,254.995,-275.889,136.980,116.297,164.635,163.255,63.9876,-118.895,234.497,57.9698,103.806,4.11246,-41.8076,-169.484,152.856,147.206,10.5504,1.46511,-15.3100,246.140,-138.396,-109.571,507.385,-64.6754,131.451,51.2048,140.889,192.775,-176.483,82.0338,301.222,-53.1761,-31.8992,288.842,146.027,290.060,183.803,28.0557,-106.410,253.212,-33.4144,-162.980,-149.689,45.1425,-150.557,-69.5457,53.1548,149.521,473.630,103.626,-178.268,-5.51311,-107.156,62.2918,-254.938,-212.081,-84.9895,72.3847,-27.5112,20.4603,-37.8574,168.835,212.299,115.994,6.14480,162.509,-78.5668,221.818,258.626,20.4584,209.474,-105.764,-6.30097,-167.089,369.217,161.627,222.522,121.282,36.8378,-221.858,287.784,-8.03973,5.61496,-34.4959,182.672,-186.052,366.472,-129.957,-15.5923,82.7497,321.044,29.4559
5.80363,-6.23003,82.8249,-8.05550,42.1705,88.5478,-272.381,341.720,-95.7494,255.125,161.684,-156.438,342.664,-82.1216,66.5113,373.237,-49.0329,253.769,48.3312,28.1839,-484.956,44.8395,-5.80986,435.421,-171.260,-28.6373,-199.085,-83.1469,-84.3966,226.239,128.243,-152.791,117.942,64.7867,26.5602,-34.2931,116.681,405.636,267.002,231.006,-262.513,109.208,140.559,153.191,173.727,66.1238,-124.481,247.819,60.5432,105.440,17.5731,-57.0009,-185.501,120.884,146.384,16.0036,-9.34968,-21.8915,239.338,-145.423,-95.3201,500.232,-74.6870,114.222,26.1551,142.630,191.687,-197.098,62.2132,287.763,-44.6196,6.84911,268.614,127.536,293.863,175.299,15.3667,-92.2636,285.409,-39.0828,-186.345,-154.612,61.5147,-166.483,-68.4179,42.3529,137.123,439.676,81.6446,-163.196,40.3459,-125.072,46.8154,-243.834,-228.802,-92.1687,75.6965,-36.8520,14.5855,-23.0838,149.948,193.858,138.370,-28.1544,135.874,-58.0809,216.303,254.756,38.9936,172.292,-109.473,-24.7860,-162.856,336.556,173.191,228.156,93.7454,74.6477,-236.844,295.079,4.17844,30.2863,-49.7544,197.017,-204.142,346.631,-132.835,-21.9043,72.7376,307.035,39.7447
5.80770,18.1405,110.278,8.04906,48.2624,96.1368,-277.099,372.582,-100.833,246.188,166.195,-150.094,338.733,-128.821,61.2634,376.654,-18.4949,264.591,60.3800,55.2813,-495.060,50.7505,8.73954,480.019,-170.163,-55.7008,-195.731,-100.440,-80.3158,236.485,116.799,-154.800,126.896,92.8764,38.3336,-39.3586,148.950,417.752,257.353,209.401,-250.922,76.3471,159.337,140.448,179.514,63.8372,-124.163,259.432,63.2792,104.721,34.5897,-79.5938,-206.600,88.0732,149.260,20.0838,-17.2939,-25.7071,229.598,-145.934,-75.5425,481.255,-76.8040,102.817,-6.86001,137.522,181.989,-200.084,42.3375,273.399,-37.5777,44.6179,240.801,108.327,300.178,168.497,0.863705,-83.0024,322.628,-44.3201,-210.031,-153.158,68.8747,-179.970,-74.0102,26.8929,119.787,392.054,53.6905,-151.861,86.3200,-138.584,34.9162,-235.271,-243.358,-95.6943,82.1114,-43.6982,12.1989,-10.2815,126.286,183.839,153.078,-61.3361,102.622,-43.4550,211.423,240.020,51.7917,140.656,-114.173,-38.7409,-156.968,306.704,179.656,233.150,70.8088,103.265,-250.156,299.438,19.3725,50.6261,-69.3841,199.912,-223.116,319.969,-123.920,-17.3782,61.4423,292.709,48.4222
5.81177,41.5593,130.890,26.8906,55.7881,96.1002,-278.127,398.572,-104.416,232.455,173.716,-141.121,335.650,-174.799,49.9335,367.290,13.8835,279.202,73.2494,85.6736,-497.353,57.4235,22.0772,514.253,-165.007,-85.7044,-190.687,-111.021,-77.2244,244.597,107.256,-160.122,131.381,116.830,46.8557,-41.6713,176.525,430.053,246.890,190.265,-241.758,41.9667,172.268,126.485,179.674,57.4799,-120.199,269.174,67.1180,97.7198,52.5693,-106.943,-230.037,56.8300,152.866,22.8887,-23.9508,-27.3445,217.158,-140.522,-51.4851,455.460,-74.0765,98.3868,-46.6668,126.261,162.405,-183.481,28.1971,257.853,-33.5477,77.8394,205.871,88.0265,308.136,164.291,-13.8735,-78.5055,363.152,-49.1258,-229.478,-143.688,63.5233,-188.555,-87.8299,11.9386,99.5257,334.143,23.2672,-145.798,128.950,-146.084,28.8845,-231.553,-252.418,-95.2823,91.9054,-46.3343,11.5085,-0.532477,100.235,183.060,160.142,-91.3861,63.3083,-34.8327,204.513,215.965,59.6069,116.818,-120.392,-48.9543,-150.945,283.102,178.770,238.040,54.0475,122.729,-257.570,301.928,38.5125,66.9373,-91.8160,193.429,-240.006,288.983,-103.999,-5.39682,45.9693,278.875,54.2424
5.81585,62.6376,140.051,45.0544,64.2336,88.3511,-275.587,417.741,-104.567,215.907,182.113,-133.543,332.685,-214.202,33.5214,347.498,45.2129,296.577,86.9251,116.820,-492.317,64.3587,32.0969,536.934,-153.870,-117.125,-186.181,-113.504,-74.7602,250.777,102.582,-169.852,131.520,135.473,52.9915,-42.6615,197.212,442.005,237.477,175.051,-233.488,11.3167,180.368,110.653,173.277,46.9823,-115.135,276.440,72.7294,82.8221,67.6927,-136.403,-251.871,28.4128,154.165,25.3997,-30.0559,-27.0370,201.710,-130.233,-24.8567,426.589,-68.7136,100.376,-90.1459,111.466,133.732,-149.600,24.7892,240.796,-32.1037,103.854,164.184,64.8501,316.184,163.487,-27.7460,-75.6647,402.785,-53.1947,-241.087,-125.275,45.9143,-189.325,-109.432,1.96478,81.1522,270.994,-5.99006,-143.976,165.888,-147.744,29.4274,-232.439,-253.422,-91.3365,104.426,-44.4169,9.98292,6.50912,74.4838,189.542,160.747,-115.933,21.6442,-29.4001,194.082,185.798,63.5537,99.9005,-127.713,-56.9233,-144.268,266.658,170.030,242.975,43.7505,133.487,-256.493,303.124,63.5216,79.7202,-114.599,180.213,-252.245,255.927,-75.7784,9.90061,24.8944,267.384,56.8167
5.81992,80.5902,135.884,60.1775,71.6020,74.2643,-269.228,428.451,-99.9434,199.271,188.394,-130.130,328.444,-241.830,14.0840,322.168,72.7190,315.179,99.8347,144.423,-480.443,71.1708,37.3017,548.209,-134.887,-146.841,-184.276,-107.868,-72.7906,254.878,105.012,-183.745,128.203,148.234,57.5385,-44.3162,210.381,452.769,231.177,165.398,-223.896,-10.0987,184.889,91.3387,159.569,31.3370,-110.840,280.693,80.0297,60.8320,76.5581,-165.547,-267.273,3.94246,151.486,29.1984,-34.9996,-23.7865,182.635,-116.077,3.80803,396.294,-61.4260,106.859,-133.261,97.3095,98.2223,-103.731,34.6862,222.313,-30.8946,121.539,115.998,37.1720,322.019,166.008,-39.6664,-70.4537,436.204,-55.9042,-243.635,-99.1253,20.0224,-179.786,-135.901,-1.80210,69.9999,207.919,-31.9030,-143.541,196.078,-144.597,35.8681,-235.582,-244.976,-84.4086,117.966,-39.6436,5.66227,12.0188,51.9189,199.627,157.260,-132.625,-16.7134,-22.6838,180.169,153.752,64.3675,86.7984,-135.065,-63.5146,-134.849,256.146,155.127,248.053,39.6380,135.950,-247.625,303.138,95.2083,89.4904,-134.529,162.901,-258.222,222.721,-43.2403,25.1147,-1.22778,260.114,56.0978
5.82399,94.8459,120.306,71.5116,75.6797,56.4314,-259.362,429.453,-90.4212,185.268,190.366,-131.631,322.389,-254.441,-5.86958,296.352,94.2385,332.575,110.306,164.527,-461.527,78.0094,37.3899,549.764,-107.480,-171.052,-185.436,-95.5254,-71.1797,255.743,115.312,-200.468,123.251,155.527,60.7257,-49.0176,217.673,461.194,229.340,161.414,-212.058,-18.1978,186.472,66.8314,138.622,9.14787,-107.982,281.990,88.1035,34.1311,77.5489,-192.300,-271.724,-15.0701,145.273,35.3919,-37.3500,-15.9611,160.133,-98.9051,35.4408,364.876,-51.7622,114.937,-172.448,87.9893,58.7880,-52.0248,56.8304,202.997,-27.2761,131.282,61.9940,5.04430,322.337,170.558,-48.5054,-60.4564,459.260,-56.5739,-238.750,-68.3081,-8.29297,-159.085,-162.343,-1.59993,69.4634,148.632,-53.8891,-141.607,219.379,-137.899,46.4173,-237.474,-227.035,-75.2022,129.864,-35.1642,-1.59282,16.9267,35.1625,210.001,152.852,-139.632,-46.7716,-10.9460,163.763,124.095,62.3419,73.7179,-141.298,-68.5335,-120.124,249.767,137.944,253.254,41.3745,131.194,-234.248,301.984,131.700,96.9065,-148.093,143.875,-257.651,191.045,-11.1487,38.4105,-30.2111,257.409,51.8561
5.82806,105.652,98.6164,78.9201,75.3833,37.8398,-247.084,420.571,-77.0885,175.694,187.520,-136.790,315.250,-251.376,-23.2278,272.590,108.494,345.500,117.975,175.031,-434.716,85.3334,33.7037,544.186,-73.0296,-186.516,-188.591,-79.1981,-69.2744,251.689,131.973,-218.018,119.149,159.173,61.9943,-58.8611,222.131,465.801,231.786,161.241,-199.458,-11.6657,184.615,37.0612,111.811,-19.9021,-106.203,280.901,95.6230,5.42924,70.9110,-215.338,-262.794,-27.1234,137.021,43.5969,-36.1715,-2.73804,135.788,-79.9237,71.0598,332.878,-39.4303,121.637,-205.339,86.1164,18.5731,0.0408452,86.5831,183.688,-20.2380,134.593,4.06808,-29.8630,313.758,175.093,-53.7357,-45.8536,470.374,-54.6956,-229.625,-36.3876,-33.1828,-128.705,-183.504,-0.710496,79.9988,94.4557,-71.4703,-137.021,236.676,-129.212,58.5437,-234.648,-200.942,-64.9069,137.297,-33.9777,-9.80948,21.2469,25.7210,219.153,150.516,-136.787,-65.9387,6.73218,146.168,100.159,57.3600,57.7042,-145.557,-71.1224,-98.2443,246.710,123.386,257.983,48.5656,121.585,-219.638,299.955,168.619,102.461,-152.168,125.059,-252.087,162.660,15.3421,49.6226,-58.9767,257.270,43.7990
5.83214,114.414,77.3098,81.9624,71.1244,20.9664,-233.732,403.618,-62.0510,170.622,180.836,-143.318,308.196,-234.479,-34.5236,250.222,115.091,350.667,124.143,175.929,-399.388,93.1052,28.9824,533.780,-34.7681,-191.448,-192.317,-62.0924,-65.9490,242.031,150.819,-234.103,118.423,162.607,60.1833,-74.7715,226.396,465.117,236.960,162.197,-189.430,7.55101,177.670,4.60293,81.7654,-54.0195,-105.061,278.209,101.577,-22.9890,57.5909,-234.346,-241.537,-31.4604,127.134,51.9391,-31.9907,15.3554,111.771,-61.2780,110.078,302.232,-25.7266,125.163,-230.693,92.1808,-19.4270,48.0934,117.439,165.356,-10.8412,133.707,-54.4638,-65.3956,294.671,177.404,-55.8635,-28.5990,470.259,-50.1562,-218.719,-6.70448,-50.5850,-92.3924,-195.904,-0.817198,99.6619,45.3651,-82.8646,-130.763,250.385,-120.440,69.7835,-224.608,-169.030,-55.1793,138.584,-37.5283,-15.9465,24.0691,23.4853,227.194,152.065,-126.459,-73.8917,28.0769,128.991,83.7548,49.0343,38.2222,-147.227,-70.3260,-69.2398,247.108,115.483,260.906,60.5208,110.095,-204.996,297.364,200.661,105.823,-145.051,107.762,-245.099,139.368,31.6162,59.7454,-84.4472,255.887,32.0367
5.83621,123.194,61.2923,80.3973,63.8789,7.44438,-220.535,382.339,-47.9346,168.370,171.978,-149.324,301.676,-207.277,-37.0954,226.932,114.030,345.908,130.835,168.514,-356.342,100.027,26.4562,519.626,3.22332,-185.720,-195.673,-46.6308,-60.1664,228.339,166.074,-246.603,122.826,169.988,53.7857,-95.8875,231.454,458.350,243.165,162.295,-185.182,34.8198,163.858,-26.3003,51.7423,-89.8670,-105.110,274.819,105.801,-49.1299,37.8870,-249.685,-212.614,-28.5233,113.981,58.2333,-26.5211,37.2367,89.5021,-45.8482,149.841,276.011,-13.7202,125.431,-248.146,105.160,-52.9226,88.8613,143.730,149.366,-0.936579,131.393,-109.560,-99.5858,266.042,175.511,-55.8783,-10.9330,461.034,-43.6596,-206.241,17.3152,-59.4356,-55.3368,-199.363,-1.45742,125.298,1.62975,-85.4383,-124.913,264.237,-113.253,78.7224,-206.455,-133.874,-47.7941,133.913,-45.3208,-17.6033,24.0278,27.1946,234.267,157.649,-113.013,-71.5967,48.9016,114.247,74.9651,37.3050,17.9682,-145.555,-65.4718,-35.7868,250.435,115.769,260.318,75.9061,98.6609,-189.694,294.031,223.425,105.972,-127.382,92.6319,-241.202,122.658,34.7597,70.1205,-104.623,249.081,17.4343
5.84028,133.807,52.2510,75.0739,53.8923,-1.71843,-208.681,360.971,-36.7660,166.471,162.463,-154.174,294.820,-173.745,-30.0814,200.760,105.075,330.912,139.184,154.344,-308.409,103.504,28.8914,501.722,37.7684,-170.555,-198.188,-33.8586,-51.4395,214.368,172.664,-254.020,132.678,184.287,41.3379,-119.545,236.689,445.890,249.933,161.035,-187.709,64.0761,142.672,-51.8211,24.6350,-124.014,-108.294,271.853,108.937,-70.9641,11.3779,-261.684,-182.494,-20.0897,95.3523,61.3486,-21.4741,61.9702,69.3767,-36.2091,186.754,256.942,-6.89581,123.258,-258.166,123.448,-80.5488,120.238,162.891,137.356,8.44138,130.577,-157.590,-130.556,230.498,168.311,-54.4797,5.45961,445.744,-36.8272,-190.418,32.0956,-61.5781,-22.6623,-196.825,-1.34471,153.639,-35.5306,-77.6169,-121.401,281.768,-108.313,85.5415,-181.428,-97.7426,-44.1065,124.777,-55.4922,-14.2998,20.1613,35.3286,239.331,165.756,-101.076,-60.6622,64.8559,103.816,72.1494,23.0168,1.76300,-139.458,-56.3725,-2.87642,254.339,122.864,254.843,92.4780,87.0012,-173.101,289.514,234.699,102.371,-102.110,79.6551,-243.764,113.522,24.0640,81.7391,-119.407,233.909,1.46385
