,FA_20240517_2H_yeast_1.7.ser#1,FA_20240517_2H_yeast_1.7.ser#2,FA_20240517_2H_yeast_1.7.ser#3,FA_20240517_2H_yeast_1.7.ser#4,FA_20240517_2H_yeast_1.7.ser#5,FA_20240517_2H_yeast_1.7.ser#6,FA_20240517_2H_yeast_1.7.ser#7,FA_20240517_2H_yeast_1.7.ser#8,FA_20240517_2H_yeast_1.7.ser#9,FA_20240517_2H_yeast_1.7.ser#10,FA_20240517_2H_yeast_1.7.ser#11,FA_20240517_2H_yeast_1.7.ser#12,FA_20240517_2H_yeast_1.7.ser#13,FA_20240517_2H_yeast_1.7.ser#14,FA_20240517_2H_yeast_1.7.ser#15,FA_20240517_2H_yeast_1.7.ser#16,FA_20240517_2H_yeast_1.7.ser#17,FA_20240517_2H_yeast_1.7.ser#18,FA_20240517_2H_yeast_1.7.ser#19,FA_20240517_2H_yeast_1.7.ser#20,FA_20240517_2H_yeast_1.7.ser#21,FA_20240517_2H_yeast_1.7.ser#22,FA_20240517_2H_yeast_1.7.ser#23,FA_20240517_2H_yeast_1.7.ser#24,FA_20240517_2H_yeast_1.7.ser#25,FA_20240517_2H_yeast_1.7.ser#26,FA_20240517_2H_yeast_1.7.ser#27,FA_20240517_2H_yeast_1.7.ser#28,FA_20240517_2H_yeast_1.7.ser#29,FA_20240517_2H_yeast_1.7.ser#30,FA_20240517_2H_yeast_1.7.ser#31,FA_20240517_2H_yeast_1.7.ser#32,FA_20240517_2H_yeast_1.7.ser#33,FA_20240517_2H_yeast_1.7.ser#34,FA_20240517_2H_yeast_1.7.ser#35,FA_20240517_2H_yeast_1.7.ser#36,FA_20240517_2H_yeast_1.7.ser#37,FA_20240517_2H_yeast_1.7.ser#38,FA_20240517_2H_yeast_1.7.ser#39,FA_20240517_2H_yeast_1.7.ser#40,FA_20240517_2H_yeast_1.7.ser#41,FA_20240517_2H_yeast_1.7.ser#42,FA_20240517_2H_yeast_1.7.ser#43,FA_20240517_2H_yeast_1.7.ser#44,FA_20240517_2H_yeast_1.7.ser#45,FA_20240517_2H_yeast_1.7.ser#46,FA_20240517_2H_yeast_1.7.ser#47,FA_20240517_2H_yeast_1.7.ser#48,FA_20240517_2H_yeast_1.7.ser#49,FA_20240517_2H_yeast_1.7.ser#50
5.07472,747.966,1657.59,2088.11,2353.07,2462.35,2611.18,3013.52,3138.17,1156.11,936.898,4632.04,331.500,3213.78,1994.31,2632.90,4428.10,2247.41,2860.64,3382.49,3805.81,5861.80,3067.97,1214.04,2177.85,5118.65,6112.22,1628.05,3087.13,5730.27,4402.41,3521.90,4373.62,4763.56,5706.96,4731.86,8229.52,6648.53,3959.87,5779.47,5462.34,6453.39,5444.53,3547.30,3791.42,3691.44,5416.81,2751.62,4334.13,2532.06,3214.36
5.08287,-126.129,1073.57,1838.12,1611.98,2961.10,1795.93,3313.24,3196.60,161.087,204.308,4179.87,365.663,2172.73,1934.77,1748.18,3399.11,2008.55,2917.22,3616.29,3439.25,4982.96,2975.94,1154.46,1281.92,3881.60,5923.51,485.663,2707.84,6315.68,4567.65,3729.99,4425.74,5193.01,5291.00,4785.18,7445.14,6802.38,3811.29,5394.87,5561.29,6191.83,4969.15,3637.36,3444.52,3317.78,6082.46,2130.97,4815.99,2640.78,3007.88
5.09101,-238.042,566.627,1636.07,924.155,2987.67,1293.26,3036.40,2494.94,-501.452,-323.598,3072.08,348.607,1189.99,1862.57,1170.12,2557.21,2239.65,2740.98,3782.66,3352.62,4065.76,2709.51,1152.06,544.235,2778.07,5725.65,-49.7449,2742.53,6443.32,4833.42,3547.19,4589.78,5241.81,4848.19,4804.19,6868.01,6775.19,3370.69,4951.58,5294.81,5791.67,3966.93,3535.12,3100.56,3266.66,6350.12,1830.47,5197.31,3092.28,2665.69
5.09916,114.369,134.973,1425.55,323.782,2442.92,1205.82,2350.52,1832.92,-479.221,-140.580,2208.45,583.995,852.815,1981.22,1018.00,1924.51,2214.97,2062.49,2897.08,3618.10,3097.83,2343.69,1128.35,277.313,2183.27,5655.09,144.827,2879.08,6093.19,4906.56,3036.99,4819.74,4812.56,4378.99,4589.50,6598.94,6337.61,2941.90,4393.75,4824.35,5442.81,3197.17,2818.41,2795.52,3525.29,5903.41,1769.80,5469.78,3689.90,2029.73
5.10730,714.152,-309.425,1355.54,-363.061,1850.02,1713.31,1847.51,1342.42,-297.087,383.462,1889.42,922.840,769.441,2488.18,1219.78,1148.47,1779.10,1354.54,1567.24,3739.43,2225.00,1972.99,1296.03,311.137,2177.03,5638.78,453.855,2836.89,5714.22,4745.27,2813.42,5377.09,3963.21,4208.92,4053.39,6044.31,5851.59,2640.32,4316.35,4311.20,5042.29,3065.60,1939.48,2897.11,3749.80,5121.24,1518.15,5433.27,3998.13,1454.73
5.11545,1435.91,-788.437,1614.84,-1038.27,1466.60,2394.59,1490.37,642.368,-240.535,695.896,1917.76,1287.41,641.061,3004.57,1339.77,371.076,1576.55,754.682,836.847,3719.98,1245.25,1438.87,1411.27,282.361,2051.27,5826.14,602.475,2940.56,5110.94,4388.29,3013.07,5860.20,3134.50,4388.01,4112.32,5463.47,5516.36,2644.23,4509.33,3653.55,4407.94,3088.89,1623.40,3105.57,3799.25,4135.34,1393.50,4821.52,3938.12,1023.23
5.12359,1915.96,-853.238,1770.89,-1293.69,1291.34,2915.73,1078.68,-20.0088,-81.4823,786.125,1866.06,1533.78,614.671,3174.97,1340.34,301.647,1859.84,419.207,693.058,3486.44,1.56734,978.630,1237.68,226.528,1877.75,5594.58,1188.84,3459.16,4450.46,3867.98,3163.71,5567.05,2908.88,4490.42,4837.35,5298.35,5525.37,2569.36,4448.50,3064.63,3881.65,2985.17,1865.56,3161.62,3550.68,3256.40,1607.11,3894.48,3453.51,497.335
5.13174,1718.18,-297.194,1811.66,-539.959,1198.45,3176.50,374.569,-150.110,299.531,637.370,1197.20,2199.15,852.527,3356.14,1191.49,759.712,2136.01,841.502,1080.63,3075.60,-630.017,923.316,1035.02,564.610,1993.28,5329.31,2239.08,4100.45,4043.71,3296.60,2787.08,4948.00,3110.91,4102.84,5335.88,5202.25,5514.05,1853.66,4280.35,2645.77,3583.99,3114.00,1815.27,3242.11,3076.24,2373.47,1764.98,2885.88,2626.09,26.2319
5.13988,1064.62,487.530,1986.30,779.777,1092.97,3019.43,-179.028,151.507,708.704,345.841,99.7019,3008.31,1241.79,3194.15,860.014,695.395,1829.58,1519.89,1624.69,2525.82,-122.392,1177.04,1056.91,949.610,2209.86,5410.07,3006.95,4348.23,3591.35,2832.87,2315.60,4705.62,3298.77,2927.61,5353.29,5090.42,5186.89,1128.19,4500.73,2431.45,3488.08,3516.84,1235.51,3313.97,2404.04,1466.28,1993.32,1832.01,1902.29,-131.093
5.14803,298.599,1489.68,1949.56,1879.27,1238.30,2164.57,-258.047,397.759,843.122,395.148,-607.454,2942.29,1191.67,2478.53,553.990,89.3889,1048.32,1455.26,1845.07,2126.07,994.415,1295.40,1183.72,1105.19,2315.10,5426.13,3157.19,4197.17,2910.87,2375.11,1980.65,4655.72,3546.16,1390.05,4989.07,4745.89,4678.10,1061.95,4882.88,2701.04,3562.27,4007.75,917.169,3144.55,2055.27,1020.27,2491.31,1304.79,1553.33,-318.100
5.15617,-158.549,2297.19,1859.99,2478.61,1663.92,1111.65,238.161,136.678,896.013,714.838,-492.753,2399.78,888.840,1684.86,452.876,41.8424,458.160,690.574,1626.56,2277.72,1745.50,1019.75,1312.27,1202.93,2430.02,5155.42,3005.26,3911.57,2448.71,1892.95,1938.32,4606.56,3632.34,100.270,4467.28,4133.62,4404.05,1529.95,4699.59,2996.32,3817.23,4415.26,1169.35,3005.19,2253.80,1016.22,3001.82,1303.46,1693.95,-419.684
5.16432,-135.997,2385.07,2206.69,2351.92,1717.13,524.355,751.396,-472.006,1146.14,912.186,48.7804,1773.69,703.048,1375.57,556.411,580.318,407.584,43.6578,1408.71,2943.32,1874.40,597.438,1456.09,1337.64,2986.99,4835.49,2562.51,3620.75,2145.10,1594.72,2410.45,4376.78,3140.42,-524.638,3972.56,3734.61,4223.45,1955.08,3933.57,2976.85,4230.76,4809.81,1526.13,2931.67,2274.20,798.967,3505.17,1430.09,1702.96,82.3154
5.17246,426.878,1974.99,2441.57,1518.62,1396.25,428.482,586.546,-1164.57,1451.25,1099.27,577.714,1082.56,453.768,904.880,669.682,1190.93,438.975,-293.453,1648.67,3683.62,1580.53,459.315,1604.17,1398.54,3322.30,4667.13,2102.71,3231.50,2035.11,1837.74,2666.44,4230.91,2473.56,-357.179,3567.98,3562.45,3793.22,1745.24,3292.19,2808.74,4597.18,5096.91,1892.21,2875.55,2401.42,725.574,3647.75,1503.96,978.019,797.443
5.18061,1026.51,1367.06,2340.47,401.554,1150.97,861.109,101.110,-1443.73,1369.93,1463.84,487.451,348.064,384.321,215.897,503.653,1665.52,270.909,-172.868,1925.32,3973.94,1436.33,405.180,1700.52,1433.99,3302.95,4528.88,1967.30,2799.62,2104.19,2467.36,2062.52,4473.77,2147.42,377.333,3261.64,3419.88,3282.43,1126.59,2971.70,2520.28,4563.65,5082.50,2303.99,2886.52,3352.69,871.044,3253.33,1541.39,163.198,1285.06
5.18875,1333.90,768.362,2443.22,64.6590,1270.16,1214.97,-1.60432,-990.935,741.313,1804.55,45.1403,-349.033,696.250,-66.6165,43.0020,1892.29,429.860,308.529,2111.37,3821.96,1332.33,489.306,1311.42,1577.88,3551.32,4356.76,2147.66,2722.09,2346.72,3003.61,1186.40,4586.90,1939.26,1348.27,2959.13,3555.28,2375.45,989.692,2835.93,2216.19,4449.78,4676.69,2607.46,2836.85,4498.52,897.321,2504.24,1780.14,-479.545,1228.91
5.19690,1656.98,304.065,2623.38,608.567,1715.03,1182.11,355.111,67.7718,-62.8064,2040.73,-160.712,-881.114,1058.97,-27.8629,-201.434,2152.36,960.396,1072.44,2452.79,3594.55,1214.01,934.800,729.361,1566.49,4048.11,4022.42,2243.05,2872.72,2667.20,3189.67,845.165,4040.78,1781.33,1921.68,2691.49,3767.25,1646.89,1142.51,2690.45,2053.44,4608.93,4269.53,3045.77,2647.06,4598.85,927.403,1942.64,1791.96,-935.622,1077.82
5.20504,1734.99,134.558,2850.44,1352.88,1901.51,1037.38,726.505,691.742,-528.881,2092.67,336.160,-1096.37,1421.90,8.51777,143.606,2674.71,1359.51,1683.95,2858.17,3553.31,1386.43,1317.23,457.821,1430.90,4188.56,3594.37,2411.44,2930.45,2489.09,3073.55,942.720,3106.26,1787.23,1973.44,2404.64,3686.69,1595.12,1503.99,2469.55,2222.64,4720.86,3949.56,3453.31,2470.33,4050.69,1050.45,2068.98,1609.41,-861.550,1096.27
5.21319,1255.76,235.535,2893.87,1882.98,1820.04,734.745,850.782,310.397,-675.260,2265.55,1164.21,-864.527,1999.85,122.900,793.550,3129.46,1484.64,1953.38,2907.94,3617.03,1802.48,1247.08,578.280,1451.65,3917.82,3696.03,2885.42,3073.63,1812.82,2888.82,1017.03,2030.46,1974.61,2158.29,2127.00,3276.06,1794.55,2108.17,2467.34,2522.76,4769.30,3811.21,3507.62,2264.66,3783.44,1905.47,2873.10,1901.30,-120.792,747.846
5.22133,421.099,635.918,2618.19,1912.78,1661.39,576.541,826.419,-551.630,-599.051,2849.92,1681.65,-135.256,2365.16,306.793,1300.58,3307.11,1435.84,1668.46,2290.64,3403.42,2469.40,1064.18,1013.03,1346.61,3812.88,4154.40,3540.20,3361.14,1647.96,3080.76,789.574,1195.00,2272.93,2832.29,2105.16,3138.17,2350.40,2689.61,2811.57,3080.10,4673.63,3984.72,3190.23,1915.05,3992.88,2994.98,3380.96,2718.24,786.180,333.815
5.22948,88.4019,1027.27,2255.05,1566.70,1612.27,709.111,484.611,-1301.90,-366.440,3464.38,1838.19,519.578,1830.45,451.718,954.768,3497.06,1383.45,1053.58,1408.98,2968.39,3162.09,1063.71,1462.77,982.256,3673.89,4186.06,4131.41,3602.32,1998.25,3333.07,261.819,746.345,2556.48,3208.59,2177.17,3180.26,2863.19,2890.00,3013.72,3795.15,4186.07,4137.72,3084.00,1292.37,4338.48,3150.31,3092.42,3376.64,1382.83,536.504
5.23762,265.181,1216.47,2161.76,900.757,1569.37,905.255,25.9844,-1477.34,-29.3363,3530.18,1946.55,619.136,693.105,390.731,28.5073,3544.20,1425.68,512.774,840.131,2405.65,3371.50,1194.43,1791.03,808.145,3529.74,3810.19,4277.45,3710.06,2046.76,3229.14,214.796,658.055,2633.40,3074.77,2061.95,3124.93,2367.26,2715.20,3032.56,4166.81,3663.27,4203.38,3211.27,649.561,4391.26,2651.51,2287.86,3480.03,1700.76,1034.81
5.24577,506.571,1276.70,2201.46,184.073,1275.44,1107.81,197.080,-960.205,-72.6142,3197.76,1918.25,655.752,-16.4010,142.184,-319.269,3254.89,1501.33,203.519,789.479,1608.32,3186.09,1438.42,2264.52,916.890,3435.52,3442.95,3872.26,3257.09,1841.14,2723.63,1113.36,674.960,2617.77,2871.28,1995.22,2924.72,1152.56,2152.47,2905.69,4320.83,3186.62,4414.19,3412.09,182.489,4381.86,2328.69,1245.19,3251.30,1518.15,1406.03
5.25391,938.351,1060.38,2300.07,-171.896,1291.88,1010.26,751.091,-281.317,-622.075,2784.01,1296.44,875.012,-195.057,5.29224,112.207,2997.46,1218.16,451.967,989.498,601.266,2992.30,1363.61,2637.44,969.700,3177.76,3360.62,3331.66,2562.07,1866.31,2089.85,2443.92,552.949,2868.16,2937.98,1922.14,2492.41,503.073,1742.57,2586.99,4164.50,2733.11,4875.21,3444.91,82.0921,4403.72,2174.31,536.439,2980.00,916.380,1478.25
5.26206,1663.88,955.625,2486.71,-200.105,1911.54,411.459,1090.46,216.990,-973.832,2628.68,470.823,1090.53,-336.177,55.6449,658.237,3153.77,1000.21,1067.98,906.474,-306.832,2742.63,622.001,2688.04,678.178,3322.93,3538.68,2872.56,2413.43,1939.74,1692.75,3381.97,655.828,3154.91,2964.63,1698.11,2523.22,357.847,1675.55,2448.05,3786.22,2265.81,4924.24,3302.67,313.008,4148.14,2051.56,758.168,2841.66,322.485,1445.06
5.27020,2101.06,1062.02,2741.34,-445.661,2722.70,-476.259,1288.95,794.286,-969.545,2935.89,-104.525,1268.74,-487.807,126.400,806.149,3244.23,864.105,1585.45,588.337,-667.761,2620.76,-156.656,2387.21,36.0560,3771.44,3426.52,2382.89,2518.26,1754.84,1484.58,3669.00,1235.38,3166.99,2657.47,1727.43,2959.41,-32.3614,1558.23,2694.42,3629.65,1850.47,4415.75,2920.05,659.479,3613.62,1886.34,1448.40,2852.11,149.342,1353.40
5.27835,2006.12,1104.46,3002.06,-824.083,3140.19,-1314.98,1444.80,1302.11,-903.663,3101.53,-195.592,1253.47,-829.039,151.308,583.040,3086.02,218.317,1751.85,71.4140,-553.288,2513.18,-295.992,1283.78,-675.611,3902.67,3064.11,2181.26,2712.74,1842.77,1378.55,3659.11,1958.47,2836.44,1924.44,1885.40,3382.16,-572.351,1147.48,3181.30,3955.50,1525.83,3849.34,2287.69,1009.91,3230.44,1821.36,1901.05,3123.31,483.851,1096.12
5.28649,1535.75,1140.34,2866.93,-634.350,2857.65,-1815.31,1301.63,1701.60,-1053.92,2515.18,80.9005,1070.97,-971.339,-4.58412,339.585,2874.60,-465.789,1564.59,-160.189,-354.354,2233.62,-353.617,-15.0844,-910.624,3918.37,2943.99,2130.78,2557.13,2366.30,1536.40,3806.72,2331.63,2375.40,1113.43,1970.00,3779.88,-1008.73,821.345,3514.95,4135.97,1544.54,3275.29,1606.46,1140.89,2940.75,2164.72,2064.61,3563.70,760.882,816.056
5.29464,1124.66,1222.41,2065.48,-70.2328,2081.53,-1701.65,841.540,1979.83,-865.394,1542.77,29.3121,995.628,-386.440,-434.122,-50.0849,2762.87,-571.322,1575.08,148.389,-309.190,1742.56,-416.684,-21.3289,-335.432,3855.11,3184.39,1770.98,1828.50,2866.12,1731.21,4537.06,2387.90,2173.26,549.447,1999.21,3803.65,-1482.33,578.286,3337.62,3597.40,2285.78,2661.01,1244.42,1030.89,2916.08,2680.93,1966.77,3839.40,830.042,587.750
5.30278,1126.42,1033.29,888.907,407.024,1447.11,-954.019,428.855,1925.68,-226.808,772.520,-420.862,1138.83,459.661,-675.726,-411.731,2769.29,-304.055,1527.99,516.007,-317.873,1703.82,-268.522,991.307,576.700,3500.01,3395.00,1503.37,921.540,2754.86,1452.82,4988.15,2414.00,1884.13,-3.83312,2106.70,3302.32,-1879.51,441.408,3088.46,2393.94,3260.29,2431.40,1380.76,1055.19,3261.53,2623.21,1458.97,3613.25,794.845,426.008
5.31093,1390.39,816.305,-38.6363,599.908,1011.62,-67.2857,341.595,1609.13,270.914,516.545,-860.342,1508.85,883.133,-595.035,-394.367,3012.25,-52.2989,1403.70,689.012,-417.697,2233.94,-324.281,1907.62,1550.95,3118.83,2969.85,1863.44,268.933,2250.83,1219.83,4732.59,2739.92,1375.30,-242.279,2248.51,2691.52,-1516.70,318.455,2813.87,1311.33,3795.88,2431.40,1587.37,1217.15,3489.66,2106.00,697.197,3050.26,784.462,466.628
5.31907,1526.97,500.336,-279.324,505.427,671.504,349.207,615.555,1570.07,751.185,622.845,-1064.03,1678.12,837.998,-472.901,-210.269,3294.98,110.086,1618.09,774.902,-673.907,2459.83,-516.689,2441.33,1919.85,2859.36,2144.43,2375.98,-223.937,1555.51,1347.95,4549.45,3091.71,991.262,-30.6589,2249.06,2343.16,-405.302,220.655,2364.13,675.146,3787.08,2432.25,1495.89,995.568,3800.70,1920.71,223.937,2709.80,912.746,871.995
5.32722,1607.12,1.26770,-70.4524,86.9555,500.110,348.392,1147.91,1816.90,1588.04,998.758,-1012.43,1833.07,559.846,-631.824,-222.754,3144.37,497.552,1925.57,814.510,-461.784,2480.47,-289.333,2719.56,1543.09,2598.81,1319.30,2607.22,-574.508,468.586,1464.24,4529.29,2611.02,597.206,319.178,2302.26,2165.27,365.438,248.043,1778.67,722.554,3380.47,2537.02,1024.38,458.440,3896.97,1888.58,40.4190,2591.97,1073.59,1196.02
5.33536,1893.68,-531.357,43.5257,21.6336,685.102,373.819,1411.03,1460.02,2238.91,1462.08,-765.608,2290.40,334.053,-1006.09,-122.269,2750.27,844.701,1956.46,741.375,213.087,2581.71,156.843,2219.78,667.370,2166.57,801.913,2653.66,-814.978,-218.434,1102.88,4201.24,1783.52,-62.2160,585.190,2456.92,2139.66,195.008,481.612,1133.38,1204.63,2771.35,2907.42,396.632,301.991,3263.01,1471.86,149.018,2024.63,1065.25,1203.31
5.34351,2013.03,-1041.25,135.311,204.781,1032.64,505.686,994.059,988.958,2291.13,1327.92,-355.417,2509.25,516.559,-967.823,59.2334,2305.17,880.483,2056.61,967.871,796.266,2459.44,738.577,1125.55,-202.022,1684.04,694.570,2405.99,-913.722,-109.382,428.632,3652.72,1459.17,-504.878,654.775,2354.56,2288.45,-50.2961,966.180,418.957,1460.60,2427.12,3063.99,102.255,490.428,2496.30,1002.99,394.352,1415.39,745.087,950.185
5.35165,1535.06,-1286.92,88.6807,-23.0104,1207.28,801.870,363.482,756.441,1931.47,1023.58,-101.515,2281.83,763.902,-664.689,281.488,2251.31,760.748,2014.08,1506.79,1075.58,2370.21,1376.70,280.097,-607.239,1457.09,592.050,1937.49,-859.436,389.196,-72.1801,2866.88,1442.69,-351.253,754.738,1979.30,2564.71,-50.8548,1500.91,4.87823,1303.88,2548.13,2620.35,325.817,691.894,2079.32,947.810,655.782,1012.22,744.755,774.825
5.35980,746.584,-1339.37,-22.4657,-265.549,1205.14,1089.60,23.0025,582.241,1457.00,1160.08,-290.000,1857.61,727.562,-557.243,731.053,2759.49,602.472,1387.54,1973.61,1060.19,2471.84,1600.38,-66.5518,-899.781,1306.77,411.522,1509.76,-511.999,680.840,-346.120,2164.96,1054.38,161.714,727.507,1764.90,2921.77,-174.500,1993.16,230.912,1052.44,2687.54,1835.21,386.155,980.098,1904.50,1273.22,892.489,550.082,914.544,1066.94
5.36794,215.005,-1243.92,166.980,22.9443,1067.32,1293.27,304.837,692.163,886.844,1689.20,-612.030,952.214,554.001,-622.842,1340.48,2777.13,673.404,545.326,2358.43,981.855,2610.41,1405.50,401.226,-1196.35,881.126,389.941,1138.24,165.218,669.630,-302.250,1784.66,176.934,731.789,307.776,1709.85,2817.63,82.2244,2197.26,825.795,797.769,2581.53,1214.87,-110.007,1191.95,1931.10,1516.81,863.711,322.276,619.253,1399.12
5.37609,-26.3620,-840.925,293.868,514.301,595.584,1201.26,1165.21,966.175,579.082,1859.88,-620.916,155.136,362.999,-670.114,1910.54,2097.24,799.592,17.2060,2679.62,1095.71,2352.74,1151.90,1119.04,-1186.25,396.279,518.124,930.630,1354.01,681.532,-12.8076,1313.39,-456.547,1500.71,-73.9715,1506.98,1996.21,639.420,1987.47,1190.96,689.099,2156.43,994.305,-589.784,759.546,1959.65,1347.44,956.318,615.700,198.553,979.206
5.38423,-330.753,-341.960,187.931,627.969,111.004,756.025,2140.45,1315.25,633.424,1426.04,-241.682,-83.8423,738.791,-387.161,2358.24,1442.35,788.581,-213.445,2969.47,1328.04,1775.32,734.394,1176.90,-1273.13,-21.6851,493.693,1162.96,2444.45,771.890,195.682,668.839,-381.840,2365.84,231.223,1584.01,1253.81,1015.08,1667.90,1345.44,855.084,1346.15,1026.20,-669.158,281.193,1738.82,1010.32,1172.29,1113.46,60.8591,225.438
5.39238,-751.882,-210.676,-56.9571,374.591,177.860,332.253,2671.51,1750.91,597.344,992.644,70.1364,-232.619,1415.29,130.676,2452.76,1103.16,804.660,-394.389,2987.21,969.385,1202.18,331.985,864.402,-1418.13,-409.618,482.347,1734.93,2353.20,699.350,271.425,-16.8180,-49.0288,2932.70,896.560,1880.16,690.706,1061.66,1369.08,1379.97,871.076,1115.43,1263.59,-554.950,856.379,1384.15,1125.93,1118.51,1559.78,14.6936,-139.429
5.40052,-904.401,-553.647,-397.958,464.548,525.263,63.9248,2738.10,2162.89,311.156,909.868,149.272,-474.192,1783.11,285.172,2265.80,855.670,1096.65,-705.434,2787.64,-45.2860,685.106,10.1556,714.128,-1275.75,-682.146,823.577,1873.29,1528.43,598.740,241.595,-658.079,402.389,3060.89,1524.18,1653.11,460.291,902.490,1119.91,1421.71,772.349,1912.10,1612.39,-458.871,2260.18,1108.03,1477.95,1206.38,2077.22,297.234,-28.7304
5.40867,-896.900,-738.029,-324.895,856.481,864.971,-35.0849,2578.80,2521.56,308.464,954.861,-24.3598,-816.496,1514.03,-54.0010,1753.63,438.581,1607.48,-1391.84,2668.33,-1059.14,178.986,-385.396,454.443,-952.489,-734.891,1097.39,1709.73,627.565,644.733,191.871,-924.720,424.625,2850.30,1667.70,796.178,529.242,796.169,940.293,1551.19,766.887,2832.88,1423.59,-397.250,3273.12,712.484,1401.07,1621.52,2457.92,796.143,502.379
5.41681,-801.840,-392.865,138.143,1019.78,1186.53,-187.973,2477.52,2739.23,780.484,1069.11,149.724,-1301.85,1161.66,-357.045,900.768,340.932,1899.43,-1735.27,2326.95,-1514.42,-255.706,-683.056,218.593,-329.900,-342.844,853.696,1569.70,150.949,387.547,186.306,-429.725,288.554,2877.73,1278.71,-72.3025,827.949,912.396,718.178,1588.61,486.226,2872.38,850.059,-286.108,3375.34,-4.17124,607.815,2179.46,2561.71,780.274,1020.86
5.42496,-521.602,-17.6414,363.823,1026.54,1562.20,-162.588,2350.43,2919.86,1217.73,1256.89,927.860,-1760.76,987.483,-174.482,280.501,409.310,1968.79,-1712.21,1611.32,-1124.95,-311.009,-487.436,429.949,344.268,417.875,94.4957,1069.04,141.656,372.430,397.159,650.465,588.527,2921.64,904.594,-599.120,1361.47,1233.93,362.695,1735.97,69.7795,2206.86,662.483,-126.405,3027.31,-842.715,-242.440,2279.33,2573.59,375.296,1135.92
5.43310,-128.787,20.1734,284.731,880.073,1697.82,115.677,1894.54,2833.89,890.812,1231.14,1608.80,-1746.09,1092.97,157.206,387.819,161.506,2038.58,-1735.22,1069.28,-398.910,-325.187,-110.436,805.774,351.624,833.350,-674.812,497.188,481.486,330.572,597.094,1802.58,1125.14,2423.47,975.651,-801.732,1992.09,1704.65,-67.2985,1919.94,-261.983,1104.98,1338.90,-293.518,2631.48,-1214.80,-623.169,2037.42,2388.37,-13.3898,996.592
5.44125,-15.1176,-93.5759,374.640,528.452,1658.15,381.138,1232.68,2535.85,296.703,1211.65,1918.05,-1395.07,1291.58,35.5668,683.649,-454.048,1921.34,-1763.95,789.901,-186.481,-714.848,224.949,1438.18,-98.8401,678.276,-1077.82,393.383,975.872,-232.327,630.024,2530.54,1672.09,1460.65,1155.85,-564.688,2058.71,2378.59,-507.201,1897.28,-399.988,-23.7973,2366.03,-1020.13,2501.37,-1100.51,-943.108,1826.04,2019.41,-345.726,787.231
5.44939,-342.857,-380.573,535.096,241.256,1678.71,497.472,914.091,2319.87,-141.343,1690.27,1796.43,-1147.13,1320.55,-650.510,617.905,-975.148,1463.73,-1937.22,548.582,-209.347,-1227.82,500.971,2033.96,-467.979,429.033,-1127.28,953.400,1834.48,-697.056,928.185,2701.26,2293.79,316.001,838.094,-53.2848,1136.95,2942.54,-391.597,1782.11,-539.167,-773.479,2695.63,-1686.00,2699.03,-801.749,-1384.41,1593.37,1609.81,-159.620,373.652
5.45754,-799.161,-646.171,517.244,19.0681,1807.12,645.871,630.109,1750.82,-556.485,2696.09,1179.72,-1091.21,1274.81,-1527.70,603.656,-1101.80,1297.39,-1976.59,292.673,72.0593,-1224.07,702.485,2034.34,-277.403,464.638,-1213.08,1629.21,2874.68,-678.678,1648.50,2460.17,2569.86,-618.660,485.318,302.164,370.598,2847.73,159.638,1677.90,-543.709,-930.655,2169.02,-1491.84,2786.94,-643.070,-1538.48,1285.32,1230.92,160.310,-182.219
5.46568,-1085.06,-734.219,376.050,-109.214,1598.68,882.907,219.467,1057.22,-476.215,3756.24,283.051,-1035.71,1210.00,-1922.21,792.273,-1272.84,1234.18,-1321.33,178.418,431.982,-706.549,1003.15,1548.74,172.498,827.564,-1555.72,1845.27,3560.38,-462.822,2178.29,2162.44,2433.09,-1076.66,564.430,212.437,186.122,2163.57,260.302,1772.70,-277.816,-354.474,1609.30,-716.279,2356.72,-637.973,-1323.73,1011.26,1270.86,80.5620,-492.456
5.47383,-955.028,-557.762,61.7015,-187.942,1132.88,1005.42,-87.0402,322.860,7.57991,4166.94,-451.472,-991.295,1312.80,-1664.45,941.427,-1453.29,840.262,-572.997,270.281,896.559,-112.680,1137.08,897.847,343.206,1165.80,-1646.48,1764.81,3593.61,-485.690,2224.31,2036.77,2168.81,-747.333,592.163,-324.955,308.671,1291.09,-105.870,1922.76,-126.841,838.371,1500.09,116.602,1778.37,-484.317,-725.346,836.191,1399.63,-419.425,-751.309
5.48197,-1119.24,-141.696,-174.297,-184.815,823.410,692.974,-441.594,-336.563,100.762,3664.32,-728.581,-1014.62,1429.46,-1253.65,1141.27,-1212.56,481.647,39.5025,445.483,1191.27,217.365,915.074,546.360,38.7732,1394.23,-1348.23,2187.47,3456.06,-987.197,1784.15,1861.71,1978.14,-105.276,370.826,-737.675,348.385,542.388,-409.727,1915.14,-314.262,2053.32,1814.97,547.959,1296.01,-63.1807,350.231,488.127,933.525,-906.237,-1175.06
5.49012,-1578.76,294.884,-330.634,102.893,774.347,289.039,-762.193,-723.468,-264.904,2817.00,-647.046,-1303.25,1586.11,-1004.93,1608.86,-685.047,519.069,556.745,708.816,1124.25,334.063,712.434,641.548,-470.532,1444.21,-1224.70,2891.91,3159.70,-1566.30,1369.40,1632.30,1786.65,399.392,285.537,-762.850,372.603,-238.191,-655.758,2084.20,-237.321,2690.90,2205.58,383.193,1069.09,171.970,1280.91,254.086,128.770,-977.685,-1341.19
