2H chemical shift (ppm),FA_20240517_2H_yeast_1.8.ser#1,FA_20240517_2H_yeast_1.8.ser#2,FA_20240517_2H_yeast_1.8.ser#3,FA_20240517_2H_yeast_1.8.ser#4,FA_20240517_2H_yeast_1.8.ser#5,FA_20240517_2H_yeast_1.8.ser#6,FA_20240517_2H_yeast_1.8.ser#7,FA_20240517_2H_yeast_1.8.ser#8,FA_20240517_2H_yeast_1.8.ser#9,FA_20240517_2H_yeast_1.8.ser#10,FA_20240517_2H_yeast_1.8.ser#11,FA_20240517_2H_yeast_1.8.ser#12,FA_20240517_2H_yeast_1.8.ser#13,FA_20240517_2H_yeast_1.8.ser#14,FA_20240517_2H_yeast_1.8.ser#15,FA_20240517_2H_yeast_1.8.ser#16,FA_20240517_2H_yeast_1.8.ser#17,FA_20240517_2H_yeast_1.8.ser#18,FA_20240517_2H_yeast_1.8.ser#19,FA_20240517_2H_yeast_1.8.ser#20,FA_20240517_2H_yeast_1.8.ser#21,FA_20240517_2H_yeast_1.8.ser#22,FA_20240517_2H_yeast_1.8.ser#23,FA_20240517_2H_yeast_1.8.ser#24,FA_20240517_2H_yeast_1.8.ser#25,FA_20240517_2H_yeast_1.8.ser#26,FA_20240517_2H_yeast_1.8.ser#27,FA_20240517_2H_yeast_1.8.ser#28,FA_20240517_2H_yeast_1.8.ser#29,FA_20240517_2H_yeast_1.8.ser#30,FA_20240517_2H_yeast_1.8.ser#31,FA_20240517_2H_yeast_1.8.ser#32,FA_20240517_2H_yeast_1.8.ser#33,FA_20240517_2H_yeast_1.8.ser#34,FA_20240517_2H_yeast_1.8.ser#35,FA_20240517_2H_yeast_1.8.ser#36,FA_20240517_2H_yeast_1.8.ser#37,FA_20240517_2H_yeast_1.8.ser#38,FA_20240517_2H_yeast_1.8.ser#39,FA_20240517_2H_yeast_1.8.ser#40,FA_20240517_2H_yeast_1.8.ser#41,FA_20240517_2H_yeast_1.8.ser#42,FA_20240517_2H_yeast_1.8.ser#43,FA_20240517_2H_yeast_1.8.ser#44,FA_20240517_2H_yeast_1.8.ser#45,FA_20240517_2H_yeast_1.8.ser#46,FA_20240517_2H_yeast_1.8.ser#47,FA_20240517_2H_yeast_1.8.ser#48,FA_20240517_2H_yeast_1.8.ser#49,FA_20240517_2H_yeast_1.8.ser#50
7.11908,702.665,880.582,397.935,-823.14,2512.35,392.256,320.636,2753.7,760.387,1560.98,1891.57,1200.28,620.218,885.115,633.536,-1406.37,503.732,2049.68,2007.54,898.174,-393.637,-767.571,3086.75,2934.43,407.445,3811.94,-846.794,681.434,1043.39,1945.51,1.99337,-138.043,-1032.88,-376.276,-36.8282,-232.535,785.225,869.789,943.213,952.091,1489.07,2268.2,1477.23,1393.85,-246.962,560.56,1168.79,2088.88,2957.93,373.723
7.12723,791.206,1170.09,906.539,-860.544,2983.88,22.3507,378.481,1735.34,683.592,2060.94,2095.68,1202.51,493.276,907.123,1142.7,-897.349,264.388,1610.12,1907.38,911.136,-493.394,-423.569,2936.5,3237.53,164.639,3105.01,-884.623,181.047,1574.64,2033.63,-113.336,188.571,-1477.56,119.435,380.615,-970.078,987.966,833.069,1232.39,749.62,1603.32,3010.32,602.881,1637.86,-443.835,346.891,900.557,2354.78,2515.77,414.603
7.13537,798.148,1509.61,1437.22,-112.668,3704.21,-213.545,598.331,1367.4,829.378,2170.89,2554.13,796.116,233.603,928.915,1623.49,-485.419,-34.1703,1374.29,1937.42,1228.87,-403.352,327.664,2327.23,3228.19,396.171,2101.83,-397.775,-766.059,1625.13,1914.75,-7.83333,146.488,-1022.6,322.632,508.338,-1564.4,1035.15,1094.3,1514.31,657.004,1551.63,3245.65,129.408,1838.11,-399.767,9.93454,727.368,2378.02,2384.37,452.083
7.14352,848.526,1651.11,1720.33,844.874,3957.06,-430.183,833.264,1708.94,1091.11,2190.71,2656.94,212.513,175.772,716.717,1688.15,35.3575,-24.7578,1565.22,2210.46,1751.97,177.062,1134.77,1649.21,3151.48,770.372,1265.88,26.7777,-1515.94,1581.06,1744.32,244.419,43.0527,-149.531,377.508,622.767,-1804.29,1140.27,1174.99,1807.03,630.667,1515.39,2710.91,-73.2215,1940.66,-27.8172,-464.977,564.221,2351.85,2171.77,532.615
7.15166,894.555,1342.99,1859.75,1167.88,3150.27,-688.137,845.117,2060.15,1524.82,2023.12,2083.86,-118.387,-21.1662,566.099,1515.4,879.34,659.858,2173.95,2585.28,1711.39,1168.78,1634.42,1132.37,2972.84,1062.04,1111.12,111.234,-1718.79,2022.67,1481.72,231.642,343.562,93.4117,47.0051,1065.2,-2172.12,1296.06,959.861,1635.36,526.89,1513.69,1986.96,-241.981,1915.82,257.372,-584.113,177.258,2100.06,1654.54,684.425
7.15981,668.681,801.121,1802.21,1345.77,2008.24,-784.041,599.984,2146.7,1602.86,1661.47,1338.13,24.1977,-508.928,742.083,1223.68,1438.22,1514.25,2924.81,2854,1148.96,1922.3,1725.71,722.587,2687.71,1385.75,1385.88,210.35,-1446.89,2655.11,1082.29,-58.314,382.069,-183.872,-707.259,1373.94,-2896.99,1493.8,666.828,1276.82,340.185,1544.13,1871.14,-356.631,1584.86,722.057,-335.993,-23.326,2044.54,1332.63,887.846
7.16795,433.871,342.53,1373.41,1700.56,1452.55,-908.818,455.71,2294.7,1512.18,1018.34,1045.67,329.66,-1207.69,1064.19,775.796,1275.84,2214.47,3082.82,2971.69,916.158,2092.84,1486.64,390.299,2535.18,1508.44,1644.96,229.956,-1005.51,2975.47,579.832,-410.621,-81.6856,-157.997,-1352.89,1374.26,-3337.12,1544.79,510.445,866.267,171.971,1625.17,2127.04,-493.206,1149.97,859.48,-17.1527,398.98,2444.76,1553.92,872.393
7.1761,310.653,362.597,860.326,1638.17,1403.77,-1045.99,470.797,2721.68,1878.3,400.027,1165.56,426.595,-1547.29,1440.58,338.324,766.18,2647.88,2408.48,2852.44,1086.61,2149.01,1239.81,166.991,2538.03,1194.78,1684.12,65.7751,-170.515,2518.98,164.172,-741.057,-334.092,181.781,-1367.12,1074.15,-3302.7,1390.6,642.786,528.551,-59.6989,1927.32,2328.79,-701.024,915.621,491.251,-86.9762,988.844,2830.35,1881.53,819.792
7.18424,148.417,992.843,725.766,1359.5,1357.25,-1033.49,622.965,2815.98,2471.26,231.621,1020.73,355.186,-1311.05,1507.25,-218.664,74.8325,3092.31,1880.02,2837.23,1303.16,2447.85,1104.95,261.259,2484.54,758.964,1666.64,127.838,667.437,1606,-21.6188,-987.221,-141.741,566.771,-729.068,529.75,-3066.57,1311.26,600.846,815.845,-528.663,1948.93,2560.87,-659.358,726.993,346.052,-727.383,1262.74,3091.11,1716.97,655.875
7.19239,-47.307,1871.26,952.827,1243.81,1142.21,-974.271,778.886,2552.09,2770.41,165.82,744.991,290.652,-716.019,1323.04,-833.633,-119.842,3335.71,1917.77,2698.35,1408.75,2529.63,984.496,534.056,2237.47,611.745,1630.93,425.14,1424.37,926.532,125.775,-1106.18,111.09,713.864,58.3716,214.443,-2696.24,1445.93,416.79,1565.74,-886.071,1640.4,2559.74,-191.124,592.679,354.221,-1379.36,1526.33,3165.35,1212.19,322.849
7.20053,-195.674,2596.01,1370.15,1306.05,831.959,-1120.3,842.826,2411.49,2632.72,-311.21,917.073,76.983,-175.489,1405.09,-492.808,-31.3493,3241.32,1901.98,2159.94,1319.58,2428.96,1023.99,753.228,1808.72,719.395,1532.86,474.678,2193.18,357.924,530.718,-1138.23,63.1454,859.149,762.707,204.609,-1852.68,1595.03,344.265,2066.73,-1111.64,1210.14,2131.44,778.705,466.193,507.707,-1653.03,2024.78,2839.44,1065.07,328.489
7.20868,-274.225,2944.73,1569.74,1542.69,709.119,-1072.07,922.065,2467.28,2491.58,-955.195,1162.39,-320.453,97.8176,1949.63,859.458,125.789,2925.8,2005.65,1891.17,1015.77,2700.54,1528.22,1127.6,1649.58,1101.98,1361.16,378.506,2385.48,132.371,596.572,-843.829,-230.036,991.408,1498.08,306.107,-603.638,1845.45,190.76,2305.71,-1124.13,1136.33,1505.33,1876.44,120.354,1134.82,-1483.19,2126.43,2595.13,1339.05,626.044
7.21682,-465.02,2769.7,1293.42,2042.96,708.584,-419.971,898.419,2262.82,2645.58,-1324.17,1363.85,-864.179,93.1109,2487.87,2091.62,434.964,2503.03,2299.62,1895.29,470.459,3275.3,2514.16,1298.52,1660.14,1312.87,1070.66,729.644,2234.87,318.703,189.71,-394.759,-67.0451,1131.83,2248.79,316.022,174.333,2239.09,453.251,2458.08,-983.053,1230.57,680.836,2683.52,-120.57,1785.86,-1359.5,1483.9,2542.01,1400.73,728.155
7.22497,-434.012,2155.38,725.352,2042.59,734.125,460.883,499.424,1793.17,2818.62,-1424.52,1533.19,-1086.94,-126.93,2639.65,2422.68,1205.27,2257.49,2819.83,1720.32,183.216,3534.61,3080.82,1527.61,1564.19,1002.49,1004.48,1162.79,2210.74,287.169,59.7829,-136.17,721.493,1412.32,2591.36,365.972,544.215,2891.63,1203.32,2444.93,-385.235,1522.3,46.6421,3039.15,-175.778,1975.11,-1202.64,778.552,2358.22,1177.96,775.324
7.23311,45.6289,1568.18,246.491,1331.84,687.271,1315.83,351.847,1149.14,2882.31,-1258.68,1708.53,-761.979,-425.25,2483.98,2129.92,1811.92,2207.67,3256.33,1919.37,454.476,3224.19,2942.14,1942.54,1524.16,816.381,1482.93,1537.45,2137.35,-177.772,492.007,16.9915,1655.28,1632.45,2323.31,646.179,685.54,3661.52,2027.89,2481.79,788.095,2006.36,-58.173,2975.16,-139.337,1567.21,-1233.07,677.52,1948.57,1298.31,1038.63
7.24126,578.801,1271.83,281.972,731.733,445.995,2059.01,627.318,623.426,2847.96,-595.703,1472.23,-459.252,-558.167,2123.31,1637.85,1843.07,2397.13,2942.13,2041.34,921.851,2504.65,2258.82,2266.87,2178.08,1246.39,2067.22,1948.79,1772.42,-707.581,855.379,156.191,2483.36,1678.27,1490.38,943.228,928.5,3978.51,2765.8,2435.13,1566.52,1978.66,401.124,2553.84,-95.1996,1119.81,-1196.21,1269.41,1634.06,1805.77,1360.79
7.2494,1013.48,1327.67,554.374,531.047,189.498,2472.36,786.587,593.455,2422.92,349.595,998.174,-304.555,-464.447,1834.6,682.276,1879.41,2315.79,2206.38,1653.84,1203.46,1688.72,1328.43,1896.53,2941.26,2155.93,2020.12,2391.37,1229.73,-819.738,694.925,-59.5362,3063,1510.86,665.467,901.216,1667.81,3710.52,3029.51,2095.45,1604.32,1349.96,1026.29,2254.01,309.079,1190.98,-1030.36,2337.74,1553.58,2225.31,1614.02
7.25755,1082.05,1396.98,953.201,715.062,230.237,2504.07,567.253,946.551,1701.1,765.817,606.428,-157.609,-74.822,1725.5,-273.009,2311.32,1587.64,1302.25,1118.11,1330.53,1144.62,904.156,894.079,3153.61,2872.4,1236.06,2352.5,631.346,-455.947,228.127,-419.921,3283.73,981.989,385.563,598.942,2475.15,3115,2811.48,1698.94,1205.73,688.602,1472.86,2283.19,1304.47,1435.08,-1042.8,2981.62,1670.65,2326.54,1640.83
7.26569,794.085,1153.94,1111.85,879.624,453.803,2233.22,269.393,1297.01,1135.35,609.628,73.379,-267.514,600.061,1653.95,-950.115,3122.79,643.135,420.323,696.53,1523.36,1059.56,889.031,72.9435,2868.02,2830.88,398.816,1684.15,241.342,447.915,125.057,-726.509,3696.72,368.653,28.3361,157.05,2795.34,2633.23,2695.62,1350.72,1119.33,344.883,1552.5,2310.07,1783.24,1347.78,-959.645,2703.13,1692.73,2207.95,1732.56
7.27384,968.911,1128.17,768.808,1073.12,836.478,1898.98,10.078,1628.68,1069.83,145.681,-154.415,-592.246,1230.15,1801.81,-1483.67,4018.87,49.9419,413.92,534.611,1412.2,1279.24,858.71,-124.616,2239.6,2577.28,207.125,1165.85,310.026,1337.95,344.376,-604.595,4150.1,-14.0979,-358.616,-131.551,2795.89,2126.56,2455.53,857.976,1778.94,534.493,1405.13,2095.3,1591.18,1009.65,-806.895,1956.25,1497.7,2177.74,1893.78
7.28198,1848.43,1374.14,600.924,1394.13,1362.99,1462.84,86.4691,2040.3,1230.62,-201.504,-197.674,-702.709,1512.08,2576.56,-1680.46,4799.71,92.4952,875.985,833.49,1015.37,1296.56,709.762,148.494,1829.52,2466.29,602.977,1166.38,550.721,1968.8,690.968,-8.27872,4102.53,-259.492,-355.23,109.442,2456.98,1742.8,1674.81,538.033,2222.7,1340.87,960.287,1817.49,1430.23,409.333,-875.032,1550.08,1156.41,1994.73,1927.19
7.29013,2556.3,1507.06,828.99,1592.4,1612.22,1293.6,599.753,2417.19,1438.43,49.4352,-505.144,-343.48,1566.13,3409.69,-1627.48,5356.16,669.671,1061.59,1307.24,925.648,1152.76,416.556,375.5,1431.96,2383.58,1193.16,1229.88,426.923,2581.42,999.829,438.277,3888.64,-279.122,-240.511,562.429,2186.67,1692.95,1013.05,686.302,2104.93,2326.37,346.1,2090.36,1586.26,-218.029,-893.049,1736.46,831.698,1422.07,1899.86
7.29827,2467.51,1789.14,1070.31,1678.68,1344.06,1490.72,1143.37,2230.53,1429.67,232.739,-310.139,42.895,1530.74,3533.07,-1493.57,5306.77,1421.61,1161.72,1925.13,1302.34,1239.18,175.605,66.5794,1305.01,2242.87,1432.21,1151.29,285.437,3090.31,1102.53,610.619,3530.98,-24.3368,-206.005,908.421,2490.63,1935.6,786.726,1101.59,1941.29,2930.24,-62.8469,2686.57,1624.14,-442.513,-436.919,2197.2,639.805,1042.22,1937.53
7.30642,1857.17,2142.97,730.442,1737.06,718.762,1727.54,1620.88,1552.51,999.479,-229.575,611.233,443.388,1737.19,2759.01,-1084.31,4420.58,1956.2,1187.44,2448.71,1896.71,1330.51,284.322,-289.648,1618.24,2016.86,939.53,1209.16,424.372,2896.59,1018.08,862.622,3010.86,407.511,-669.791,1436.46,2726.02,2424.46,900.301,1154.08,2244.04,2899.98,-90.3557,3092.15,1663.49,-358.755,499.601,2744.39,838.889,1249.75,2306.49
7.31456,1487.95,1870.14,-210.178,1778.11,82.5115,1885.81,2357.06,1086.64,402.543,-424.539,1627.2,1089.93,1993.56,1486.84,-635.26,3361.27,2308.38,1345.07,2305.36,2283.56,1331.05,794.175,138.693,1999.7,1894.21,183.002,1606.07,524.172,2415.19,665.739,1292.65,2572.35,895.259,-1707.93,2236.49,2621.7,2857.5,1206.33,1019.91,2403.6,2775.16,132.755,3226.38,1807.5,-200.45,1142.63,3139.78,1326.09,1769.28,3125.58
7.32271,1842.53,1087.84,-1193.35,1818.1,-5.14734,1521.85,2850.61,901.527,-92.0321,286.816,2301.48,1453.84,1882.48,311.43,-371.934,2506.44,2723.67,1475.95,1446.72,2225.77,1119.65,1517.49,1105.72,2543.66,1962.55,-256.548,2050.54,545.619,2319.26,196.765,1756.57,2023.42,1229.33,-2472.47,2878.45,2673.02,2889.39,1481.49,1268.58,2127.77,2890.56,209.066,3327.6,1589.12,87.6376,1342.28,3194.97,2167.99,2006.74,3791.15
7.33085,2369.52,445.1,-1643.62,1857.77,630.132,754.272,3111.21,885.875,-490.568,776.33,2511.13,1228.03,1561.2,-149.514,-166.955,1721.62,3092.39,1629.05,559.496,2241.71,840.98,2186.39,1723.12,3419.33,2157.81,-130.554,2557.5,718.044,2641.81,73.1972,1516.66,1724.38,1467.15,-2366.24,2976.95,2848.7,2619.81,1700.72,1615.51,1679.82,3124.24,132.741,3494.19,1247.45,531.891,1173.99,3247.52,2847.42,1923.62,4050.22
7.339,2420.25,44.5941,-1667.18,1798.02,1098.25,-12.2492,2943.93,911.828,-735.72,385.957,2422.33,1109.2,1555.24,-242.124,103.416,1071.16,3061.09,1859.25,445.114,2519.08,862.535,2553.19,1770.24,4264.26,2153.7,530.118,3318.54,1146.77,2897.22,338.089,927.396,1815.15,1426.52,-1571.7,2268.2,2675.72,2565.52,1954.14,1595.46,1629.83,3259.46,329.957,3545.58,1089.88,1109.72,786.216,3478.37,2947.85,2107.97,4070.09
7.34714,2357.51,-466.367,-1466.1,1882.3,904.475,-738.649,2457.52,538.256,-565.582,-65.1841,2100.88,1357.29,2050.9,-403.632,163.743,433.609,2617.22,1690.89,774.261,2755.94,1034.21,2579.61,1702.72,4688.21,1611.2,1186.29,4044.95,1898.03,2586.56,885.677,765.206,1911.11,1174.12,-532.167,972.371,2584.21,2711.62,2459.06,1249.42,1830.23,2852.36,1105.38,3711.27,1224.61,1482.97,657.364,3588.7,2831.34,2208.91,4013.29
7.35529,2632.22,-707.074,-1226.33,2088.15,253.494,-1382.24,1982.88,299.228,-222.908,-7.77098,1712.41,1678.13,2676.92,-488.863,93.1193,27.9156,2667.83,1297.01,1261.35,2680.76,1225.69,2793.86,1738.04,4544.22,1135.94,1073.34,4331.74,2807.1,2082.44,1639.81,1149.55,1853.11,1068.94,705.807,-124.236,2789.12,2887.66,3213.62,1040.54,2302.14,2101.15,2087.43,4091.36,1247.38,1455.84,447.658,3354.78,2895.47,1580.41,4089.22
7.36343,2968.08,-573.786,-772.664,2138.06,-239.793,-2019.56,1405.83,772.825,505.365,-26.6072,1630.14,1904.36,3152.86,-389.736,231.087,309.597,3389.19,1001.08,2064.15,2591.91,1348.04,3272.75,1652.52,4033.87,1219.66,518.85,4014.87,3296.98,1627.43,2467.3,1656.07,1933.07,1288.64,2042.71,-473.408,2851.79,3428.2,3582.12,1092.72,3198.93,1690.12,2903.91,4219.71,1108.57,1346.39,166.843,3047.33,2948.84,920.112,3844.78
7.37158,2910.03,-325.881,-484.108,1935.41,-235.69,-2497.58,1026.31,1126.42,1443.44,167.659,2286.38,1711.74,3523.34,79.4183,926.313,1128.75,3755.41,1066.39,2743.24,3075.27,1419.63,3582.54,1304.21,3313.39,1953.76,34.0002,3207.11,3411.7,1585.28,2786.33,1803.6,1886.16,1438.95,2968.88,-265.158,2827.32,3994.31,3373.86,1491.53,3675.76,1864.22,3361.32,4222.84,1095.9,1253.72,200.847,2749.62,2554.18,946.477,3450.62
7.37972,2500.92,-93.7062,-683.17,1871.27,-4.67927,-2561.82,1020.87,1160.36,2197.74,908.743,3300.43,1469.73,3844.54,667.896,1419.14,1448.59,3309.59,1663.64,3249.72,3647.53,1281.73,3542.81,690.871,2390.29,2673.02,-203.932,2441.53,3438.47,2023.73,2824.13,1595.3,1817.83,1255.19,3170.37,-26.4488,2528.16,3916.08,3173.56,1792.38,3477.11,2462.4,3578.9,4543.23,1300.19,1310.07,499.196,2251.9,1809.19,1351.23,3268.04
7.38787,2014.24,136.366,-772.078,2220.75,220.033,-2034.62,1152.57,1133.03,2764.15,1735.32,3843.3,1514.07,3851.54,1313.49,1108.96,1177.07,2690.27,2320.23,3376.78,3799.52,1085.04,3470.56,-44.2473,1233.55,2741.32,-337.606,2101.17,3668.76,2414.16,3087.18,1277.56,2264.13,1167.6,2812.24,294.317,2206.86,3700.71,2935.69,1933.26,2889.41,2935.4,3316.97,5026.46,1483.48,1767.16,1008.3,1715.05,1424.49,1830.07,3297.49
7.39601,1647.99,-92.83,-266.762,2330.52,477.554,-1201.6,1241.09,861.455,3163,1918.92,3719.36,1945.7,3607.11,2049.99,481.772,771.3,2049.32,2896.32,2944.92,3852.43,1121.91,3608.07,-429.505,598.034,2503.11,-172.707,2019.81,4178.82,2423.9,3165.89,1164.9,3228.3,1133.75,2414.12,962.767,2212.43,3366.12,2549.87,2101.9,2014.07,2834.44,2621.8,5193.19,1876.13,2334.92,1711.41,1331.35,1692.57,2408.21,3626.85
7.40416,1319.53,-320.439,477.166,1660.07,596.758,-870.09,1345.1,609.342,3411.51,1544.34,3137.07,2679.78,3660.85,2915.61,177.154,848.704,1417.92,3167.6,2432.53,3757.82,1172.92,3971.47,-457.214,539.62,2376.57,476.674,1914.6,4787.75,2380.05,2885.73,1517.83,3838.93,1310.22,2123.66,1728.78,2459.36,2957.72,2023.12,2058.97,1368.58,2458.51,2056.43,5176.65,2306.19,2737.38,2235.07,1168.17,2133.42,2521.41,4334.49
7.4123,1416.73,459.714,853.54,1056.91,801.518,-967.376,1312.78,641.055,3700.03,899.446,2334.57,3111.53,4131.65,3690.61,423.127,1501.09,1171.93,2825.66,2324.1,3393.14,953.835,4446.32,-643.935,678.575,2625.92,1329.81,2040.64,5271.2,2516.73,2821.15,1825.75,3701.7,1685.04,2087.41,2094.99,2672.75,3054.46,1796.23,1720.17,1114.26,2286.61,1804.74,4996.49,2381.5,2825.39,2135.92,1269.61,2507.86,2389.6,4580.46
7.42045,2272.88,1594.32,1275.03,1504.46,985.874,-1005.21,789.82,863.365,3921.14,374.931,1899.64,3030,4388.4,3941.51,921.91,2313.63,1298.48,2126.76,2428.91,2647.82,667.279,5047.34,-765.595,999.449,2939.63,2356.68,2303.11,5609.77,2421.58,3239.95,1729.51,3494.84,1858.53,2050.98,1575.53,2719.95,3371.99,1757.32,1274.48,827.457,2543.45,1732.33,4274.31,2267.62,2831.36,1710.99,1418.31,2848.31,2923.28,4153.18
7.42859,3182.15,2101.38,1754.78,2560.8,837.805,-873.186,111.602,1356.68,3782.34,471.982,2490.94,2642.89,4213.17,3632.97,1324.9,2911.91,1527.87,1823.72,2423.93,1917.9,334.496,5638.77,-174.956,1378.66,2833.28,3415.82,2437.97,5969.44,1969.23,3911.96,1535.41,3371.62,1735.27,2092.71,1121.65,3009.06,3495.11,1665.76,990.852,542.402,2878.81,2011.66,3403.55,2183.29,3065.81,1439.4,1468.67,3039.08,3684.42,3700.07
7.43674,3481.5,2068.67,1938.4,3434.01,607.816,-344.708,120.971,1942.32,3725.95,1223.88,3618.15,2390.59,3778.47,3369.36,1625.42,3268.28,2060.79,1798.87,2336.25,1389.85,-30.4753,5844.07,731.525,1803.42,2444.24,3970.62,2415.53,5986.14,1507.62,4563.93,1642.97,3092.7,1669.98,2502.31,1357.61,3670.12,3293.28,1436.78,1053.91,523.42,3214.69,2382.39,3020.3,2371.01,3568.58,1325.52,1424.62,2899.65,3990.8,3352.37
7.44488,3102.83,2032.17,2070.2,3869.94,690.079,222.991,1168.76,2235.71,3928.82,2066.2,3972.05,2646.12,3603.93,3265.12,1893.01,3708.32,2741.62,1726.71,2323.82,1107.25,-164.161,5416.55,1488.26,2190.85,2258.1,4118.49,2392.08,5575.89,1387.39,5240.46,2418.23,2660.31,2064.07,3111.75,1611.19,3992.03,3054.16,1041.38,1394.68,1051.89,3364.22,2736.98,3188.76,2735.84,3697.87,1289.57,1471.3,2639.92,4070.13,3081.57
7.45303,3013.39,2302.28,2469.62,4194.57,1012.29,975.465,2617.44,2456.05,3893.58,2559.46,3755.25,3414.45,3763.27,3071.44,2104.4,3863.67,3391.89,1657.14,2474.9,1089.79,-205.946,4628.4,1859.27,2471.26,2505.46,4029.15,2462.43,5073.05,1590.52,6215.16,3445.96,2560.54,2749.85,3302.58,1772.45,3684.82,3211.43,675.558,2211.19,1842.15,3174.4,3271.71,3402.56,2813.44,3270.26,1357.3,1549.58,2661.37,3973.89,2853.57
7.46117,3239.67,2968.47,3378.72,4499.91,1435.06,1534.83,3679.33,2582.27,3787.37,2855.9,3778.77,3924.26,3861.55,2798.61,2328.54,3633.29,3769.6,1831.79,2386.59,1085.93,-183.402,3835.65,1831.77,2304.25,2659.82,3614.42,2571.86,4373.18,1989.52,6724.11,4096.98,2898.47,3261.45,3032.36,1739.81,3374.79,3638.63,957.334,3205.09,2225.24,3137.96,3468.39,3296.34,2244.72,2758.96,1444.17,1591.53,2907.01,3712.47,2716.48
7.46932,3009.15,3119.35,4255.92,4672.94,1758.09,1831.58,4572.81,2819.53,3892.43,3035.23,3868.38,4109.85,4364.56,2225.45,2878.97,3382.11,3700.41,2094.44,2330.46,1400.6,37.6441,3186.52,1854.6,1944.25,2725.09,3527.17,2498.55,3665.61,2729.23,6883.98,4109.33,3475.05,3535.67,2753.66,1657.5,3390.99,3828.34,1816.48,3801.03,2006.91,3194.05,3114.53,3332.74,1793.4,2286.36,1595.64,1981.94,3687.34,3593.97,2908.18
7.47746,2637.47,2850.88,4444.86,4740.86,2102.31,2340.66,5332.21,3629.37,3764.18,2914.06,3753.26,4261.34,5083.39,1609.9,3126.24,3247.91,3574.16,2128.48,2680.22,1991.3,622.951,3071.95,2387.03,1979.04,3015.73,3966.3,2095.48,3304.32,3237.06,6742.46,3914.92,4137.47,3689.1,2693.95,1863.9,3596.34,3634.08,2490.09,4038.53,1581.21,3128.08,3041,3294.32,2154.77,2224.8,1863.78,2759.27,4980.08,3467.79,3259.5
7.48561,2611.01,2763.68,4341.55,4513.93,2740.34,2849.53,5175.64,4331.57,3432.12,2536.86,3958,4350.45,5432.52,1191.86,3060.69,3412.72,3814.12,1933.19,2902.43,2373.59,1405.9,3218.88,3123.93,2591.5,3060.97,4856.54,1599.82,3122.55,3164.87,6084.18,3941.5,4699.87,3912.28,2943.04,2652.78,3716.26,3541.26,2891.13,4145.31,1752.3,2806.85,3461.96,3026.94,3128.76,2814.07,2493.32,3983.36,5908.46,3137.66,3813.11
7.49375,3144.11,2760.48,4061.1,4477.72,3410.64,3307.22,4239.03,4432.14,3623.79,2299.79,4445.99,4153.1,5733.44,1176.84,3518.29,3835.59,4449.27,2011.78,3071.54,3008.92,2423.18,3328.41,3700.47,3200.76,2877.95,5663.52,1556,3133.35,3141.63,5430.64,3834.36,5354.39,4378.71,3396.01,3306.17,3523.25,3737.2,3211.36,3924.34,2579.6,2426.23,3790.67,3313.13,4555.73,3139.1,3450.66,5190.59,5883.52,2742.54,4622.38
7.5019,3994.44,2796.84,3564.75,4952.21,3713.69,3752.72,3095.32,3957.38,4367.24,2503.62,5014.22,3806.93,6338.28,1784.48,4529.18,4274.87,5229.57,2593.97,3566.69,3935.92,3858.84,3529.09,4149,3557.71,2619.93,5867.12,2134.74,3619.79,3364.46,4892.88,3771.18,5904.07,4712.88,3701.31,3489.54,3108.32,4012.4,3097.69,3488.24,3381.08,2806.54,3617.16,4267.26,5725.34,3013.68,4167.67,5567.99,5274.01,2594.4,4997.41
7.51004,4812.46,2987.25,3402.66,5489.54,3773.37,3531.42,2220.68,3566.51,5107.84,3023.82,5339.19,3853.03,7181.66,2893.87,5213.8,4693.85,5364.65,2994.38,4066.9,5043.99,4782.73,3766.53,4531.49,4169.65,2410.03,5750.5,3213.92,4294.98,3730.09,4445.39,4106.07,6061.52,4888.66,4138.49,3441.6,2590.05,4152.12,2816.07,3189.21,4244.71,3802.69,3527.82,5279.11,6025.74,3079.9,4349.22,5467.82,4492.78,2888.5,4772.71
7.51819,5384.96,3165.79,3892.66,5893.11,3837.07,2934.37,1520.62,3621.76,5561.18,3401.6,5199.1,4268.77,7667.79,4168.92,5423.91,4950.81,4866.69,3137.96,4645.19,5963.03,5090.2,3938.71,5184.05,5055.15,2732.57,5498.93,4590.67,4577.22,4382.63,4350.9,4651.12,6127.35,5041.15,4797.22,3342.57,2234.82,4280.87,3040.88,3030.16,5342.65,4780.4,4229.92,5840.85,5776.76,3653.79,4275.29,5514.93,3774.94,3465.55,4673.1
7.52633,5715.14,3365.24,4794.3,5847.1,3803.49,2892.8,1289.54,3711.07,6028.61,3313.17,4946.27,4682.4,7385.77,5365.19,5676.57,5176.81,4315.34,3476.74,5333.75,6253.8,5565.98,3920.3,6025.18,6071.94,3569.48,5401.72,5719.8,4417.34,5360.61,4664.66,5334.23,6575.3,5106.99,5447,3474.97,2241.21,4682.75,3722.37,2830.54,6236.13,5378.24,5149.56,6073.35,5539.42,4312.41,4564.6,5601.79,3313.3,4155.15,4737.38
