2H chemical shift (ppm),FA_20240105_2H_yeast_1.6.ser#1,FA_20240105_2H_yeast_1.6.ser#2,FA_20240105_2H_yeast_1.6.ser#3,FA_20240105_2H_yeast_1.6.ser#4,FA_20240105_2H_yeast_1.6.ser#5,FA_20240105_2H_yeast_1.6.ser#6,FA_20240105_2H_yeast_1.6.ser#7,FA_20240105_2H_yeast_1.6.ser#8,FA_20240105_2H_yeast_1.6.ser#9,FA_20240105_2H_yeast_1.6.ser#10,FA_20240105_2H_yeast_1.6.ser#11,FA_20240105_2H_yeast_1.6.ser#12,FA_20240105_2H_yeast_1.6.ser#13,FA_20240105_2H_yeast_1.6.ser#14,FA_20240105_2H_yeast_1.6.ser#15,FA_20240105_2H_yeast_1.6.ser#16,FA_20240105_2H_yeast_1.6.ser#17,FA_20240105_2H_yeast_1.6.ser#18,FA_20240105_2H_yeast_1.6.ser#19,FA_20240105_2H_yeast_1.6.ser#20,FA_20240105_2H_yeast_1.6.ser#21,FA_20240105_2H_yeast_1.6.ser#22,FA_20240105_2H_yeast_1.6.ser#23,FA_20240105_2H_yeast_1.6.ser#24,FA_20240105_2H_yeast_1.6.ser#25,FA_20240105_2H_yeast_1.6.ser#26,FA_20240105_2H_yeast_1.6.ser#27,FA_20240105_2H_yeast_1.6.ser#28,FA_20240105_2H_yeast_1.6.ser#29,FA_20240105_2H_yeast_1.6.ser#30,FA_20240105_2H_yeast_1.6.ser#31,FA_20240105_2H_yeast_1.6.ser#32,FA_20240105_2H_yeast_1.6.ser#33,FA_20240105_2H_yeast_1.6.ser#34,FA_20240105_2H_yeast_1.6.ser#35,FA_20240105_2H_yeast_1.6.ser#36,FA_20240105_2H_yeast_1.6.ser#37,FA_20240105_2H_yeast_1.6.ser#38,FA_20240105_2H_yeast_1.6.ser#39,FA_20240105_2H_yeast_1.6.ser#40,FA_20240105_2H_yeast_1.6.ser#41,FA_20240105_2H_yeast_1.6.ser#42,FA_20240105_2H_yeast_1.6.ser#43,FA_20240105_2H_yeast_1.6.ser#44,FA_20240105_2H_yeast_1.6.ser#45,FA_20240105_2H_yeast_1.6.ser#46,FA_20240105_2H_yeast_1.6.ser#47,FA_20240105_2H_yeast_1.6.ser#48,FA_20240105_2H_yeast_1.6.ser#49,FA_20240105_2H_yeast_1.6.ser#50,FA_20240105_2H_yeast_1.6.ser#51,FA_20240105_2H_yeast_1.6.ser#52,FA_20240105_2H_yeast_1.6.ser#53,FA_20240105_2H_yeast_1.6.ser#54,FA_20240105_2H_yeast_1.6.ser#55,FA_20240105_2H_yeast_1.6.ser#56,FA_20240105_2H_yeast_1.6.ser#57,FA_20240105_2H_yeast_1.6.ser#58,FA_20240105_2H_yeast_1.6.ser#59,FA_20240105_2H_yeast_1.6.ser#60,FA_20240105_2H_yeast_1.6.ser#61,FA_20240105_2H_yeast_1.6.ser#62,FA_20240105_2H_yeast_1.6.ser#63,FA_20240105_2H_yeast_1.6.ser#64,FA_20240105_2H_yeast_1.6.ser#65,FA_20240105_2H_yeast_1.6.ser#66,FA_20240105_2H_yeast_1.6.ser#67,FA_20240105_2H_yeast_1.6.ser#68,FA_20240105_2H_yeast_1.6.ser#69,FA_20240105_2H_yeast_1.6.ser#70,FA_20240105_2H_yeast_1.6.ser#71,FA_20240105_2H_yeast_1.6.ser#72,FA_20240105_2H_yeast_1.6.ser#73,FA_20240105_2H_yeast_1.6.ser#74,FA_20240105_2H_yeast_1.6.ser#75,FA_20240105_2H_yeast_1.6.ser#76,FA_20240105_2H_yeast_1.6.ser#77,FA_20240105_2H_yeast_1.6.ser#78,FA_20240105_2H_yeast_1.6.ser#79,FA_20240105_2H_yeast_1.6.ser#80,FA_20240105_2H_yeast_1.6.ser#81,FA_20240105_2H_yeast_1.6.ser#82,FA_20240105_2H_yeast_1.6.ser#83,FA_20240105_2H_yeast_1.6.ser#84,FA_20240105_2H_yeast_1.6.ser#85,FA_20240105_2H_yeast_1.6.ser#86,FA_20240105_2H_yeast_1.6.ser#87,FA_20240105_2H_yeast_1.6.ser#88,FA_20240105_2H_yeast_1.6.ser#89,FA_20240105_2H_yeast_1.6.ser#90,FA_20240105_2H_yeast_1.6.ser#91,FA_20240105_2H_yeast_1.6.ser#92,FA_20240105_2H_yeast_1.6.ser#93,FA_20240105_2H_yeast_1.6.ser#94,FA_20240105_2H_yeast_1.6.ser#95,FA_20240105_2H_yeast_1.6.ser#96,FA_20240105_2H_yeast_1.6.ser#97,FA_20240105_2H_yeast_1.6.ser#98,FA_20240105_2H_yeast_1.6.ser#99,FA_20240105_2H_yeast_1.6.ser#100,FA_20240105_2H_yeast_1.6.ser#101,FA_20240105_2H_yeast_1.6.ser#102,FA_20240105_2H_yeast_1.6.ser#103,FA_20240105_2H_yeast_1.6.ser#104,FA_20240105_2H_yeast_1.6.ser#105,FA_20240105_2H_yeast_1.6.ser#106,FA_20240105_2H_yeast_1.6.ser#107,FA_20240105_2H_yeast_1.6.ser#108,FA_20240105_2H_yeast_1.6.ser#109,FA_20240105_2H_yeast_1.6.ser#110,FA_20240105_2H_yeast_1.6.ser#111,FA_20240105_2H_yeast_1.6.ser#112,FA_20240105_2H_yeast_1.6.ser#113,FA_20240105_2H_yeast_1.6.ser#114,FA_20240105_2H_yeast_1.6.ser#115,FA_20240105_2H_yeast_1.6.ser#116,FA_20240105_2H_yeast_1.6.ser#117,FA_20240105_2H_yeast_1.6.ser#118,FA_20240105_2H_yeast_1.6.ser#119,FA_20240105_2H_yeast_1.6.ser#120,FA_20240105_2H_yeast_1.6.ser#121,FA_20240105_2H_yeast_1.6.ser#122,FA_20240105_2H_yeast_1.6.ser#123,FA_20240105_2H_yeast_1.6.ser#124,FA_20240105_2H_yeast_1.6.ser#125,FA_20240105_2H_yeast_1.6.ser#126,FA_20240105_2H_yeast_1.6.ser#127,FA_20240105_2H_yeast_1.6.ser#128,FA_20240105_2H_yeast_1.6.ser#129,FA_20240105_2H_yeast_1.6.ser#130,FA_20240105_2H_yeast_1.6.ser#131,FA_20240105_2H_yeast_1.6.ser#132,FA_20240105_2H_yeast_1.6.ser#133,FA_20240105_2H_yeast_1.6.ser#134,FA_20240105_2H_yeast_1.6.ser#135,FA_20240105_2H_yeast_1.6.ser#136,FA_20240105_2H_yeast_1.6.ser#137,FA_20240105_2H_yeast_1.6.ser#138,FA_20240105_2H_yeast_1.6.ser#139,FA_20240105_2H_yeast_1.6.ser#140,FA_20240105_2H_yeast_1.6.ser#141,FA_20240105_2H_yeast_1.6.ser#142,FA_20240105_2H_yeast_1.6.ser#143,FA_20240105_2H_yeast_1.6.ser#144,FA_20240105_2H_yeast_1.6.ser#145,FA_20240105_2H_yeast_1.6.ser#146,FA_20240105_2H_yeast_1.6.ser#147,FA_20240105_2H_yeast_1.6.ser#148,FA_20240105_2H_yeast_1.6.ser#149,FA_20240105_2H_yeast_1.6.ser#150,FA_20240105_2H_yeast_1.6.ser#151,FA_20240105_2H_yeast_1.6.ser#152,FA_20240105_2H_yeast_1.6.ser#153,FA_20240105_2H_yeast_1.6.ser#154,FA_20240105_2H_yeast_1.6.ser#155,FA_20240105_2H_yeast_1.6.ser#156,FA_20240105_2H_yeast_1.6.ser#157,FA_20240105_2H_yeast_1.6.ser#158,FA_20240105_2H_yeast_1.6.ser#159,FA_20240105_2H_yeast_1.6.ser#160,FA_20240105_2H_yeast_1.6.ser#161,FA_20240105_2H_yeast_1.6.ser#162,FA_20240105_2H_yeast_1.6.ser#163,FA_20240105_2H_yeast_1.6.ser#164,FA_20240105_2H_yeast_1.6.ser#165,FA_20240105_2H_yeast_1.6.ser#166,FA_20240105_2H_yeast_1.6.ser#167,FA_20240105_2H_yeast_1.6.ser#168,FA_20240105_2H_yeast_1.6.ser#169,FA_20240105_2H_yeast_1.6.ser#170,FA_20240105_2H_yeast_1.6.ser#171,FA_20240105_2H_yeast_1.6.ser#172,FA_20240105_2H_yeast_1.6.ser#173,FA_20240105_2H_yeast_1.6.ser#174,FA_20240105_2H_yeast_1.6.ser#175,FA_20240105_2H_yeast_1.6.ser#176,FA_20240105_2H_yeast_1.6.ser#177,FA_20240105_2H_yeast_1.6.ser#178,FA_20240105_2H_yeast_1.6.ser#179,FA_20240105_2H_yeast_1.6.ser#180
2.22394,579.992,579.16,888.597,394.949,1175.93,892.593,532.762,611.867,295.06,84.4741,602.06,694.444,796.568,85.8764,677.919,744.826,370.115,187.072,916.065,774.303,490.554,295.39,645.914,375.904,487.189,575.598,457.586,440.628,496.766,218.045,451.058,350.608,119.284,1266.56,939.076,-12.8437,713.913,226.023,391.904,602.645,169.205,620.943,192.679,435.798,237.435,511.786,336.328,252.774,620.538,297.667,758.875,257.454,407.257,529.669,-3.80784,422.648,419.226,687.648,-250.387,512.595,433.844,693.477,424.269,792.747,24.2422,631.025,977.425,299.67,564.021,833.061,335.124,826.209,398.847,465.738,525.879,472.377,507.876,763.301,376.764,77.1286,823.55,349.605,359.326,646.819,187.847,565.477,-17.609,156.635,1033.35,369.55,334.043,48.1357,3.91056,51.5961,512.824,687.01,219.254,843.456,187.634,380.232,-405,567.162,489.441,-49.9175,609.146,368.605,602.299,466.12,469.241,539.872,1121.58,663.537,478.046,860.367,494.432,696.85,105.923,447.451,659.532,136.934,100.45,723.017,119.946,252.501,401.901,765.141,691.33,436.491,744.835,340.414,614.75,409.716,421.461,527.722,452.53,329.227,219.772,-337.43,-126.929,732.66,430.999,300.404,623.261,207.284,602.2,492.607,339.371,470.409,-111.514,86.5181,196.992,938.675,339.862,108.584,206.13,228.621,-197.103,197.724,439.448,219.279,33.2803,39.5112,141.388,354.708,568.29,456.588,73.1719,592.93,551.809,-282.954,227.149,53.0501,498.718,-87.6642,-35.1265,253.199,226.889,350.621,89.4263,360.672
2.23209,560.467,476.767,898.414,369.06,1187.01,803.544,539.7,511.018,455.429,183.954,591.856,675.702,875.057,35.0212,750.869,661.76,468.514,370.525,921.4,734.341,559.145,277.303,625.647,362.018,449.497,711.875,472.959,526.933,499.962,286.279,419.587,362.626,25.1764,1176.48,859.528,-13.7098,761.347,223.915,452.423,541.268,118.628,660.132,151.62,520.85,209.754,500.951,285.812,186.276,584.666,401.085,658.616,351.947,434.681,501.834,-159.483,448.332,482.355,651.084,-252.113,332.301,412.181,816.879,503.274,736.951,123.426,635.224,853.512,391.095,514.903,837.507,357.696,847.31,453.172,413.696,557.083,356.082,570.97,684.24,391.754,113.457,790.378,432.984,289.137,554.999,93.0032,419.801,82.4867,232.667,988.822,385.907,266.534,-49.0739,-57.4347,-19.3691,401.864,556.394,192.427,881.913,232.103,459.558,-402.74,561.052,447.138,-97.7265,628.328,392.609,607.28,473.648,572.451,493.735,1253.61,622.966,484.585,861.291,465.5,755.959,89.4093,517.733,616.388,157.702,109.411,548.466,128.996,292.163,275.309,717.049,686.523,428.742,665.609,350.95,659.172,370.394,337.322,660.47,508.18,344.185,207.247,-346.428,-33.4991,769.182,411.667,341.044,619.128,182.511,489.249,378.933,353.069,486.534,-194.806,147.994,224.936,794.99,350.128,100.817,232.706,151.398,-158.414,173.004,430.559,256.869,45.3205,15.7267,93.6768,396.019,536.808,512.671,103.32,649.659,518.554,-284.565,211.357,190.659,506.801,-91.2859,-68.5111,292.049,223.156,264.187,202.011,311.398
2.24023,524.789,378.547,845.068,418.61,1183.68,669.724,514.935,403.851,577.59,319.462,586.582,619.394,951.616,19.1517,776.35,640.851,582.34,510.761,923.806,762.537,611.17,288.269,619.508,359.457,363.175,825.079,453.874,600.534,555.867,399.306,395.879,381.803,-78.6923,1086.54,732.778,-5.43176,726.697,240.664,508.63,478.08,71.4038,660.248,112.406,507.81,253.716,497.768,283.547,160.239,530.918,426.947,548.822,473.692,483.906,401.459,-297.058,448.714,492.58,599.753,-177.621,132.835,358.768,833.914,502.359,693.755,234.521,621.213,738.55,458.548,474.47,848.885,308.73,875.95,496.175,360.015,587.935,366.867,595.427,569.848,425.171,210.818,743.36,533.809,258.544,460.933,-17.235,239.448,141.703,304.976,919.704,387.302,243.237,-62.2787,-85.7526,-33.4424,309.205,476.727,213.947,943.857,307.342,523.107,-388.363,506.997,409.849,-89.0515,633.683,429.086,635.535,460.449,684.817,441.238,1363.01,595.25,518.14,845.968,423.718,824.013,93.0763,566.565,624.255,162.291,102.603,395.741,183.429,350.116,233.191,667.025,722.353,427.699,565.79,323.086,702.279,318.909,263.358,763.92,514.256,411.673,180.488,-300.715,48.145,764.703,449.279,446.313,605.799,201.553,403.507,331.81,336.502,437.89,-172.32,209.114,242.001,666.346,400.106,155.478,286.58,75.2685,-160.02,159.496,457.773,281.557,69.5631,-20.9515,82.991,465.073,475.63,545.609,214.301,729.995,499.489,-258.316,299.587,340.629,525.895,-62.1401,-44.2421,281.457,251.886,152.986,374.561,233.548
2.24838,498.08,306.394,722.138,517.592,1163.86,517.495,502.182,301.234,621.448,472.409,587.754,542.419,1040.64,40.7531,754.874,645.703,686.286,602.403,949.902,813.52,607.371,329.488,659.959,362.575,257.729,892.373,441.669,647.035,589.8,536.114,402.004,383.948,-187.356,1038.11,563.827,-35.0313,644.625,268.156,574.121,409.35,24.9554,620.267,90.7525,418.524,333.289,534.417,339.684,182.929,446.978,368.508,460.144,531.421,564.262,272.385,-391.133,442.01,470.311,529.693,-55.7302,-56.9727,325.434,754.188,479.735,640.813,320.318,590.461,681.996,492.778,459.799,896.685,229.992,895.671,527.892,290.957,608.475,492.263,566.635,444.871,481.269,306.481,689.538,590.1,306.189,362.187,-102.097,76.4752,185.947,321.458,811.677,387.242,254.027,8.72434,-96.6873,-7.65655,283.978,446.831,298.873,1006.66,356.768,536.537,-332.193,423.053,407.618,-45.9418,605.028,470.729,628.934,407.633,760.475,376.555,1435.63,630.056,555.061,820.471,413.714,877.699,137.335,631.975,605.761,134.334,97.4474,304.766,270.886,416.179,249.048,650.315,814.912,436.223,472.984,240.148,728.852,265.5,214.767,837.77,479.578,520.283,143.517,-282.103,94.3152,742.956,542.715,616.479,582.059,258.044,344.25,359.306,308.087,355.483,-63.7805,230.915,220.655,555.81,469.438,263.912,344.776,64.149,-196.348,179.989,505.538,262.297,54.3866,-27.7437,69.037,527.686,403.189,532.248,386.859,830.287,502.607,-205.984,464.46,421.098,574.85,6.09134,29.1,172.679,291.195,32.2842,594.512,172.547
2.25652,521.164,251.065,613.868,609.642,1154.24,375.457,524.633,180.037,598.5,588.933,611.02,489.076,1131.91,96.3572,733.404,622.529,765.763,645.869,1021.8,851.367,557.723,398.614,731.333,358.816,176.032,906.279,504.546,675.873,576.643,660.281,445.501,333.212,-292.44,1055.32,381.758,-74.6057,547.391,310.771,614.712,348.012,-18.1348,556.293,109.539,317.879,399.096,578.362,413.191,187.125,353.483,272.448,432.404,495.627,615.384,160.065,-415.727,437.514,446.858,462.018,48.5794,-195.568,321.009,649.911,504.797,573.597,360.905,575.092,698.352,497.483,467.81,961.467,167.459,898.561,528.327,222.749,649.531,639.715,532.109,321.418,554.674,373.148,647.627,581.798,437.311,272.738,-127.457,-11.1938,268.398,274.782,696.897,401.294,264.472,139.41,-102.542,40.5773,316.541,425.953,397.196,1043.33,372.684,516.954,-213.312,361.818,432.973,32.1729,536.136,502.787,572.447,294.114,779.755,327.24,1482.72,741.039,573.814,789.12,452.562,892.033,229.522,689.892,560.064,76.0559,105.616,272.688,351.012,513.408,281.831,689.743,928.513,461.868,421.321,107.508,740.629,197.588,203.064,879.294,436.378,646.988,125.562,-295.864,128.529,716.456,684.675,815.157,532.783,333.027,300.757,407.17,308.438,239.716,56.8172,197.963,150.141,455.9,518.04,385.467,415.514,114.657,-211.838,260.978,558.879,230.755,2.41705,3.58192,31.3681,553.218,344.651,462.164,563.012,927.364,528.761,-124.689,601.244,412.846,628.958,122.766,132.83,-4.85047,343.676,-80.6531,827.863,141.218
2.26467,616.186,188.735,596.545,670.745,1168.84,284.563,541.553,28.9445,567.335,628.342,637.95,487.245,1194.99,180.349,720.495,563.571,807.863,642.864,1122.54,870.865,496.902,481.441,793.877,351.574,133.307,901.786,651.547,714.405,564.333,741.144,499.165,239.62,-349.668,1110.48,270.155,-47.7621,448.89,384.444,599.412,310.202,-51.5813,503.256,152.017,253.119,416.272,587.995,464.075,134.18,281.27,186.938,481.062,448.367,580.131,60.4784,-349.018,452.123,431.012,422.023,102.231,-261.596,309.929,586.147,605.26,536.284,369.035,613.473,766.193,483.697,472.509,1014.5,127.664,878.801,490.145,191.21,688.814,733.551,530.49,233.844,647.037,441.605,618.298,549.565,606.582,201.257,-117.562,-18.3963,368.377,200.427,611.914,426.885,253.658,301.054,-71.0179,97.1341,356.623,387.567,440.675,1056.48,376.57,502.326,-78.9195,306.386,455.703,135.931,466.585,488.434,513.076,150.34,744.323,304.91,1519.08,880.635,585.409,754.906,488.471,875.513,338.341,682.37,559.578,4.92107,144.544,260.955,418.253,636.105,314.355,772.944,1012.15,511.022,396.397,-20.794,755.328,102.281,250.779,895.024,397.964,746.86,136.086,-273.217,186.124,687.657,832.876,995.408,514.249,397.293,263.647,441.683,367.711,113.142,155.502,157.015,73.8022,379.573,544.846,477.142,493.092,157.835,-186.873,378.926,617.209,230.071,-56.0965,51.0336,-5.16742,546.239,294.97,383.035,672.474,965.813,573.044,-26.6314,659.61,374.461,652.156,274.351,224.463,-156.092,448.362,-184.076,1004.87,108.401
2.27281,748.751,113.993,632.748,702.845,1196.28,251.132,549.204,-121.803,570.142,606.925,618.698,537.392,1206.96,292.273,705.919,493.876,822.585,601.756,1245.22,862.026,462.402,534.693,830.932,342.333,132.021,912.891,800.579,775.031,595.883,775.395,547.565,172.724,-307.634,1135.63,283.579,65.5046,385.864,473.72,565.138,288.048,-67.5999,466.086,167.623,243.303,409.046,583.789,462.616,43.9007,239.094,149.594,550.133,469.006,472.779,-30.5148,-200.475,515.569,445.229,409.729,155.924,-262.249,303.426,564.92,737.079,546.378,364.297,683.504,834.58,470.969,479.827,1045.55,92.0446,839.3,430.856,222.043,672.765,745.967,571.825,211.245,754.809,548.021,570.961,534.14,736.306,155.04,-106.988,58.6792,423.16,152.128,577.809,463.937,227.029,465.501,20.6624,136.801,363.129,326.92,424.596,1074.68,378.344,517.001,8.05151,202.91,443.694,241.48,431.67,455.946,475.079,64.4221,673.26,309.374,1532.53,986.956,596.191,737.219,458.043,852.78,436.585,566.684,636.435,-34.4493,215.151,240.526,488.894,724.376,362.284,872.068,1033.36,561.279,363.38,-92.3214,782.665,2.08206,354.119,896.029,352.887,766.984,140.975,-191.574,282.172,670.175,939.638,1071.25,557.904,448.226,237.036,472.656,484.615,53.6084,249.536,141.737,28.7078,376.622,574.536,517.142,564.749,148.564,-161.439,491.187,666.301,263.976,-96.4069,119.4,-21.808,518.892,210.698,359.794,698.464,906.381,611.547,64.4127,696.715,378.794,619.737,428.325,273.119,-181.304,603.142,-257.371,1069.49,70.6731
2.28096,835.716,49.7302,629.079,702.406,1196.09,247.832,601.665,-221.171,604.79,568.61,545.171,637.018,1179.44,427.413,692.775,455.948,831.173,538.788,1374.03,814.891,453.309,559.202,837.346,326.833,179.537,915.629,899.636,834.003,678.938,748.113,597.351,155.917,-191.873,1100.68,383.361,195.264,396.585,547.421,555.192,285.79,-34.5692,410.3,145.932,280.367,429.369,619.665,407.323,-51.6948,229.115,189.863,588.575,556.776,325.342,-93.0561,-33.5344,629.376,509.148,399.891,263.355,-192.881,317.795,543.253,838.156,570.523,362.157,726.124,841.418,495.58,515.833,1058.54,75.0153,803.683,384.719,282.756,610.506,697.826,628.787,239.614,851.528,678.461,490.919,555.839,770.549,140.401,-110.266,228.037,407.618,155.548,589.814,476.377,233.131,625.612,143.716,160.02,322.404,273.029,374.419,1103.05,381.275,555.051,53.2683,84.9749,405.824,331.561,407.314,457.457,450.457,103.462,609.31,342.347,1500.44,1029.78,617.685,747.547,392.396,805.012,482.107,349.389,737.842,-13.8353,293.066,226.634,548.225,749.013,447.336,951.861,999.159,596.82,317.822,-94.0578,808.086,-65.0118,460.802,873.199,329.903,709.357,103.88,-80.2524,380.468,685.162,985.142,988.889,608.596,521.467,232.032,501.957,617.052,113.369,348.275,138.809,27.7484,459.114,598.966,497.945,623.366,102.085,-159.997,580.841,676.291,322.63,-94.5555,222.024,-28.741,484.073,62.7486,406.202,663.344,773.908,639.928,146.636,743.877,426.968,524.089,583.291,276.392,-85.1014,748.863,-283.146,1030.56,54.0093
2.2891,812.509,28.301,563.934,643.723,1143.12,260.048,696.872,-244.827,636.844,561.321,455.45,760.806,1149.23,580.568,665.755,486.601,828.108,484.192,1468.64,730.415,431.211,576.574,814.635,305.79,263.277,898.236,960.961,844.421,786.743,649.145,636.305,121.751,-69.3205,1036.51,494.278,290.634,472.633,603.737,574.081,324.37,55.3924,313.308,116.507,313.354,474.458,698.67,329.314,-109.781,263.945,311.934,586.558,668.697,187.925,-111.748,86.4349,746.186,600.985,378.623,412.69,-53.5336,335.851,500.232,920.018,582.879,375.999,735.337,778.504,556.225,564.727,1042.47,108.204,772.421,339.747,317.852,547.093,638.672,656.476,279.531,909.662,783.138,405.373,614.553,732.453,176.057,-101.795,431.186,329.177,196.829,607.874,429.566,295.064,794.563,256.606,183.336,245.288,250.632,313.294,1104.03,386.875,582.458,86.5821,29.1428,389.154,395.195,368.495,487.112,463.817,275.532,562.868,367.365,1414.81,1008.21,660.114,764.359,348.39,725.138,436.63,100.803,795.292,36.218,358.571,248.797,572.391,745.57,576.369,987.933,915.482,618.481,285.917,-27.2043,795.036,-80.5828,518.757,818.462,365.966,648.38,28.1691,48.0716,439.96,741.727,987.977,802.391,614.592,623.354,250.101,518.297,724.279,253.065,440.44,128.16,102.982,571.609,604.018,454.339,656.513,67.3524,-163.184,638.859,639.823,408.441,-41.0656,346.432,-11.4516,453.498,-116.249,482.855,616.648,626.684,686.879,211.446,766.667,464.191,411.539,736.353,237.428,9.19721,831.107,-280.412,962.133,50.9266
2.29725,701.675,59.5376,496.883,534.924,1045.94,284.824,764.416,-208.239,654.027,601.986,389.46,878.116,1165.05,730.752,604.564,567.633,807.25,449.331,1498.19,631.288,382.031,560.27,772.356,281.016,340.581,888.328,991.912,783.636,871.272,505.434,651.398,25.1765,32.0422,1007.17,593.341,372.147,594.326,641.606,622.66,408.574,149.702,200.142,102.429,299.916,524.631,766.813,271.636,-103.813,335.101,481.678,540.046,786.55,122.866,-103.593,154.694,821.726,680.698,357.626,562.828,112.583,359.844,450.479,1023.49,590.278,419.125,732.542,689.392,608.499,584.279,973.279,186.847,719.037,282.381,329.745,503.668,603.664,667.495,314.87,909.213,818.014,335.077,689.524,678.849,257.756,-27.1569,565.728,210.698,235.464,588.464,355.167,356.958,962.525,312.012,215.751,174.702,249.987,269.306,1034.29,410.989,593.871,112.778,31.9523,419.471,436.171,337.458,485.002,543.435,532.925,524.305,361.087,1301.32,942.421,719.069,755.39,336.558,624.625,343.689,-91.502,770.501,72.6037,375.308,306.927,558.28,738.993,719.535,1001.69,807.134,620.932,291.873,92.8464,728.93,-51.2329,528.876,756.29,424.817,657.866,-43.5156,190.117,469.957,811.79,988.033,614.503,616.538,704.062,305.908,533.312,796.768,395.753,501.062,65.2824,249.241,648.628,612.898,436.753,668.045,66.7696,-129.173,665.998,597.545,518.066,58.7118,476.451,31.0134,423.143,-230.608,555.933,607.056,496.346,765.947,236.54,741.885,459.405,342.08,846.916,163.769,6.79928,859.547,-235.682,922.417,52.6021
2.30539,569.011,135.478,477.213,448.138,942.326,318.097,776.768,-128.137,660.832,631.57,386.083,965.557,1241.86,862.692,520.007,646.437,789.548,406.558,1451.87,553.969,325.434,526.037,730.999,272.063,406.062,885.225,992.617,665.252,921.542,364.06,662.06,-108.738,109.677,1039.79,681.981,460.169,740.665,643.534,687.343,510.103,208.095,114.453,97.3363,258.78,578.262,783.284,275.598,-41.0848,408.852,639.25,455.286,904.652,138.103,-99.3186,213.329,831.434,703.687,353.427,670.89,247.123,420.967,420.78,1135.81,618.263,478.985,717.408,607.47,620.204,556.926,840.424,265.181,665.669,248.529,354.54,501.107,577.513,715.843,363.958,846.405,782.701,263.46,727.745,643.197,321.484,135.312,552.128,100.523,245.26,513.914,307.708,368.891,1090.69,316.389,276.36,160.304,264.129,269.367,883.339,477.964,609.152,118.258,51.9218,498.192,453.827,339.659,410.852,659.488,769.999,489.36,353.814,1237.73,875.139,792.288,694.294,328.524,518.855,270.82,-190.98,698.686,86.9248,314.367,374.011,527.085,729.832,832.594,1011.44,734.875,608.872,336.285,219.481,625.594,5.87958,528.361,706.681,436.727,745.092,-52.6443,334.451,495.457,849.751,1005.17,488.306,666.017,731.779,412.977,561.267,846.914,496.831,532.301,-70.5451,385.955,662.043,653.887,440.427,669.388,64.8539,-58.0147,662.635,592.768,650.424,186.929,613.878,64.6255,390.891,-208.728,605.89,638.135,392.454,849.274,239.521,684.148,421.732,310.271,886.731,78.5515,-65.5206,875.35,-112.593,907.772,93.0017
2.31354,470.333,223.347,497.369,405.284,861.044,359.321,747.823,-11.5037,650.46,576.048,472.71,1003.56,1323.5,983.837,433.948,719.304,797.511,347.561,1344.05,505.406,295.285,536.576,701.008,289.654,497.673,888.871,986.514,529.78,984.47,263.019,692.129,-234.542,155.261,1093.31,751.546,537.273,888.126,623.648,701.344,587.935,248.949,60.9428,96.3278,206.996,618.069,782.829,350.35,62.5833,464.735,716.323,357.057,987.407,197.857,-72.8389,278.197,788.98,651.558,359.58,691.614,330.549,528.977,423.297,1216.76,666.377,506.366,695.456,531.716,600.715,503.55,671.444,345.315,662.294,271.985,409.17,565.205,560.836,817.377,450.746,739.053,715.912,176.937,686.586,628.813,319.56,345.376,393.421,44.4368,241.739,385.941,286.916,350.221,1151.68,319.858,389.39,194.901,311.097,308.81,708.989,565.86,623.82,90.8249,76.9666,604.302,462.956,371.241,316.617,731.013,904.021,455.723,380.176,1254.8,845.523,860.115,575.033,271.99,414.681,221.683,-219.709,651.79,86.3611,215.289,416.04,501.523,722.909,907.823,1002.71,710.12,570.788,401.224,298.803,520.403,64.2202,520.863,649.136,386.542,856.777,5.54088,470.131,530.777,844.751,1030.96,415.801,734.806,704.777,516.865,590.708,884.905,524.356,581.038,-235.653,471.946,622.055,723.3,423.38,676.307,48.9711,-2.20092,625.505,623.424,776.478,309.227,762.297,66.055,397.037,-74.5084,606.182,684.15,305.126,907.73,262.782,618.922,391.476,285.587,884.022,19.8947,-145.443,889.818,77.6442,899.916,197.218
