,FA_20240517_2H_yeast_1.9.ser#1,FA_20240517_2H_yeast_1.9.ser#2,FA_20240517_2H_yeast_1.9.ser#3,FA_20240517_2H_yeast_1.9.ser#4,FA_20240517_2H_yeast_1.9.ser#5,FA_20240517_2H_yeast_1.9.ser#6,FA_20240517_2H_yeast_1.9.ser#7,FA_20240517_2H_yeast_1.9.ser#8,FA_20240517_2H_yeast_1.9.ser#9,FA_20240517_2H_yeast_1.9.ser#10,FA_20240517_2H_yeast_1.9.ser#11,FA_20240517_2H_yeast_1.9.ser#12,FA_20240517_2H_yeast_1.9.ser#13,FA_20240517_2H_yeast_1.9.ser#14,FA_20240517_2H_yeast_1.9.ser#15,FA_20240517_2H_yeast_1.9.ser#16,FA_20240517_2H_yeast_1.9.ser#17,FA_20240517_2H_yeast_1.9.ser#18,FA_20240517_2H_yeast_1.9.ser#19,FA_20240517_2H_yeast_1.9.ser#20,FA_20240517_2H_yeast_1.9.ser#21,FA_20240517_2H_yeast_1.9.ser#22,FA_20240517_2H_yeast_1.9.ser#23,FA_20240517_2H_yeast_1.9.ser#24,FA_20240517_2H_yeast_1.9.ser#25,FA_20240517_2H_yeast_1.9.ser#26,FA_20240517_2H_yeast_1.9.ser#27,FA_20240517_2H_yeast_1.9.ser#28,FA_20240517_2H_yeast_1.9.ser#29,FA_20240517_2H_yeast_1.9.ser#30,FA_20240517_2H_yeast_1.9.ser#31,FA_20240517_2H_yeast_1.9.ser#32,FA_20240517_2H_yeast_1.9.ser#33,FA_20240517_2H_yeast_1.9.ser#34,FA_20240517_2H_yeast_1.9.ser#35,FA_20240517_2H_yeast_1.9.ser#36,FA_20240517_2H_yeast_1.9.ser#37,FA_20240517_2H_yeast_1.9.ser#38,FA_20240517_2H_yeast_1.9.ser#39,FA_20240517_2H_yeast_1.9.ser#40,FA_20240517_2H_yeast_1.9.ser#41,FA_20240517_2H_yeast_1.9.ser#42,FA_20240517_2H_yeast_1.9.ser#43,FA_20240517_2H_yeast_1.9.ser#44,FA_20240517_2H_yeast_1.9.ser#45,FA_20240517_2H_yeast_1.9.ser#46,FA_20240517_2H_yeast_1.9.ser#47,FA_20240517_2H_yeast_1.9.ser#48,FA_20240517_2H_yeast_1.9.ser#49,FA_20240517_2H_yeast_1.9.ser#50
4.91177,10341.4,6936.71,4854.19,6243.98,5832.48,5454.43,5928.19,7715.51,7935.47,6873.05,7327.34,8334.20,5457.37,4662.23,6860.45,9509.31,6649.03,6899.40,4159.59,4973.93,6557.07,7520.24,8662.18,7848.53,6690.67,5840.36,8173.11,8396.92,7868.49,9688.84,8320.23,7968.94,7046.78,5988.50,8038.64,8327.27,7760.68,7617.44,4891.44,7249.43,7655.78,6228.06,5642.02,7557.00,7712.31,7527.79,6997.36,6683.39,9966.67,7196.95
4.91992,10058.7,5677.42,4839.01,5392.25,5192.30,6266.76,5765.60,7005.48,7449.87,6880.13,7055.59,8095.04,4824.93,3923.83,5066.85,9792.90,5520.42,6031.98,3790.29,4747.69,6619.55,7005.72,8186.45,6817.89,6815.10,5570.94,7913.79,8312.86,7104.14,8732.58,7513.11,7659.81,6815.92,6239.17,7280.66,7676.20,7736.21,7154.91,4535.53,6712.98,6713.53,5842.44,5259.73,6670.31,7392.32,6845.41,6659.12,6437.47,8804.21,7069.15
4.92806,9480.56,4807.54,5103.90,5095.03,4551.08,6948.79,5639.46,6604.71,6765.01,6824.46,6262.65,7557.83,4243.46,3232.93,4131.52,9763.24,5108.64,5287.57,4079.49,4220.13,6242.61,6558.96,7355.93,5715.55,6624.97,5328.03,7443.04,8148.46,6278.39,7783.55,7066.94,7878.57,6849.11,6851.57,6651.79,6776.54,7588.25,6541.79,4687.90,6032.90,5956.07,5258.21,5505.05,5865.28,7087.81,6371.88,6377.64,6395.61,7721.44,6842.11
4.93621,9012.42,4279.51,5047.60,4976.33,3864.35,7134.69,5653.98,6541.12,5956.12,6719.55,5273.92,6859.18,4221.44,2464.50,3967.65,9104.25,5312.67,4756.02,4597.00,3710.64,5612.80,5968.57,6328.28,5125.24,6313.46,4901.56,6673.05,7977.48,6053.42,6961.46,6734.34,8442.39,6643.07,7232.08,6433.68,5695.34,7173.29,6017.67,4923.39,5254.91,5179.82,4804.44,5688.91,5245.63,6710.46,6401.31,6268.75,6575.86,6938.30,6240.21
4.94436,8862.95,4006.36,4404.62,4625.26,2883.40,6966.66,5568.40,6310.17,5253.86,6529.35,4495.66,5835.20,4604.36,1925.32,3982.95,8323.24,5728.38,4073.45,4651.24,3607.28,5080.58,5515.67,5501.27,5319.31,6283.45,4276.81,5898.54,7699.20,6189.03,6454.67,6267.75,8422.09,6275.58,7298.63,6403.51,4826.47,6490.66,5766.49,5098.41,4299.63,4413.68,4297.05,5323.92,4840.25,5998.98,6575.54,6542.60,6909.53,6370.33,5366.76
4.95250,8621.15,3465.41,3926.43,3973.94,2069.17,6745.26,5218.13,5650.30,4526.28,6314.83,3755.70,4732.32,4898.38,1899.13,3661.14,7610.84,5843.42,3508.86,4173.52,3975.46,4359.57,5217.22,5026.71,5653.18,6672.78,3652.61,5753.34,7174.73,5963.87,5888.78,5689.61,7813.82,6111.93,7346.80,6345.76,4585.33,5924.13,5565.58,5633.03,3406.23,3691.00,3778.70,4856.41,4541.64,5233.58,6667.87,6877.67,6882.38,5900.11,4721.40
4.96065,8534.14,2831.66,3888.07,3459.31,1901.33,6461.66,4524.02,4747.32,4011.90,5960.55,3178.89,4226.31,4738.75,2038.20,3242.14,6456.71,5351.22,3311.70,3699.01,4260.40,3556.99,4766.18,4330.34,5743.74,7027.74,3324.12,5857.21,6764.86,5178.60,4987.21,5220.36,6991.27,6060.28,7016.74,6068.64,4629.25,6053.16,5383.18,6193.06,2985.47,3093.25,3297.38,4858.59,4296.40,4726.60,6598.08,6818.98,6460.00,5496.97,4365.15
4.96879,8384.62,2492.47,3955.50,3313.33,1940.41,5726.72,3846.44,4072.47,3851.42,5421.89,2949.23,4381.76,4276.99,2284.24,3560.78,5028.68,4750.97,3514.38,3556.12,4354.60,2966.67,4054.86,3614.41,5991.86,6926.46,3355.45,5776.67,6686.98,4369.65,4112.30,4837.11,6050.31,5595.81,6242.41,5473.43,4701.15,7044.50,5330.64,6022.31,3053.56,2830.87,3004.40,5044.71,4052.71,4518.76,6270.78,6645.08,5885.86,5411.91,3970.61
4.97694,7911.64,2232.56,4008.14,3100.00,1615.83,4923.88,3631.87,4063.40,3401.08,5008.48,3076.45,4982.67,3533.14,2434.66,4352.43,3917.28,4330.94,3844.91,3545.08,4415.98,2388.34,3349.91,3175.23,6304.81,6339.08,3704.94,5698.38,6668.98,4007.44,3939.10,4392.84,5343.30,4999.46,5679.45,5335.08,4903.79,7821.69,5136.01,5247.28,3325.50,2958.97,2943.94,5168.66,3609.83,4266.86,5765.69,6655.56,5098.59,5682.64,3760.12
4.98508,7364.11,1917.94,4107.79,2554.71,1213.74,4541.51,3840.05,4462.22,2409.98,4805.17,3381.70,5219.40,2982.06,2339.63,4426.39,3448.98,4312.57,4098.81,3862.81,4511.54,2047.81,2545.70,2443.03,6321.69,5185.33,4098.60,5937.08,6818.11,3789.54,4260.66,3954.78,5241.92,4886.19,5735.79,5853.61,5233.63,7681.45,5080.11,4222.33,3649.29,2990.64,3038.54,5297.07,2972.51,4036.91,5307.61,6712.48,4219.97,6025.22,3750.65
4.99323,6945.05,1410.02,4091.62,2533.75,1152.52,4432.89,3921.73,4594.72,1858.50,4393.93,3382.84,4862.89,2765.49,2213.21,3452.79,3246.09,4559.59,4023.35,4439.83,4292.40,2113.78,1901.15,1566.31,5974.40,4309.25,4095.20,6151.63,6910.60,3446.15,4668.16,3742.76,5341.79,5236.39,6047.09,6006.27,5724.45,7034.57,5309.07,3034.31,3583.65,2900.45,3240.62,5184.26,2490.11,3826.32,5042.31,6510.57,3777.27,6279.51,3734.07
5.00137,6521.71,687.752,3889.98,3015.82,1416.60,4450.84,3550.88,4152.33,1756.67,3748.68,3474.74,4380.97,2561.10,2066.31,2223.68,2927.98,4524.34,3639.17,4587.77,3609.71,2299.53,2132.10,933.003,5260.63,4194.97,3776.99,5857.37,6857.73,3099.16,4912.22,3841.64,5085.66,5528.89,5859.85,5510.59,6354.27,6579.47,5248.31,2093.78,3262.57,2772.13,3532.68,4584.54,2233.27,3679.04,4801.85,5818.85,3746.16,6405.93,3610.67
5.00952,6333.10,240.667,3598.73,3086.14,1677.56,4493.50,3141.84,3105.12,1261.78,3186.77,3414.21,3937.85,2183.46,1616.48,1626.18,2286.49,3967.24,3365.19,3791.01,3335.93,2681.62,2912.84,668.306,4361.78,4211.19,3787.33,5405.18,6744.13,3103.83,4946.98,4012.15,4640.26,5431.24,5335.17,5002.50,6731.97,6381.87,4531.23,1524.38,3240.98,2770.45,3508.91,3844.82,2297.08,3886.64,4597.75,5108.30,3778.67,6398.09,3201.03
5.01766,6375.73,558.083,3594.75,2650.23,1750.52,4423.65,3190.87,1941.52,248.589,2903.63,2971.36,3752.94,1695.58,1603.82,1212.19,1676.91,3016.10,3573.65,2612.10,3504.81,3062.64,3409.86,1090.29,3527.19,3984.13,3942.13,5471.35,6112.67,3594.25,4595.49,4208.86,3970.50,5065.95,4919.45,4838.32,6439.00,6398.80,3915.11,1490.13,3144.36,2740.74,3262.47,3202.30,2562.64,4254.79,4292.93,4729.34,3660.42,6343.64,2817.73
5.02581,5943.28,1285.71,3636.25,2131.98,1836.76,4378.95,3447.81,1346.13,-666.418,2608.33,2434.32,3948.54,1589.59,2136.00,921.347,1307.91,2395.36,4084.24,1977.25,3638.63,3436.43,3512.12,1826.68,2703.96,3725.73,3986.36,6032.33,5290.94,3986.24,4274.86,4234.66,3211.51,4465.56,4704.92,4970.65,5908.82,6480.56,3417.45,1545.03,2310.37,2380.16,2956.20,2716.13,2568.63,4030.55,3540.80,4553.87,3492.50,6603.60,2513.17
5.03395,5009.27,1894.83,3429.00,1715.05,1758.64,4315.92,3427.02,1565.75,-953.643,2174.97,2190.20,3962.05,2077.99,2466.63,1019.07,1311.08,2725.37,4433.29,1961.18,3464.24,3922.18,3196.48,2305.67,2016.95,3605.88,3848.11,6563.57,4885.42,4116.69,3979.80,3773.29,3004.11,3886.28,4721.24,5378.37,5610.60,5739.25,3225.40,1478.21,906.641,1764.33,2290.33,2193.62,2101.73,3305.15,2723.66,4227.27,3558.51,6979.76,2311.94
5.04210,4273.08,2069.18,3309.08,1307.55,1713.45,3827.85,3323.37,2068.39,-422.943,2094.33,2273.25,3739.61,2655.27,2427.19,1470.84,1840.90,3218.38,4133.81,2204.96,2961.52,4233.65,2691.52,2362.52,1699.98,3413.18,3556.68,6879.56,4576.60,4174.05,3860.68,3157.43,3306.57,3708.44,4944.80,5892.53,5405.29,4525.87,3421.94,1805.29,335.088,1371.21,1678.84,1833.71,1363.14,2807.44,2195.86,3845.02,3810.56,6826.66,1908.62
5.05024,3838.67,1766.20,3330.45,902.165,1978.30,3332.59,3072.52,2446.23,395.734,2299.76,2368.00,3279.46,2773.24,2277.22,2001.51,2435.58,2976.98,3360.25,2311.25,2354.63,4138.65,2332.08,2300.63,1594.96,3263.04,3243.55,7161.04,3838.59,4006.77,4058.93,2730.88,3525.70,3729.50,5200.42,5877.11,5559.23,3603.01,3444.12,2604.73,852.396,1064.56,1824.92,1645.66,1067.04,2668.62,1921.20,3814.30,4031.49,5917.25,1267.57
5.05839,3491.96,1224.61,3253.95,312.322,2102.56,3125.40,2842.50,2867.58,1074.91,2624.07,2584.44,2584.81,2641.60,2149.92,2357.37,2500.35,2447.14,2730.66,2129.10,1756.28,3679.39,2127.14,2400.81,1756.72,3193.52,3186.69,7038.74,3134.39,3703.28,4274.64,2618.02,3476.81,3480.57,4942.00,5365.14,6269.75,3016.40,3128.46,3480.64,1570.65,1082.62,2285.01,1719.09,1043.73,2812.40,1777.76,3864.23,4125.62,4905.60,985.678
5.06653,3355.70,941.857,3268.37,-202.248,1954.57,3214.07,2869.94,3100.45,1647.25,3380.74,3080.17,1940.74,2525.62,2698.95,2364.74,1957.82,1644.11,2813.12,2072.18,1482.83,2932.44,1953.04,2614.69,2253.95,2909.93,3649.27,6194.93,3223.14,3210.24,4065.67,2852.99,3627.27,3001.41,4296.06,4837.02,6708.35,2850.76,2598.70,4273.92,1815.27,1765.76,2871.47,2093.95,826.740,2657.61,1903.11,3889.11,3868.56,3881.73,1339.53
5.07468,3322.61,1069.50,3352.91,-740.024,1909.04,3538.11,2918.61,2660.27,2223.70,4165.92,3503.69,1721.06,2011.01,3322.58,2299.51,1325.47,1037.97,3090.16,2217.90,1244.01,2023.57,2282.89,2752.35,2914.49,2530.02,4232.18,5229.14,3755.31,2629.33,3663.56,3624.64,4008.73,2711.29,3639.24,4377.63,6564.52,3013.31,2077.30,4986.12,1820.71,2541.36,3438.85,2403.76,533.898,2690.67,2246.06,4022.38,3240.19,2857.15,2063.58
5.08282,3256.22,1372.84,3307.91,-1029.46,2123.01,3554.32,3051.44,2126.34,2516.78,4553.79,3543.83,1759.79,1375.25,3329.14,2562.22,802.092,1154.35,3160.41,2367.74,930.424,1115.45,2753.30,2777.61,3078.90,2309.89,4432.80,4393.66,3748.94,1983.90,3163.63,4493.93,4186.68,2653.70,2990.84,3738.43,6252.10,3245.92,1971.35,5350.86,1789.89,2442.39,4034.45,2642.99,550.038,3054.53,2745.01,4026.02,2531.08,2271.61,2954.88
5.09097,3288.17,1433.65,3588.09,-814.832,2224.50,3418.78,3532.43,2090.99,2385.69,4783.42,3579.31,2116.13,1177.10,3076.79,2901.54,638.887,1474.94,3371.77,2279.59,899.306,265.705,2550.52,3016.62,2587.19,2081.57,4031.09,3749.32,3025.35,1749.81,2685.97,4667.05,3869.34,2675.13,2450.05,2846.84,5731.36,3592.77,2114.52,5176.95,1735.89,1844.71,4885.44,2748.23,620.652,3251.69,3063.72,3743.38,2080.70,2047.10,3602.59
5.09911,3185.08,1231.13,4308.37,-890.634,2120.94,3392.89,3829.91,2230.59,2272.54,5095.91,3759.68,2457.17,1620.25,3087.38,3056.04,950.196,1725.25,3764.88,1820.08,1230.78,-116.884,2382.89,3416.19,2050.89,1895.80,3644.81,3433.21,2374.23,2498.69,2405.76,4083.59,3135.59,2691.42,2195.11,2003.91,5019.78,4296.38,2205.30,4368.43,1646.87,1973.06,5688.23,2554.05,704.551,3692.12,3179.36,3327.11,1823.71,1942.37,4089.91
5.10726,2630.50,1071.51,4720.17,-1256.59,2057.54,3239.56,3599.19,2466.72,2234.48,5299.65,3685.29,2590.88,2251.73,3429.71,3135.12,1336.70,1889.28,4280.38,1303.88,1717.56,3.37523,2651.33,3728.02,1597.17,1792.73,3822.32,3215.97,2336.92,3368.55,2147.60,3410.19,2527.35,2481.31,2146.49,1841.38,4393.75,5140.43,1881.38,3162.44,1439.08,2778.20,5758.79,2374.98,1110.00,4137.16,3273.61,2684.86,1595.52,2126.36,4099.61
5.11540,1544.64,565.353,4550.38,-1238.18,2170.55,2601.76,3129.11,2535.50,2094.01,5042.41,3042.95,2904.26,2366.76,3954.99,3041.02,1356.94,1797.08,4459.70,1478.92,2268.46,150.306,2787.79,4278.07,1186.59,1933.04,4189.37,3164.91,2808.31,3591.32,2049.24,2993.56,2386.70,1963.09,2153.54,2183.39,3473.76,5521.70,1235.83,1960.45,1274.94,2879.12,5173.37,2486.27,1410.44,4012.87,3053.09,1922.15,1579.56,2766.74,3843.74
5.12355,298.437,20.9217,3771.13,-1041.50,2168.94,1950.30,2583.02,2536.74,2020.14,4374.73,2343.54,2976.32,1960.29,4635.11,2513.77,1200.39,1612.92,4328.05,2105.44,2790.18,383.905,2682.58,4726.26,1083.98,2377.35,4760.75,3174.45,3029.34,3382.23,2297.07,3134.56,2513.40,1669.64,1888.97,2778.61,2607.98,5379.52,762.778,960.997,1261.08,2474.19,4247.44,2597.83,1095.79,3342.66,2469.29,1463.64,1641.45,3568.06,3858.89
5.13169,-504.533,133.558,2979.61,-1347.21,1986.02,1468.08,1932.91,2794.71,2108.56,3484.23,2205.50,2468.74,1776.47,4931.95,1495.50,1096.09,1132.09,3722.08,2749.91,2978.94,916.671,2536.37,4560.47,1347.93,2798.75,5326.64,2857.26,2581.36,3011.19,2586.43,3798.50,2840.07,1859.35,1779.83,3169.12,2456.42,4958.33,899.889,397.817,1414.01,2215.85,3031.66,2161.59,408.724,2689.70,1988.21,1586.04,1731.95,4064.08,3627.25
5.13984,-782.871,539.524,3026.73,-1682.99,1876.23,990.171,1244.72,2981.71,1832.79,2124.16,2428.46,1911.77,1873.87,4795.07,579.663,920.487,261.681,2985.15,2905.91,2927.61,1077.03,2441.42,3918.57,1742.95,2928.07,5434.38,2015.40,1960.41,2461.45,2696.95,4106.22,3313.05,2195.03,2241.47,3265.06,2665.47,4246.88,1408.08,-63.8212,1569.02,1994.57,1967.13,1250.47,-107.351,2224.32,2007.71,1434.91,1637.74,3604.40,2626.43
5.14798,-754.075,605.918,3519.08,-1230.22,1813.34,535.856,861.797,2628.87,937.187,836.191,2588.61,1924.50,1951.33,4162.77,315.425,1112.16,24.3809,2465.06,2574.64,2881.29,880.409,2383.16,3144.31,2169.27,2816.73,5045.90,843.389,1909.57,2204.25,2995.59,3945.24,3840.88,2677.94,2748.48,3689.55,3057.22,3108.38,2302.21,-312.617,1505.25,1890.07,1182.48,409.283,-276.792,1742.71,1973.63,883.063,1365.03,3012.88,1558.35
5.15613,-650.150,87.9125,3519.40,-167.835,1674.97,609.932,616.257,2125.93,202.515,40.4597,2934.41,2092.44,1890.74,3313.20,553.429,1705.21,668.885,2237.04,1803.02,2873.87,859.805,2274.00,2528.14,2066.50,2265.32,4327.48,-143.840,2795.82,2302.77,3389.47,3576.78,3897.66,3073.72,2932.61,4289.22,3787.52,1897.07,3511.32,-255.631,1442.26,1854.22,903.069,-430.604,-16.7752,1051.93,1560.60,563.443,1127.64,3021.15,938.635
5.16427,-436.407,-509.935,2758.78,518.404,1392.23,971.694,543.761,1972.30,217.516,-568.483,3464.09,2151.08,1613.76,2964.74,746.286,2214.24,1346.33,2232.34,1038.55,2575.81,817.263,1981.29,2221.42,1184.46,1591.85,3699.16,-679.129,4065.57,2793.34,3536.49,3125.17,3143.23,3387.04,3044.48,4532.99,4475.30,1001.59,3854.18,-127.104,1678.57,1898.26,1267.53,-1223.59,499.026,415.518,1044.18,706.196,801.603,3355.68,864.462
5.17242,-131.686,-359.297,1872.89,720.458,841.669,1415.77,821.734,1945.66,339.358,-1189.18,3710.72,2400.93,1157.58,2909.04,729.987,2372.98,1672.79,2032.91,691.587,1821.71,683.612,1491.80,2045.25,296.145,1295.82,3062.52,-391.329,4596.04,3561.95,3563.95,2695.64,2298.80,3466.50,3630.76,4342.69,4866.85,577.304,3257.02,-166.520,1861.48,2110.10,1882.25,-1313.11,785.611,426.618,816.030,912.929,351.964,3764.88,1154.93
5.18056,-111.134,357.178,1154.39,648.742,347.292,1856.74,967.697,1711.63,-11.9804,-1719.05,3581.61,2535.66,812.631,2596.10,508.363,2308.89,2182.89,1658.52,662.273,1080.29,411.996,1133.16,1507.05,-402.325,1643.26,2645.41,351.956,4177.60,3985.63,3811.62,2319.50,1507.06,3479.14,4279.89,4233.03,5192.43,883.034,2885.45,-594.957,1760.05,2064.57,2496.20,-534.457,944.767,955.274,902.700,1199.16,-225.701,4125.85,1315.74
5.18871,-120.902,898.538,791.940,103.206,-88.2040,2050.23,359.155,1610.09,-363.172,-1887.66,3364.60,2392.80,652.656,2144.33,156.839,2300.12,3006.91,1493.63,777.794,1011.76,287.523,1108.71,813.162,-917.337,2110.09,2404.52,713.271,3570.08,3627.78,3857.39,2073.82,971.863,3588.06,4469.66,3998.37,5915.59,2002.96,3006.86,-1175.47,1350.04,1897.09,2691.44,11.2644,719.067,1473.71,888.444,1512.43,-709.695,4368.85,1701.32
5.19685,381.447,1433.38,414.088,-754.389,-499.945,2077.80,-400.013,1512.05,-358.840,-1787.77,3096.71,2024.67,798.988,1994.99,-54.4940,2261.51,3393.45,1597.82,702.858,1504.96,573.130,1492.22,722.592,-885.687,2529.24,2032.23,940.399,3169.88,2884.70,3240.25,1858.68,900.135,3715.12,4445.42,3401.20,6906.95,3154.34,3026.45,-1186.44,821.056,2034.78,2338.71,244.643,417.869,2281.38,1133.66,1678.20,-677.857,4045.29,2342.13
5.20500,1233.84,1762.48,159.510,-1245.98,-535.673,2047.56,-726.513,1616.81,-12.5856,-1458.79,2951.98,1516.00,1129.63,1714.57,240.911,2143.98,2719.17,1854.76,502.834,2130.46,918.465,2249.44,891.260,-371.756,2825.70,1377.49,1480.18,2650.93,2418.32,2626.35,1921.16,875.157,3675.04,4128.88,2885.80,7554.42,3780.32,2979.47,-814.389,633.333,1924.73,2082.14,444.894,412.566,3058.04,1671.93,1652.53,-104.597,3283.01,2704.93
5.21314,1744.23,1737.90,-86.1947,-1364.42,-460.910,1936.02,-550.359,2161.54,393.319,-897.426,3052.42,997.945,1517.69,1303.47,887.627,2121.23,1011.06,2004.18,125.072,2121.60,1406.57,2798.33,744.028,594.189,3030.76,768.742,2048.62,1742.77,2464.88,2398.30,2063.28,1236.73,3686.57,3323.14,2773.36,7224.56,4120.53,2784.35,-330.090,854.608,1345.04,2180.23,461.506,595.584,3435.31,2105.57,1348.87,590.549,2692.55,2833.71
5.22129,1593.37,1954.34,-270.373,-1597.39,-830.979,1862.73,55.5395,2536.43,741.946,-253.502,3029.05,973.814,1827.97,1165.85,1445.87,2194.72,-880.038,1854.69,-290.649,1873.63,1907.67,2733.33,400.798,1373.94,3029.68,348.562,1958.85,1041.64,2674.10,2388.12,2056.87,1794.76,3840.18,2441.56,2811.39,6341.27,4097.36,2312.64,168.872,911.513,675.361,2425.31,162.494,940.141,3345.30,2309.74,1347.51,804.913,2503.67,2606.90
5.22943,1318.29,2142.68,-535.620,-1642.51,-1431.07,1803.78,720.185,2368.37,1498.78,698.381,2746.08,1158.31,1962.68,1343.59,1521.19,1847.95,-2211.79,1684.25,-289.940,1794.19,2047.71,2291.68,386.971,1282.46,2799.96,-155.735,1403.40,700.965,2864.43,2411.84,2316.28,2176.81,3983.36,1707.38,2812.68,5438.04,3644.12,2166.92,851.310,562.275,-149.276,2330.51,46.2243,1582.43,3144.47,2401.03,1635.32,500.554,1929.23,1601.99
5.23758,1148.33,1742.29,-1012.61,-1039.81,-1807.09,1870.69,1232.41,1652.98,1999.02,1740.15,2654.08,1247.39,2123.44,1674.33,1455.02,1139.86,-2310.19,1791.44,-183.429,1647.88,1685.06,1848.26,578.316,1089.58,2743.45,-513.630,1224.70,272.173,3066.61,2224.33,2927.49,2521.62,3746.14,1065.27,2685.37,4548.10,3281.29,2376.19,1197.32,330.612,-775.097,1602.85,332.456,2259.66,3027.30,2729.98,1727.70,453.992,891.041,401.164
5.24572,976.747,1044.77,-1270.04,-28.2811,-1638.32,1784.22,1468.49,461.191,2024.91,2020.12,2385.93,1337.86,2485.04,2251.53,1455.77,640.137,-1443.92,2143.34,-133.241,1339.78,1126.79,1278.32,563.576,1559.60,2842.15,-373.264,1398.10,-472.338,3033.27,1723.90,3291.61,2875.55,3670.95,681.985,2492.86,3910.02,3103.07,2135.61,1016.01,892.988,-801.743,747.496,484.549,2846.93,2707.80,3053.31,1803.98,660.647,89.4676,-137.732
5.25387,1125.03,371.421,-1021.95,640.688,-821.828,1568.41,1372.60,-279.387,1796.38,1711.06,2002.49,1429.62,2574.95,2650.85,1249.19,388.060,-702.296,2396.87,152.359,1268.72,848.176,634.246,531.135,2144.21,2659.50,-123.980,1633.63,-815.093,2967.13,1723.54,3147.03,3114.01,4024.99,676.856,2592.01,3827.71,2626.03,1584.70,776.760,1805.49,-248.382,404.952,79.1056,3295.77,2327.07,2993.37,1557.44,697.458,-0.936914,-374.451
5.26201,1589.91,-249.892,-265.473,437.334,180.522,1406.30,1066.53,-105.427,1695.14,1460.01,1935.39,948.627,2267.01,2714.37,877.245,154.998,-262.545,2551.32,446.241,1344.02,779.181,375.252,795.463,2413.38,2370.07,-175.086,1841.54,-201.179,3124.59,2054.96,2967.22,3164.52,4237.02,947.316,3139.52,4403.64,2111.09,1134.25,616.186,2340.15,325.503,677.653,-578.650,3435.60,1803.94,2945.41,909.364,791.876,764.709,-647.904
5.27016,1778.70,-836.835,432.937,-74.3094,853.403,912.459,881.065,95.7021,1872.15,898.905,2223.86,-202.122,1903.98,2397.45,790.319,243.797,-90.9779,2792.37,567.521,1252.97,530.462,582.512,1410.27,2368.05,1916.32,-300.801,1991.81,1075.46,3319.74,2246.91,2879.42,3046.74,4213.95,1219.98,3660.97,4799.08,2244.51,685.690,811.721,2536.04,715.245,821.590,-1132.24,3067.59,1441.92,2961.73,80.1103,1309.24,1988.68,-468.944
5.27830,1395.84,-1418.87,543.214,-254.070,989.927,347.056,979.725,-35.7661,2373.77,-144.426,2335.03,-1072.40,1788.58,1699.16,1255.50,735.432,-433.702,2725.35,510.750,810.145,299.936,998.710,1695.67,2058.55,1353.31,264.818,2009.65,2252.64,3557.04,2533.77,3098.68,2785.46,3677.01,1686.13,4143.78,4404.30,2846.58,-8.90575,1219.89,2732.18,924.299,555.568,-1592.34,2711.84,1515.79,2847.58,-840.701,1906.78,3133.22,138.098
5.28645,1099.69,-1710.00,87.5752,16.3335,1066.31,115.155,1347.98,-293.214,3173.55,-1043.36,1801.15,-1196.63,2010.69,1204.40,1665.91,1244.33,-585.301,2518.94,568.821,367.126,212.583,1537.46,1452.98,1967.17,1330.37,1359.32,1923.12,2884.30,3843.12,2765.29,3022.22,2444.13,2613.98,2451.09,4598.01,3761.78,3548.52,-290.896,1108.18,2742.22,954.413,249.390,-1530.46,2862.72,1461.39,2501.78,-1310.50,2218.33,3492.44,605.056
5.29459,1105.21,-1839.04,-277.288,231.240,1252.44,82.1271,1559.58,-606.710,3602.05,-1222.44,827.461,-798.490,2005.03,974.433,1472.84,1291.66,-85.9039,2288.79,779.108,169.882,189.813,1998.54,1247.06,2317.38,1912.89,2331.29,1761.10,3080.06,3875.97,2571.13,2254.89,2287.05,1952.07,3213.64,4854.12,3429.63,4200.89,136.264,757.035,2699.71,914.144,142.291,-768.458,3064.79,1299.63,1835.95,-1008.25,2388.98,3145.85,624.317
5.30274,910.638,-2017.86,-406.452,386.311,1178.64,42.2673,1543.06,-927.517,3252.78,-893.935,-124.700,-233.389,1660.61,583.582,1331.94,1111.81,822.850,1846.01,698.937,640.669,412.117,2135.29,1254.21,2543.25,2308.33,2805.20,1431.35,3082.07,3834.41,2145.15,1366.57,2318.00,1898.64,3640.64,4729.41,3311.59,4694.41,888.340,737.071,2653.27,758.428,54.7927,-142.508,2898.03,1581.67,1027.21,-189.584,2483.99,2498.74,515.080
5.31088,797.226,-1803.92,-463.720,883.216,955.888,82.2175,1454.40,-1224.13,2735.29,-551.502,-725.461,5.84553,1773.47,246.745,1435.90,1283.69,1490.65,1524.28,377.062,1127.74,1314.80,1904.16,1137.47,2351.08,2166.00,2553.09,1120.84,3247.15,3641.45,1859.54,858.103,2483.81,2087.41,3611.65,4341.41,3560.87,4861.04,1771.95,919.751,2653.60,676.169,7.69341,-272.072,2691.98,2014.76,343.388,869.395,2605.72,1951.31,510.390
5.31903,1401.02,-1304.70,-861.768,1170.32,959.107,320.805,1349.87,-1204.81,2338.77,-496.679,-796.861,124.423,2251.92,400.032,1447.58,1936.87,1715.08,1727.02,143.161,1128.10,2534.30,1662.29,1049.34,2232.84,1697.61,1764.70,996.191,3466.84,3198.13,1760.52,1175.60,2817.29,2516.31,3107.01,3744.51,4121.69,4453.81,2751.69,1118.18,2845.83,424.144,48.2397,-66.1332,2539.51,2286.45,-200.855,1763.83,2481.84,1619.00,642.877
