,FA_20231109_2H_yeast_1.5.ser#1,FA_20231109_2H_yeast_1.5.ser#2,FA_20231109_2H_yeast_1.5.ser#3,FA_20231109_2H_yeast_1.5.ser#4,FA_20231109_2H_yeast_1.5.ser#5,FA_20231109_2H_yeast_1.5.ser#6,FA_20231109_2H_yeast_1.5.ser#7,FA_20231109_2H_yeast_1.5.ser#8,FA_20231109_2H_yeast_1.5.ser#9,FA_20231109_2H_yeast_1.5.ser#10,FA_20231109_2H_yeast_1.5.ser#11,FA_20231109_2H_yeast_1.5.ser#12,FA_20231109_2H_yeast_1.5.ser#13,FA_20231109_2H_yeast_1.5.ser#14,FA_20231109_2H_yeast_1.5.ser#15,FA_20231109_2H_yeast_1.5.ser#16,FA_20231109_2H_yeast_1.5.ser#17,FA_20231109_2H_yeast_1.5.ser#18,FA_20231109_2H_yeast_1.5.ser#19,FA_20231109_2H_yeast_1.5.ser#20,FA_20231109_2H_yeast_1.5.ser#21,FA_20231109_2H_yeast_1.5.ser#22,FA_20231109_2H_yeast_1.5.ser#23,FA_20231109_2H_yeast_1.5.ser#24,FA_20231109_2H_yeast_1.5.ser#25,FA_20231109_2H_yeast_1.5.ser#26,FA_20231109_2H_yeast_1.5.ser#27,FA_20231109_2H_yeast_1.5.ser#28,FA_20231109_2H_yeast_1.5.ser#29,FA_20231109_2H_yeast_1.5.ser#30,FA_20231109_2H_yeast_1.5.ser#31,FA_20231109_2H_yeast_1.5.ser#32,FA_20231109_2H_yeast_1.5.ser#33,FA_20231109_2H_yeast_1.5.ser#34,FA_20231109_2H_yeast_1.5.ser#35,FA_20231109_2H_yeast_1.5.ser#36,FA_20231109_2H_yeast_1.5.ser#37,FA_20231109_2H_yeast_1.5.ser#38,FA_20231109_2H_yeast_1.5.ser#39,FA_20231109_2H_yeast_1.5.ser#40,FA_20231109_2H_yeast_1.5.ser#41,FA_20231109_2H_yeast_1.5.ser#42,FA_20231109_2H_yeast_1.5.ser#43,FA_20231109_2H_yeast_1.5.ser#44,FA_20231109_2H_yeast_1.5.ser#45,FA_20231109_2H_yeast_1.5.ser#46,FA_20231109_2H_yeast_1.5.ser#47,FA_20231109_2H_yeast_1.5.ser#48,FA_20231109_2H_yeast_1.5.ser#49,FA_20231109_2H_yeast_1.5.ser#50,FA_20231109_2H_yeast_1.5.ser#51,FA_20231109_2H_yeast_1.5.ser#52,FA_20231109_2H_yeast_1.5.ser#53,FA_20231109_2H_yeast_1.5.ser#54,FA_20231109_2H_yeast_1.5.ser#55,FA_20231109_2H_yeast_1.5.ser#56,FA_20231109_2H_yeast_1.5.ser#57,FA_20231109_2H_yeast_1.5.ser#58,FA_20231109_2H_yeast_1.5.ser#59,FA_20231109_2H_yeast_1.5.ser#60,FA_20231109_2H_yeast_1.5.ser#61,FA_20231109_2H_yeast_1.5.ser#62,FA_20231109_2H_yeast_1.5.ser#63,FA_20231109_2H_yeast_1.5.ser#64,FA_20231109_2H_yeast_1.5.ser#65,FA_20231109_2H_yeast_1.5.ser#66,FA_20231109_2H_yeast_1.5.ser#67,FA_20231109_2H_yeast_1.5.ser#68,FA_20231109_2H_yeast_1.5.ser#69,FA_20231109_2H_yeast_1.5.ser#70
0.774080,-404.453,-206.287,-645.243,5.93314,-275.047,82.6735,-354.945,297.897,251.936,245.715,-194.259,436.436,-127.965,232.587,175.172,147.465,-406.865,214.271,119.945,-112.444,40.3529,-241.836,230.862,436.114,-569.232,-145.205,-73.5829,335.833,185.816,209.280,595.759,-0.545801,3.47909,409.063,85.4222,-168.090,-497.191,480.798,-66.4994,447.522,29.4070,-322.697,71.6173,268.911,-352.667,-245.250,-220.126,291.788,-196.119,716.802,483.618,30.4655,-279.856,-155.813,-553.745,721.224,-240.022,90.1675,566.953,733.749,385.351,352.178,-68.0862,-132.149,207.468,-315.988,-14.3749,-205.177,101.118,385.630
0.782225,-303.805,-125.572,-638.339,46.7956,-307.894,49.0120,-372.365,263.738,273.704,281.899,-136.761,453.827,-245.496,234.788,175.141,292.234,-325.313,173.851,131.390,-277.773,25.1606,-150.333,304.124,297.534,-464.952,-274.461,-27.8686,412.039,144.447,284.264,558.653,30.1138,66.3765,404.410,59.5131,-119.678,-607.390,525.444,-190.911,304.436,-82.8804,-344.226,40.2909,237.373,-264.923,-236.677,-189.717,265.380,-179.409,567.978,422.626,-67.5394,-319.433,-183.727,-479.816,732.605,-188.414,84.3270,575.276,761.217,329.986,372.358,-184.856,-205.039,209.780,-311.086,71.5781,-135.049,125.038,349.488
0.790370,-203.533,-62.6027,-614.575,69.9350,-297.136,-59.3609,-358.340,198.679,236.482,312.427,-20.9995,411.218,-358.898,263.896,173.170,383.803,-290.084,125.700,159.466,-481.536,13.8714,-48.8567,339.857,163.126,-350.900,-388.862,19.1450,500.161,145.541,358.709,469.981,45.6058,106.834,386.155,-4.63244,-110.405,-680.598,573.434,-313.654,188.284,-198.969,-375.063,13.3683,178.231,-167.880,-183.569,-145.805,250.017,-163.011,412.799,353.166,-181.060,-320.233,-129.836,-383.396,758.789,-170.933,80.7901,598.863,720.216,225.108,348.225,-277.885,-294.774,205.883,-293.690,173.256,-11.6584,130.909,325.555
0.798515,-133.945,-27.9052,-570.010,59.0132,-206.566,-214.632,-324.225,152.047,192.358,324.017,138.326,340.547,-396.703,283.514,157.637,395.546,-267.527,92.8766,172.906,-663.102,-1.72840,-17.4303,303.551,80.5394,-236.181,-454.593,60.8702,605.104,185.389,400.729,376.686,56.0945,110.384,366.010,-92.0976,-115.759,-692.309,594.949,-396.463,159.677,-289.429,-373.244,-48.3480,113.733,-85.7157,-165.177,-80.4179,221.132,-184.232,301.414,322.965,-236.410,-304.059,-5.23476,-280.837,774.863,-202.558,56.4596,640.018,613.413,115.411,314.824,-348.812,-364.436,190.292,-282.568,228.943,138.124,133.782,335.575
0.806660,-83.7117,3.05237,-513.984,7.68876,-75.5232,-361.856,-275.742,153.696,196.045,302.637,256.964,261.803,-324.043,283.527,138.630,361.451,-217.101,107.902,166.129,-780.636,-17.4936,-49.3877,201.599,72.2691,-143.448,-473.041,86.5642,698.868,251.383,390.571,329.477,67.8246,78.5987,394.913,-185.510,-97.1550,-643.719,569.376,-407.848,208.397,-331.369,-303.465,-124.234,50.5944,-43.1097,-225.340,-33.7669,153.870,-238.104,242.829,349.724,-201.978,-286.424,111.001,-172.317,738.579,-268.146,13.8381,660.157,493.947,30.3554,302.578,-412.278,-405.581,205.631,-278.845,247.243,264.167,156.199,355.793
0.814805,-38.3213,37.7344,-469.586,-42.3464,32.8938,-467.033,-216.332,175.662,263.647,246.892,287.324,169.651,-183.103,258.574,165.073,324.485,-147.179,171.686,159.487,-827.295,-21.5186,-55.4367,74.3617,128.302,-72.5198,-462.362,111.505,749.854,314.347,339.950,354.050,88.1976,31.5025,484.071,-268.675,-52.5525,-551.990,496.646,-324.818,263.174,-313.334,-165.777,-175.237,14.3006,-52.4591,-309.794,-51.9754,62.7247,-314.456,234.043,421.313,-97.9492,-260.533,145.558,-73.9747,652.484,-343.932,-14.6217,613.246,388.416,-51.3815,303.728,-455.955,-433.285,273.328,-272.458,266.101,321.888,188.767,373.677
0.822950,-13.2018,64.2989,-417.786,-42.8603,117.780,-519.611,-166.296,178.149,356.087,182.433,249.340,99.6506,-64.6229,202.588,239.804,279.919,-81.9091,253.907,146.117,-820.525,-17.0449,31.2634,-53.5543,226.655,11.0489,-435.804,170.604,758.701,338.391,275.102,433.761,96.0470,-28.0094,589.041,-316.377,-8.75043,-436.653,406.007,-173.416,280.897,-251.760,-12.8910,-194.435,18.6839,-90.5765,-348.680,-122.937,10.4412,-390.689,273.996,492.995,55.4549,-232.159,110.394,-7.25844,565.718,-423.763,-24.1096,502.504,288.814,-141.074,301.608,-463.201,-455.671,361.685,-252.705,305.191,295.715,194.353,402.997
0.831095,-14.5361,70.4342,-346.467,0.508859,183.785,-526.022,-112.253,169.366,395.420,147.624,185.138,98.8275,-33.9528,126.534,310.134,217.907,-38.6855,307.648,127.727,-779.892,-22.3940,172.475,-174.672,336.214,127.999,-401.054,266.165,706.790,282.495,221.393,533.344,66.4650,-107.786,661.692,-308.286,27.1761,-323.325,321.696,-4.70414,278.862,-177.907,90.4257,-185.110,34.1548,-122.438,-334.377,-186.193,33.9641,-421.876,346.694,501.426,231.191,-212.206,58.0559,37.7513,529.574,-482.008,-10.1791,368.953,189.934,-230.135,284.738,-428.832,-474.671,429.076,-243.955,352.632,198.245,162.257,451.947
0.839240,8.40955,50.7500,-296.547,55.4494,206.874,-500.518,-12.6580,166.813,339.286,154.072,124.228,156.846,-87.8154,55.7274,325.679,158.134,-32.3537,321.746,132.145,-704.665,-71.8638,304.496,-253.129,419.688,265.576,-357.409,353.871,567.396,137.537,163.255,594.946,26.1190,-180.667,696.939,-256.817,76.7542,-238.400,225.487,141.928,286.087,-111.091,128.428,-170.555,45.8685,-137.292,-310.690,-203.954,120.140,-394.551,407.052,416.493,392.216,-219.256,25.3122,93.1638,587.064,-507.582,62.6656,248.678,107.289,-298.779,254.565,-373.681,-501.995,438.543,-292.367,397.829,71.2425,108.828,489.313
0.847385,86.0468,15.8551,-283.723,96.2388,181.184,-462.265,126.759,149.975,193.267,180.810,80.8613,235.487,-195.494,16.4571,308.341,97.6323,-56.7210,329.592,157.808,-588.271,-155.003,423.857,-257.692,462.127,395.222,-294.849,385.263,403.300,-39.2420,81.9894,564.083,-1.10447,-195.723,688.516,-214.111,139.173,-182.800,110.954,253.880,316.442,-89.3219,91.2486,-171.849,65.6002,-134.463,-322.916,-180.023,233.856,-338.622,410.807,277.667,504.945,-270.280,0.00869734,174.463,730.197,-503.898,180.602,176.196,41.3322,-305.327,241.124,-327.894,-544.655,378.200,-408.893,450.138,-32.4628,33.5152,468.035
0.855530,184.621,-13.2830,-275.076,92.3834,148.313,-426.722,280.294,99.2131,30.4336,211.397,56.1684,315.793,-313.629,32.1619,315.013,13.1319,-78.7759,353.238,148.740,-453.068,-194.757,550.930,-210.214,458.984,484.440,-194.119,354.702,317.675,-183.338,4.50987,474.765,-31.9756,-154.469,644.074,-220.644,165.485,-120.658,23.7671,341.048,373.439,-142.350,-25.0082,-183.037,87.7864,-91.8044,-398.329,-146.428,329.863,-285.320,367.895,188.758,543.757,-349.047,-45.5657,262.325,895.505,-467.877,283.386,161.148,-7.70653,-217.884,286.192,-291.556,-579.222,279.086,-531.269,518.906,-87.0309,-43.6165,379.863
0.863675,272.718,-30.6197,-268.988,42.1238,142.951,-407.904,442.071,33.4635,-61.9739,249.419,32.8489,382.301,-388.736,87.6249,347.838,-78.9641,-65.1159,380.226,71.5465,-315.735,-163.546,664.893,-149.830,428.568,516.504,-42.9376,305.776,339.289,-265.394,-24.6925,407.234,-84.5713,-128.297,622.720,-267.301,132.968,-33.7854,17.1108,414.755,446.575,-232.126,-168.389,-184.870,112.855,-1.67652,-514.365,-134.802,354.961,-243.784,341.103,226.868,502.754,-396.613,-80.6107,308.233,1020.94,-417.431,349.486,154.358,-10.9431,-66.4240,363.943,-245.253,-559.481,188.612,-591.914,595.819,-88.8830,-85.9840,260.811
0.871820,357.047,-38.8310,-294.754,-12.2937,152.395,-431.405,598.101,-11.1658,-69.7930,304.000,2.41250,391.203,-397.305,149.897,374.959,-167.034,-12.8968,380.933,-37.3133,-188.832,-97.9479,725.075,-98.2299,398.965,488.130,144.572,257.735,437.126,-276.529,-2.23824,390.381,-154.826,-173.291,642.507,-299.455,103.100,58.0339,78.8481,492.863,496.483,-295.944,-277.963,-134.523,158.269,94.4685,-607.557,-143.627,262.860,-171.617,364.929,358.967,399.404,-380.485,-78.7295,291.308,1077.05,-370.179,389.077,105.943,39.7935,67.8481,403.849,-175.250,-467.162,113.705,-581.271,660.797,-20.1542,-91.3136,151.169
0.879965,446.342,-10.9853,-372.985,-28.1904,188.543,-511.648,713.049,-24.9516,-40.2746,368.808,-25.5936,319.022,-358.957,220.535,360.872,-278.223,49.3303,313.521,-125.602,-98.3655,-27.6162,716.285,-59.3762,368.268,394.586,302.493,196.808,573.361,-224.421,43.5865,408.315,-234.240,-265.784,677.305,-281.522,159.577,124.321,138.475,584.384,501.405,-292.639,-325.963,-14.0526,235.318,153.583,-648.135,-160.447,96.0182,-56.9121,416.394,488.581,270.652,-318.466,-71.0620,250.258,1074.31,-321.645,416.407,16.3155,87.4098,139.724,397.671,-93.8075,-339.691,23.4508,-520.483,685.937,102.827,-61.4633,65.4319
0.888110,519.808,50.4203,-503.190,0.0438778,267.080,-621.236,766.118,-8.09060,-50.2240,433.812,-53.3115,204.190,-320.027,302.343,298.632,-422.849,85.3902,173.279,-199.586,-31.3708,34.5345,651.018,-21.4226,335.484,274.448,364.950,144.184,692.352,-128.414,83.0795,444.033,-317.192,-357.765,729.958,-224.793,302.097,155.758,148.733,674.472,477.127,-208.713,-301.290,143.248,322.216,168.387,-650.128,-169.638,-41.3641,31.1962,454.108,567.777,185.316,-245.603,-62.2749,240.006,1040.76,-265.092,429.589,-89.8052,76.3783,170.207,381.916,-10.3643,-230.814,-88.6114,-422.644,647.889,224.954,0.232684,16.2972
0.896255,554.663,94.7143,-649.255,59.5103,328.340,-705.339,775.864,35.5304,-140.643,492.705,-97.8006,99.8425,-320.178,364.504,240.539,-561.634,94.4820,28.4212,-275.185,48.9738,93.6056,569.565,11.8207,338.898,187.979,316.927,122.349,752.571,-1.89555,121.061,484.145,-388.750,-428.792,795.255,-152.304,452.714,158.015,99.0009,754.643,450.974,-56.8374,-214.284,297.818,358.715,151.177,-606.848,-135.006,-79.5905,51.1744,469.160,607.857,185.895,-160.704,0.497776,258.963,989.106,-218.344,404.939,-173.679,-2.77952,153.740,375.497,75.4143,-163.472,-210.344,-291.099,558.454,287.744,54.0301,19.5969
0.904400,537.166,99.6030,-768.218,144.344,319.614,-727.523,750.970,87.0254,-300.220,519.382,-173.790,43.7552,-333.009,373.357,216.010,-647.634,116.509,-55.9679,-334.043,142.777,163.404,513.111,36.9610,406.025,164.625,196.091,104.237,753.109,140.965,178.500,504.235,-436.941,-441.477,838.459,-64.2600,541.221,129.280,5.91984,841.548,448.719,113.378,-80.3021,422.139,288.119,128.079,-508.330,-40.1092,-20.8403,34.5094,478.872,634.343,236.081,-51.4686,153.483,287.066,901.824,-201.960,339.064,-206.967,-126.393,84.5656,377.975,148.255,-103.997,-331.448,-152.966,462.398,258.421,55.2001,75.8013
0.912545,455.609,84.5247,-819.493,251.175,267.262,-688.439,705.733,129.081,-494.963,495.872,-277.694,45.9787,-293.195,343.370,197.293,-651.899,146.861,-64.3571,-355.936,236.754,240.909,462.023,74.1106,493.851,214.553,56.7515,68.5960,707.137,296.522,272.068,495.145,-464.163,-354.042,838.096,60.1532,553.129,81.8607,-73.2201,928.576,475.550,240.341,85.0266,501.301,134.069,129.170,-359.592,71.0094,86.0363,14.8774,499.763,640.969,293.921,61.0073,372.565,329.252,772.702,-189.144,266.582,-192.731,-243.991,21.2880,371.321,203.913,-31.7730,-401.725,-65.6564,399.747,186.959,17.9641,158.230
0.920690,329.118,64.3991,-765.746,380.452,224.437,-602.141,689.255,162.072,-654.160,464.645,-387.536,80.3634,-193.858,309.651,168.271,-569.619,144.910,-14.6827,-344.477,321.452,305.740,380.990,120.603,551.054,322.148,-52.1113,33.6884,616.437,436.064,386.525,458.304,-478.916,-179.380,830.483,215.775,514.981,57.2533,-104.495,986.796,491.045,321.940,252.984,513.884,-17.2111,162.912,-163.952,130.526,176.138,4.46747,538.664,585.129,330.280,157.146,609.062,372.350,653.241,-157.098,250.443,-137.862,-302.430,4.25757,339.554,261.001,24.3066,-372.734,-41.0438,383.754,150.217,14.1612,231.051
0.928836,193.107,27.8721,-616.191,513.947,218.136,-489.193,732.907,209.722,-727.363,467.163,-482.931,100.005,-92.5294,294.536,134.150,-445.660,119.092,63.6527,-295.243,412.925,350.730,283.958,162.936,559.849,427.508,-82.8767,16.5276,488.279,528.901,475.725,392.607,-479.480,24.6693,862.547,352.389,482.206,80.9036,-111.660,1019.04,449.508,388.064,409.672,441.568,-120.425,201.776,51.4415,124.632,199.458,25.1569,581.754,457.389,336.930,221.845,805.831,407.951,610.129,-128.708,308.908,-50.6028,-277.406,13.8647,271.444,348.258,73.8855,-263.109,-35.4656,414.843,154.268,79.3889,266.430
0.936981,63.6903,-13.8020,-427.947,601.056,260.969,-375.374,826.536,272.916,-722.025,490.518,-569.652,72.9138,-37.1391,292.199,96.1111,-332.719,94.2044,145.845,-177.065,517.564,374.571,207.311,201.289,523.582,466.100,-26.5522,23.2895,365.342,591.887,518.049,303.851,-432.460,192.452,918.557,407.932,483.230,136.459,-115.607,1031.70,352.231,434.299,548.955,292.656,-206.912,220.902,212.732,99.2192,169.317,81.4935,599.364,314.602,344.746,234.052,929.201,455.030,641.919,-124.922,376.247,36.1957,-184.424,22.2780,149.964,437.699,137.461,-125.733,-35.1461,462.854,155.234,171.900,250.362
0.945126,-46.2681,-33.0499,-257.901,595.126,330.483,-292.943,940.875,347.652,-648.464,500.529,-659.748,3.11207,-43.3531,295.812,80.1141,-237.776,61.1470,203.088,0.837418,588.806,367.778,177.400,226.005,471.078,434.521,66.4248,51.4958,293.067,648.469,525.086,215.465,-311.502,287.126,958.228,374.610,487.083,207.817,-114.676,1015.30,213.026,452.820,641.981,98.1901,-304.062,228.420,276.896,96.2762,120.264,132.577,577.053,216.425,369.292,201.227,975.402,522.374,696.425,-138.884,398.480,95.6257,-66.9777,10.8081,32.6409,458.760,186.168,11.6313,-63.3339,473.993,142.149,226.647,219.962
0.953271,-108.818,-34.2027,-149.121,498.837,390.845,-269.958,1043.49,440.762,-514.479,480.257,-730.987,-66.1840,-121.245,330.460,118.958,-166.195,22.7531,218.377,148.927,574.708,300.074,198.062,217.741,437.337,364.123,139.840,76.9902,284.421,693.834,507.499,156.980,-139.183,317.024,976.534,301.148,455.221,280.075,-82.0932,964.035,59.0057,452.820,663.714,-91.2564,-383.200,235.919,266.798,154.776,82.7749,166.104,530.277,171.185,398.859,142.144,939.990,588.064,749.573,-172.958,386.692,117.555,15.2940,-25.7448,-2.26275,407.613,217.453,145.955,-113.416,425.348,124.357,228.703,222.475
0.961416,-119.327,-32.0053,-99.5299,382.774,447.809,-316.936,1112.05,540.395,-356.001,428.461,-760.178,-100.701,-255.117,400.054,207.275,-137.049,11.2466,188.161,194.615,495.375,176.159,246.872,163.494,434.220,275.455,182.228,66.9166,321.476,729.189,492.685,154.690,53.0133,307.513,993.793,254.745,402.681,327.466,8.07374,884.027,-83.9794,446.057,627.883,-215.456,-411.705,234.329,228.552,289.096,93.0241,202.986,512.819,140.013,415.577,78.1546,841.971,608.395,778.245,-202.923,365.646,130.690,30.4725,-74.6341,37.9177,336.489,260.135,270.982,-148.675,340.255,111.557,190.638,255.480
0.969561,-117.451,-23.0752,-71.3603,326.794,523.456,-414.111,1113.22,632.573,-210.661,359.879,-737.970,-115.136,-397.534,442.260,320.803,-143.221,31.6141,132.577,158.274,409.170,65.5507,301.765,80.6508,441.084,198.858,211.150,-4.95353,376.377,762.952,518.165,200.819,245.534,276.485,1046.76,263.656,398.131,358.572,138.291,798.808,-190.291,452.573,560.008,-249.997,-370.750,215.364,219.973,440.078,150.664,229.846,561.915,71.2776,436.570,61.6731,717.324,552.332,740.523,-177.913,333.141,183.969,-7.08209,-130.114,80.9135,286.247,290.636,375.481,-166.765,250.677,109.733,110.640,297.606
0.977706,-115.944,-3.35960,-35.9202,345.706,613.160,-507.036,1027.80,720.000,-78.9283,314.951,-667.626,-164.001,-490.063,401.125,450.755,-156.313,59.6971,89.6661,102.525,329.474,25.9388,360.769,0.443932,420.030,151.833,248.879,-130.861,435.777,788.965,563.328,273.433,431.763,234.213,1147.04,296.819,466.334,421.349,289.397,751.482,-245.099,476.970,460.106,-223.236,-262.791,173.054,260.397,546.378,212.463,225.760,661.612,-41.6905,480.030,144.014,598.474,451.021,632.651,-125.383,273.989,270.360,-52.0630,-199.256,78.3027,277.055,296.330,456.544,-196.985,185.580,122.838,7.85065,332.906
0.985851,-110.608,18.2180,23.2833,380.465,679.802,-531.612,892.728,793.972,42.7110,308.375,-575.310,-274.893,-495.936,291.168,592.746,-164.149,77.4175,89.7137,52.2434,242.859,47.2101,417.170,-41.4568,357.477,129.988,275.169,-272.561,481.908,819.004,575.593,391.543,613.137,186.219,1261.71,309.090,541.052,522.612,454.586,778.782,-267.337,493.242,355.580,-180.583,-125.873,103.527,304.912,591.247,233.700,212.958,782.077,-142.945,540.072,309.230,528.846,361.774,490.418,-105.259,219.950,347.232,-63.4598,-268.332,52.8311,301.981,332.138,510.471,-263.478,175.094,153.595,-57.3968,340.705
0.993996,-123.817,36.2369,106.153,365.429,679.101,-496.768,769.102,824.794,121.004,332.977,-479.992,-396.170,-422.300,159.379,727.222,-164.122,73.7505,132.497,16.7820,178.269,62.9215,462.261,-25.5979,275.605,145.183,250.403,-417.136,509.471,883.598,544.138,563.402,778.046,136.929,1345.57,298.709,577.354,627.865,589.040,874.328,-255.465,506.886,295.044,-150.492,2.34165,33.5119,299.973,576.807,193.848,212.675,906.465,-196.475,616.916,483.942,540.013,314.899,355.025,-111.313,221.819,390.341,-44.3913,-297.865,58.6403,330.074,423.719,522.210,-361.985,227.954,186.697,-38.6053,336.421
1.00214,-147.787,54.2100,186.942,281.788,619.286,-442.472,694.354,789.146,129.719,380.254,-387.571,-448.589,-327.923,57.9057,824.954,-158.374,43.9162,184.896,34.8678,151.745,55.6431,481.982,28.4552,209.383,204.704,204.394,-552.056,535.079,987.729,486.435,736.285,886.931,104.024,1388.34,298.004,600.462,706.849,628.319,976.892,-192.284,561.503,266.309,-127.298,115.270,-13.2972,248.853,520.346,113.586,218.455,1014.75,-212.286,701.605,618.963,601.446,321.643,261.022,-111.435,285.994,399.391,-7.42308,-249.677,117.307,327.314,533.181,502.318,-441.871,302.621,222.373,52.6720,360.447
1.01029,-164.410,74.1688,215.100,148.284,555.164,-371.684,670.584,689.110,70.0459,422.826,-281.083,-426.664,-271.866,45.2237,850.520,-143.383,4.66772,203.268,106.492,130.732,90.5834,467.557,89.5097,188.838,288.171,208.224,-642.114,561.539,1084.34,424.019,858.710,904.750,124.054,1404.23,311.752,629.490,728.221,546.860,1055.52,-84.4647,661.542,239.375,-93.4111,191.391,-27.7772,213.323,437.470,54.7040,211.922,1091.63,-190.864,763.815,720.521,647.025,376.533,211.081,-84.9778,411.980,374.838,35.3082,-130.742,203.282,308.217,612.959,491.341,-427.741,362.793,270.267,172.483,414.033
1.01843,-174.094,96.2838,155.821,9.49229,491.582,-307.298,672.780,566.534,-29.8525,450.335,-138.268,-398.980,-242.161,125.460,803.831,-113.676,-30.5597,215.491,161.216,102.318,217.723,424.120,143.310,245.088,363.706,267.746,-635.398,577.474,1114.56,376.721,906.818,821.959,201.524,1402.34,328.904,669.725,702.204,408.203,1156.62,40.7305,764.336,244.632,-53.5131,209.569,-6.50188,237.484,322.879,75.0275,184.464,1129.88,-117.550,792.073,801.121,639.539,436.687,191.560,-24.5385,562.766,334.204,67.3601,22.1451,277.499,321.635,638.863,507.797,-290.586,413.831,323.057,276.996,452.355
1.02658,-153.054,140.669,41.9647,-100.797,408.877,-278.479,639.935,477.926,-125.385,480.919,8.62197,-392.212,-184.639,236.689,732.570,-42.1155,-58.3612,287.329,155.549,86.4944,396.505,363.192,193.510,384.141,433.091,324.293,-475.627,591.381,1047.17,354.434,877.886,684.403,312.713,1362.93,346.287,754.030,672.060,312.477,1298.50,141.121,830.974,336.850,-28.5027,183.404,23.3554,305.775,202.838,166.082,171.377,1138.67,-7.18100,817.175,849.861,611.405,447.701,197.824,38.3221,681.201,305.248,93.0951,192.747,340.586,394.275,609.015,518.186,-86.6920,469.396,373.590,360.557,454.929
1.03472,-77.0652,228.540,-56.4662,-169.847,346.370,-296.672,538.535,439.165,-207.043,513.246,88.2965,-357.408,-69.5279,307.084,673.609,122.642,-48.7437,396.051,123.027,112.983,549.517,335.070,228.763,546.292,548.152,349.366,-176.139,634.292,903.629,380.613,810.094,581.278,433.656,1272.18,350.777,914.885,656.342,323.564,1440.87,181.216,883.294,505.215,-1.87838,146.209,15.0536,369.427,124.737,261.708,209.740,1143.64,101.102,871.760,870.440,636.508,421.480,231.495,68.3761,759.987,302.026,106.913,365.278,437.025,507.347,539.849,495.885,98.3689,536.885,419.969,455.365,445.715
1.04287,20.2817,327.609,-97.4175,-188.117,326.765,-353.576,428.667,425.303,-298.639,533.135,80.3376,-247.862,73.7796,301.498,636.631,363.180,18.3820,475.155,124.803,187.094,642.269,389.721,233.636,632.817,720.941,384.297,160.394,741.784,764.792,460.921,748.871,584.939,525.204,1171.06,352.911,1139.02,647.365,441.801,1545.56,154.479,984.700,685.956,68.0940,145.787,-37.8818,385.842,117.292,334.975,287.362,1178.40,203.454,954.287,888.559,734.149,419.709,282.800,83.2117,804.468,320.833,103.350,495.014,568.876,636.581,459.062,484.092,216.253,615.429,447.908,578.874,468.481
1.05101,74.9684,400.355,-83.1906,-144.588,309.333,-402.555,388.182,409.397,-401.413,544.874,43.3353,-53.3652,165.720,227.796,620.934,573.232,120.992,519.968,168.619,283.686,688.263,485.787,235.279,592.284,878.408,465.886,435.244,899.756,693.092,582.456,704.350,704.731,567.987,1093.23,402.332,1351.72,646.295,623.061,1582.16,113.829,1134.35,835.249,186.279,200.232,-97.5888,355.548,203.637,421.769,381.803,1271.88,325.574,1027.66,904.475,856.952,452.455,350.274,129.518,822.006,347.318,121.207,564.642,688.192,773.648,409.213,551.568,265.515,689.655,448.656,732.686,546.189
1.05916,66.1429,443.855,-53.8903,-49.0463,273.245,-385.664,417.508,389.344,-485.273,553.182,48.0257,195.080,184.125,119.932,618.100,668.304,223.370,574.907,226.598,372.103,711.418,547.745,276.427,464.731,933.953,581.037,622.371,1065.17,679.564,719.946,690.121,872.873,592.708,1035.96,512.602,1486.82,670.062,849.823,1537.43,118.569,1268.61,965.170,338.046,310.008,-107.568,341.715,365.917,558.091,472.566,1411.44,456.199,1054.57,885.315,958.108,493.944,457.803,206.931,831.011,382.509,219.948,598.274,771.009,896.124,411.053,706.015,260.972,752.488,455.274,909.650,648.299
1.06730,14.4535,448.523,-49.9040,79.2987,251.455,-293.475,471.495,374.642,-525.098,556.900,115.621,436.016,215.737,31.6643,634.671,667.438,300.734,653.690,301.220,438.760,718.339,567.574,359.104,330.756,888.830,706.481,757.117,1210.71,697.044,851.550,732.447,1007.70,631.163,1000.74,630.664,1549.89,716.089,1123.91,1438.53,211.776,1377.12,1109.59,513.537,461.129,-34.3627,411.047,523.796,746.769,549.571,1540.31,579.087,1040.93,844.949,1022.99,519.356,593.570,286.755,843.097,454.110,399.298,616.208,825.183,982.680,440.827,893.493,252.542,805.750,503.739,1080.93,737.690
1.07545,-32.4319,426.617,-52.4467,220.443,285.231,-170.349,513.594,351.177,-533.114,563.199,225.444,624.143,334.841,-11.0031,677.428,641.349,374.827,736.896,376.727,489.583,708.029,586.510,456.316,260.785,812.520,812.183,889.030,1328.94,752.496,990.211,832.376,1093.67,705.974,1020.12,728.277,1568.49,779.961,1401.08,1326.64,413.130,1508.76,1265.16,717.148,622.259,110.677,555.680,616.085,959.516,658.001,1616.51,715.304,1029.61,852.761,1062.54,518.261,701.333,376.015,878.689,567.343,584.140,618.818,855.480,1041.75,460.893,1083.14,312.696,830.200,572.726,1202.51,825.758
