2H chemical shift (ppm),FA_20240514_2H_yeast_1.6.ser#1,FA_20240514_2H_yeast_1.6.ser#2,FA_20240514_2H_yeast_1.6.ser#3,FA_20240514_2H_yeast_1.6.ser#4,FA_20240514_2H_yeast_1.6.ser#5,FA_20240514_2H_yeast_1.6.ser#6,FA_20240514_2H_yeast_1.6.ser#7,FA_20240514_2H_yeast_1.6.ser#8,FA_20240514_2H_yeast_1.6.ser#9,FA_20240514_2H_yeast_1.6.ser#10,FA_20240514_2H_yeast_1.6.ser#11,FA_20240514_2H_yeast_1.6.ser#12,FA_20240514_2H_yeast_1.6.ser#13,FA_20240514_2H_yeast_1.6.ser#14,FA_20240514_2H_yeast_1.6.ser#15,FA_20240514_2H_yeast_1.6.ser#16,FA_20240514_2H_yeast_1.6.ser#17,FA_20240514_2H_yeast_1.6.ser#18,FA_20240514_2H_yeast_1.6.ser#19,FA_20240514_2H_yeast_1.6.ser#20,FA_20240514_2H_yeast_1.6.ser#21,FA_20240514_2H_yeast_1.6.ser#22,FA_20240514_2H_yeast_1.6.ser#23,FA_20240514_2H_yeast_1.6.ser#24,FA_20240514_2H_yeast_1.6.ser#25,FA_20240514_2H_yeast_1.6.ser#26,FA_20240514_2H_yeast_1.6.ser#27,FA_20240514_2H_yeast_1.6.ser#28,FA_20240514_2H_yeast_1.6.ser#29,FA_20240514_2H_yeast_1.6.ser#30,FA_20240514_2H_yeast_1.6.ser#31,FA_20240514_2H_yeast_1.6.ser#32,FA_20240514_2H_yeast_1.6.ser#33,FA_20240514_2H_yeast_1.6.ser#34,FA_20240514_2H_yeast_1.6.ser#35,FA_20240514_2H_yeast_1.6.ser#36,FA_20240514_2H_yeast_1.6.ser#37,FA_20240514_2H_yeast_1.6.ser#38,FA_20240514_2H_yeast_1.6.ser#39,FA_20240514_2H_yeast_1.6.ser#40,FA_20240514_2H_yeast_1.6.ser#41,FA_20240514_2H_yeast_1.6.ser#42,FA_20240514_2H_yeast_1.6.ser#43,FA_20240514_2H_yeast_1.6.ser#44,FA_20240514_2H_yeast_1.6.ser#45,FA_20240514_2H_yeast_1.6.ser#46,FA_20240514_2H_yeast_1.6.ser#47,FA_20240514_2H_yeast_1.6.ser#48,FA_20240514_2H_yeast_1.6.ser#49,FA_20240514_2H_yeast_1.6.ser#50
5.31899,1721.12,2252.33,-560.032,1844.5,2856.55,722.085,-1768.77,3061.49,-779.454,3038.74,1282.2,749.833,3444.66,1728.69,-403.835,369.855,1397.4,197.079,969.291,2862.23,1879.61,396.788,-64.6258,2080.72,2752.82,1047.48,889.439,1823.61,1686.26,1425.31,1986.42,-258.282,3210,1194.29,1717.51,1335.31,1276.88,-560.12,2765.82,1855.33,1007.84,1337.28,630.572,3834.6,612.691,-1382.94,769.515,1854.57,42.4546,1083.43
5.32714,1530.92,1736.55,-448.96,1553.68,2866.73,918.254,-1714.7,2979.46,-1271.89,2720.09,709.43,881.807,3812.72,1639.75,-1186.24,421.943,1339.17,337.162,978.876,2811.26,2071.53,426.18,470.228,2037.56,2157.6,1292.63,272.9,1421.86,1571.4,1697.26,2529.66,38.2927,3397.2,1364.02,1964.61,934.12,1538.96,-826.99,2172.76,2174.39,1861.34,2116.22,903.769,4087.82,703.362,-806.165,188.32,1473.25,418.887,1635.91
5.33528,1134.4,1289.51,-27.5125,866.336,2276.46,1202.97,-1016.87,2653.64,-1493.79,2398.24,626.044,1336.93,3774.48,1434.62,-867.693,635.137,1702.43,716.648,1125.96,2189.39,2158.05,230.249,818.349,1860.08,1337.21,1041.16,-357.142,722.529,1910.53,1833.96,2560.55,382.882,3235.79,1579.29,1871.03,634.242,2129.98,-617.708,1797.75,2058.79,2504.64,2869.2,1170.55,4338.2,1083.5,139.45,-418.762,1559.09,1063.59,1679.65
5.34343,997.874,871.109,252.607,325.557,1629.86,1153.84,139.728,1983.95,-1081.01,1920.94,141.511,1703.41,3117.31,1041.52,-189.174,772.938,2024.88,1016.44,1148.55,1361.3,2194.12,-123.864,1434.22,1165.7,645.873,872.99,-773.977,252.362,2079.98,1626.19,2282.93,398.498,2811.3,1971.01,1882.22,210.355,2508.49,-270.369,1623.63,1797.21,2852.96,3212.84,1363.96,4340.7,1650.73,567.558,-753.981,1950.43,1700.49,1045.7
5.35157,1131.53,664.724,243.546,485.258,1210.17,860.068,1182.57,1468.11,-379.715,1371.37,-494.383,1350.64,2531.63,756.155,268.567,644.709,1965.6,1439.16,965.756,770.968,1896.33,104.052,2168.54,467.034,218.167,890.405,-1008.67,264.6,2056.04,1030.41,1574.76,256.364,2489.01,2246.93,2186.88,-131.53,2826.31,-30.4891,1247.34,1805.1,2734.48,3148.63,1455.69,3957.43,2059.93,326.297,-1115.3,2486.97,1999.82,374.006
5.35972,920.202,546.986,105.103,1243.38,1033.77,675.477,1968.37,1379.76,7.43326,986.6,-516.823,529.563,2428.34,969.33,443.063,693.318,2064.18,2043.13,680.68,733.084,1743.18,674.134,2353.26,153.608,153.352,688.729,-740.091,504.53,1812.28,532.739,645.483,83.5637,2011.43,2050.37,2674.88,-323.431,2950.55,318.342,193.891,2051.71,2369.11,2605.8,1464.56,2829.42,2199.25,-374.884,-1465.35,2839.99,1658.09,93.3962
5.36786,222.055,174.92,67.7384,1789.61,730.34,701.333,2760.39,1635.09,41.9328,839.053,-42.8325,-219.864,2333.03,1477.13,294.202,1142.11,2078.94,2435.96,356.975,789.929,1764.4,1119.3,2064.78,171.828,513.202,501.726,188.646,698.739,1536.94,383.123,261.119,-243.588,1780.48,1714.61,2648.44,-548.83,2833.51,389.095,-968.56,2311.24,2203.87,1599.46,1345.76,1585.54,2037.47,-906.014,-1669.71,3045.18,1001.33,-399.265
5.37601,-769.329,-338.763,393.727,2085.18,667.6,656.22,3046.18,1944.72,163.707,1044.15,669.024,-708.94,2055.08,2007.72,-46.6394,1660.13,1480.11,2818.69,65.3788,521.912,1417.99,1523.39,1901.69,287.553,1086.02,674.609,1228.8,493.207,1704.78,365.08,442.187,-655.071,1939.04,1500.68,1925.47,-487.697,2679.85,268.416,-1529.17,2516.11,2254.73,737.584,1464.21,979.163,1763.4,-889.44,-1490,2992.72,258.469,-1001.12
5.38415,-1600.17,-353.115,726.212,2419.37,778.527,460.76,2488.27,2224.77,360.211,1459.71,1231.57,-914.557,1612.27,2280.92,-162.517,2102.37,504.518,3069.66,73.8498,-12.1802,1024.88,1556.24,2085.57,296.327,1508.31,1123.69,1513.99,289.97,1838.59,163.258,691.011,-737.224,1970.49,1439.72,940.419,-137.262,2521.82,485.555,-1247.93,2342.16,2522.55,465.097,1797.19,741.231,1642.85,-424.272,-943.632,2644.18,-321.861,-1070.29
5.3923,-1829.31,374.42,485.462,2446.87,944.627,306.071,1569.98,2320.15,430.544,1443.72,1504.46,-878.431,1471.6,2203.94,-88.0455,2360.56,-496.813,2785.71,-2.32932,-780.594,1101.45,1213.4,2280.46,353.843,1843.71,1451.3,730.276,50.4267,1740.14,-148.061,1132.33,-507.806,1737.79,1393.58,222.763,80.362,2136.39,823.445,-709.982,2032.15,2766.76,581.828,1987.4,627.76,1535.99,48.3549,-608.032,2496.59,-457.627,-823.083
5.40044,-1831.09,1566.37,63.8933,1980.05,1224.41,88.8748,667.345,2450.06,313.052,815.311,1267.09,-1140.81,1868.34,2113.34,96.6465,2227.57,-1401.58,2281.46,-268.484,-1506.86,1384.02,1000.38,2517.44,991.427,2376.74,1499.52,32.8946,-788.757,1712.7,-98.5015,1402.43,-607.124,1303.56,1217.87,54.2736,532.511,1639.96,873.107,-125.641,2069.58,2832.19,877.667,2152.85,513.609,1732.99,-349.616,-789.709,2615.44,-176.702,-639.61
5.40859,-1761.5,2341.72,-494.214,1486.55,1391.83,-321.432,192.243,2913.72,-343.569,311.851,552.196,-1602.87,2354.89,1908.4,864.1,1788.87,-1711.64,1816.08,-390.912,-1734.1,1514.46,1232.04,2525.79,2118.53,2845.58,1495.99,31.9927,-2046.72,1901.3,196.297,1164.33,-988.94,716.482,868.186,-311.544,954.242,1365.27,909.77,265.517,1947.42,2663.51,1206.77,2307.01,271.418,2209.81,-1182.08,-1240.52,2307.6,303.889,-589.478
5.41673,-1310.06,2411.85,-1142.28,1170.59,1678.4,-902.41,132.916,3206.51,-1523.91,146.491,-45.8831,-1557.91,2668.21,1682.84,1919.98,1313.35,-1461.03,1351.75,-151.67,-1288.34,1569.27,1564.55,2033.06,2884.65,2751.5,1193.56,-57.6751,-2940.28,2217.76,389.525,943.964,-1114.9,138.102,378.245,-800.794,1180.34,1418.08,1247.92,383.519,1164.06,2175.86,1255.47,2204.58,-54.3067,2300.36,-1453.82,-1459.32,1589.1,777.024,-750.413
5.42488,-402.196,2115.21,-1343.92,986.898,2074.68,-1824.56,-85.8141,3006.74,-2195.5,144.278,-267.734,-1166.85,2497.17,1437.24,2291.36,890.08,-917.415,948.946,531.302,-603.622,1543.86,1697.27,1241.55,3061.88,2427.33,918.543,-461.612,-3168.43,2431.8,313.494,1115.73,-802.973,-139.438,61.5246,-782.239,1633.26,1662.55,1973.59,430.632,296.276,1636.04,1057.4,1861.1,-116.293,2174.21,-956.016,-1453.01,1206.47,1058.02,-1046.46
5.43302,397.379,1575.41,-982.022,614.491,2314.22,-2276.11,-63.7701,2757.33,-2199.43,228.301,-391.284,-737.052,1822.23,1045.34,1832.61,846.067,-198.438,1007.25,1423.31,-178.776,1642.66,1561.89,723.827,2869.99,2247.34,1110.69,-1012.54,-3259.39,2481.82,177.681,1300.26,-319.284,-91.8811,98.6592,-295.794,2110.65,1799.81,2700.73,464.448,-78.616,1552.57,1031.22,1504.64,390.902,2355.5,-310.391,-1053.82,1057.14,839.043,-1080.26
5.44117,961.547,859,-384.334,326.74,2201.26,-1879.21,149.908,2563.79,-1685.79,224.717,-187.08,-198.521,1132.07,841.843,1451.13,1025.61,215.074,1651.98,1858.25,100.398,2252.62,1178.71,453.802,2858.23,2415.57,1804.88,-1232.59,-3359.97,2133.63,162.788,936.557,221.079,-137.167,373.147,368.59,2239.93,1672.74,2885.16,312.715,-195.961,1722.34,1135.64,1132.89,1036.2,2704.16,-11.7919,-257.726,833.193,26.4897,-793.703
5.44931,1516.51,527.558,-54.2788,396.031,1971.1,-1215.01,30.6915,2369.6,-909.323,105.229,654.722,315.126,373.739,845.896,1423.98,1099.09,232.957,2191.46,1564.16,540.033,2947.04,624.758,3.116,3078.06,2812.61,2267.74,-682.604,-3253.84,1617.18,13.8283,151.574,581.993,-505.105,413.429,770.023,2061.32,1429.26,2460.95,-145.213,-188.222,1822.49,1355.32,620.041,1279.93,2953.71,302.862,255.236,725.282,-687.681,-249.133
5.45746,1664.54,360.388,-81.6349,293.449,2097.8,-861.726,-454.116,1834.02,-162.225,-281.569,1362.49,635.293,-201.852,480.013,1522.19,1162.82,147.344,2164.15,968.103,712.882,3587.84,212.535,-579.754,3291.09,2725.27,2153.81,263.897,-2843.65,1338.97,-351.89,-724.389,802.771,-760.143,298.794,1099.94,1944.5,1207.4,1469.09,-457.105,-223.234,1769.47,1356.7,-251.732,1251.31,2947.66,715.815,248.016,848.676,-809.63,410.87
5.4656,1404.86,155.557,-132.698,-44.3512,2028.99,-747.689,-1046.12,1149.13,479.844,-387.573,1438.36,978.311,-67.592,-94.0554,1472.81,1185.01,-271.079,1891.19,462.351,752.518,3906.04,1.91975,-925.895,3426.21,2298.71,1716.84,1012.86,-2413.89,1427.03,-765.953,-1479.85,972.967,-557.66,241.943,1656.47,1974.28,898.848,420.639,-131.779,-592.015,1766.67,1033.64,-1335.09,1460.81,2764.92,806.833,135.718,709.943,-764.979,973.08
5.47375,1304.14,167.157,-119.183,-83.7178,1564.2,-470.186,-1516.96,810.746,932.565,-12.0692,1580.93,1530.31,409.615,-163.269,1119.83,1359.76,-555.064,1864.89,-76.7475,953.541,3662.53,-335.417,-553.152,3363.98,1851.42,1099.99,1320.8,-2135.73,1699.19,-958.242,-2135.77,985.205,-440.208,376.501,2522.17,1949.69,378.505,-255.76,546.569,-817.825,1908.45,944.506,-2007.52,2047.46,2379.02,857.637,399.85,631.699,-392.704,1121.83
5.48189,1182.17,346.268,-190.341,212.604,1492.87,-160.075,-1582.93,578.686,978.757,549.11,2193.08,2016.38,702.091,423.752,760.708,1997.86,-397.475,2083.35,-714.763,1088.9,3029.31,-491.129,152.11,2750.53,1630.2,568.548,1252.46,-2081.85,1946.67,-749.872,-2788.7,975.504,-708.105,540.737,3270.29,1916.05,85.9056,-624.23,1005.64,-456.37,2216.5,1169.87,-1907.81,2261.82,1776.72,1372.88,772.36,928.229,638.865,748.945
5.49004,1000.58,521.234,-12.5933,359.234,1710.11,-222.001,-1058.05,469.151,574.048,1080.96,2394.31,2605.76,924.685,1267.59,899.34,2310.29,-6.90362,2009.25,-1184.36,620.202,2621.47,-437.489,595.338,2115.98,1878.52,394.319,1089.06,-2209.67,1886.31,-222.512,-2829.32,1015.81,-952.513,592.555,3719.85,1953.34,-84.5184,-1057.89,1301.91,-151.223,2420.51,1364.63,-1491.55,2025.22,1076.82,1901.87,909.704,1269.24,1874,297.579
5.49818,1231.58,682.297,219.54,-112.751,2190.33,-696.349,-80.881,774.85,-0.911379,1482.05,1980.8,3275.02,1234.46,1999.81,1404.08,2250.78,350.652,1597.82,-1468.21,-14.2936,2571.25,-286.683,693.045,1917.66,1939.51,458.296,1292.94,-2385.81,1956.6,503.184,-1920.45,1462.33,-928.583,617.358,3748.31,2052.36,-295.778,-1199.94,1737.12,51.7593,2222.64,1388.49,-1330.73,2132.79,312.156,2059.81,716.458,1633.77,2819.33,125.109
5.50633,1574.12,666.618,319.627,-995.027,3193.75,-1110.74,905.063,981.509,-34.1622,1507.81,1474.74,3218.68,1320.21,2398.36,1990.51,2228.57,488.988,1115.66,-1477.34,-309.478,2361.99,125.366,613.068,1786.39,1562.11,496.764,1608.71,-2483.98,2208.37,1117.21,-591.135,2082.87,-381.88,636.65,3607.98,1702.98,-285.219,-1001.71,2112.76,308.732,1993.26,1107.16,-1342.52,2500.68,-106.413,1657.42,296.66,1752.82,3374.51,-1.88514
5.51447,1473.2,361.763,211.85,-1398.81,4353.79,-1433.47,1351.82,895.892,448.003,1468.27,1169.73,2754.83,1280.4,2458.9,2429.3,2117.93,535.091,718.339,-1394.37,-634.3,2064.61,667.562,838.872,1648.03,951.227,354.903,1559.97,-2521.26,2314.43,1197.76,253.149,2412.3,54.9461,480.769,3704.82,1147.67,244.022,-882.892,2070.06,143.944,2100.9,863.841,-1280.18,2588.24,-108.48,1276.91,234.816,1550.65,3316.42,-445.099
5.52262,1114.94,199.823,85.4218,-1202.48,4912.48,-1314.64,1105.37,780.928,803.056,1499.86,1180.94,2131.89,1516.69,2464.21,2753.76,1826.3,597.607,606.852,-1219.74,-474.168,2221.11,1248.2,1192.62,1397.76,601.139,-87.4215,1356.17,-2300.83,2263.83,1001.43,110.115,2237.09,-263.467,204.894,3659.12,999.947,753.605,-769.539,1257.15,-596.487,2259.84,921.184,-1052.11,2190.74,93.219,1333.3,613.807,1513.65,2792.06,-792.584
5.53076,959.074,357.55,182.745,-550.667,4931.81,-378.464,585.005,694.435,948.79,1375.19,1303.99,1231.32,1976.37,2325.05,2918.28,1744.45,862.651,786.299,-726.268,82.39,2653.65,1742.99,1266.89,856.037,521.524,-275.223,1300.85,-1963.17,2492.42,1361.49,-455.415,1866.81,-918.014,205.031,3406.64,1230.87,832.901,-376.433,61.5407,-1263.91,2227.16,845.251,-1123.49,1433.58,468.406,1450.83,889.531,1589.68,2470.98,-805.418
5.53891,990.516,694.667,636.232,-24.9676,4636.2,744.657,484.887,765.105,945.764,1313.59,1465.15,615.179,2189.24,1739.3,2833.38,1930.96,1061,1428.12,235.231,78.6665,2707.69,1645.47,1448.02,359.119,481.74,-118.115,1224.3,-1604.36,3075.69,2128.5,-654.634,1786.69,-1185.96,315.591,3439.28,1588.3,480.477,224.892,-489.919,-1422.97,1614.47,575.012,-1050.33,712.31,812.374,939.689,710.133,1719.44,2336.67,-784.264
5.54705,1409.8,856.561,924.029,-315.908,3941.14,1709.87,530.677,1051.73,919.954,1171.09,1909.77,351.089,1998.32,1308.01,2264.81,2025.83,899.47,2058.25,1028.05,-264.772,2465.68,883.344,1928.17,439.614,622.357,133.277,1196.5,-1255.15,3587.95,2241.06,-506.477,1654.38,-1091.11,57.6665,3588.35,1874.28,87.022,559.818,-667.61,-1216.26,701.935,286.293,-473.513,373.349,1211.99,22.6872,108.783,1601.01,2245.92,-910.497
5.5552,2010.19,746.972,1104.1,-941.644,3146.92,2320.16,325.419,1542.29,883.336,632.718,2516.08,268.516,1522.81,994.929,1209.7,1886.74,382.832,2093.7,986.768,-364.953,2037.1,24.2507,2520.95,1149.08,735.553,209.654,1207.01,-996.909,3727.24,1812.34,-230.258,1466.4,-672.546,63.3898,3598.7,2117.99,-22.7567,467.128,-924.246,-1047.73,43.3949,-131.798,-162.291,466.782,1570.25,-255.27,-344.108,1321.86,2229.79,-789.212
5.56334,2028.08,456.734,1305,-1078.52,2654.19,2317.67,-247.577,2249.54,853.694,-336.491,2732.01,370.848,1404.65,563.181,132.276,1416.46,-127.59,1672.79,637.821,-610.519,1543.86,-468.571,2910.42,1674.41,692.363,-13.2464,1149.02,-906.978,3595.02,1157.71,226.604,1558.33,-232.393,474.325,3745.97,1884.72,-18.9731,379.062,-1414.89,-962.694,-57.642,-540.793,-160.761,411.9,1370.19,352.925,-405.913,868.124,1907.54,-453.648
5.57149,1190.95,193.249,1219.51,-681.022,2079.52,1963.96,-624.637,2183.06,1071.39,-1263.12,2167.32,599.513,1643.99,386.081,-393.671,949.005,-305.43,1187.35,427.526,-1164.99,897.258,-437.514,3119.54,1862.69,694.294,-272.697,1167.85,-1155.62,3436.34,621.088,385.447,1632.43,-118.357,462.031,4105.05,1341.47,-40.0672,821.221,-1851.18,-1083.84,330.577,-887.636,-637.474,71.5317,820.984,972.105,-157.819,524.15,1386.73,-408.41
5.57963,363.683,281.088,932.836,-185.656,1127.98,1500.57,-218.465,1496.68,1343.63,-1464.93,1186.83,1161.69,1385.73,292.805,-192.028,687.997,-200.251,752.856,249.127,-1078.26,812.187,-192.821,3059.75,2012.07,449.143,-817.223,1046.7,-1573.98,3124.93,588.344,169.163,1458.3,120.82,-287.156,4143.66,906.37,-128.423,1070.96,-2038.45,-1379.17,660.643,-1130.53,-1281.27,-184.948,558.877,854.544,131.91,843.295,1214.16,-633.535
5.58778,-36.447,700.24,591.275,-51.2997,432.296,1242.55,628.324,900.069,1034.09,-1386.62,747.176,1933.38,859.019,-266.799,430.346,476.401,-185.815,320.998,64.0429,-624.042,1328.76,239.081,2589.28,1720.06,81.8721,-1197.61,550.704,-1845.1,2766.37,579.773,123.463,1156.97,636.824,-1238.79,3704.87,865.132,-254.62,865.716,-2146.97,-1335.67,906.031,-1599.17,-1377.1,-17.7849,829.577,282.365,351.249,1385.89,1334.85,-898.398
5.59592,-231.562,1263.77,240.008,-97.3287,487.765,1251.16,1133.75,848.358,624.426,-1197.59,940.164,2380.01,339.684,-1268.96,878.363,687.764,-223.628,-182.35,-114.961,-42.3385,2193.63,937.549,2041.05,925.126,-232.57,-1008.35,-10.492,-1588.09,2498.94,441.924,305.464,711.759,965.533,-1773.56,2897.06,984.066,-338.067,776.089,-2409.34,-1130.34,1311.1,-2190.43,-1134.77,279.36,1125.34,-365.757,932.471,1553.54,1170.61,-1240.41
5.60407,-367.891,1742.52,203.144,-85.6819,421.971,1324.33,1060.06,865.882,564.822,-830.769,1322.48,2372.14,151.586,-2333.53,978.659,1252.36,-87.2901,-525.988,-589.413,766.284,3302.83,1300.39,1680.82,389.395,-169.816,-869.784,-136.989,-977.316,2046.92,631.955,231.487,508.903,718.546,-1840.03,1935.27,1168.79,-309.529,771.133,-2741.22,-1082.35,1816.23,-2397.92,-850.528,472.84,1126.73,-688.13,1880.31,1333.87,847.257,-1519.23
5.61221,-781.774,2321.85,290.967,-265.215,88.6119,1174.1,718.245,427.781,767.933,-415.61,1687.61,2109.24,636.372,-3494.33,879.75,1532.33,100.385,-827.644,-1050.94,1449.98,4256.14,934.163,1273.9,451.183,560.609,-1095.28,244.2,-376.431,1581.29,1174.22,-136.892,839.179,192.976,-1531.92,1283.82,1508.28,-388.874,824.164,-2640.14,-882.035,2059.23,-2077.02,-287.055,679.538,629.334,-374.95,2710.36,785.65,695.218,-1365.41
5.62036,-1177.13,2786.08,402.09,-647.677,-134.956,798.337,277.867,-454.863,1081.68,323.143,1655.82,1773.14,1110.64,-4457.92,556.509,1484.05,280.41,-1225.5,-1072.43,2020.25,4533.19,350.986,907.08,645.65,1482.83,-1159.67,654.161,-50.3019,1342.18,1399.08,-255.894,1374.56,-159.831,-804.387,1030.41,1901.67,-666.751,1317.85,-1894.28,-278.384,2022.17,-1412.99,307.151,1185.23,-154.4,467.644,2987.26,145.146,684.282,-863.975
5.6285,-1218.4,2416.22,823.494,-850.742,-263.396,443.446,-263.803,-1679.26,1289.39,1404.78,1430.82,1385.17,1149.11,-4766.33,-12.3113,1324.89,763.026,-1132.19,-497.929,2331.86,4186.92,229.306,659.663,442.09,2213.93,-788.667,941.117,70.585,1490.16,1243.23,-44.3793,1699.29,-373.03,336.965,1099.04,1834.59,-475.554,2053.11,-759.792,367.822,1975.81,-747.509,819.825,1882.13,-589.134,1387.8,2579.82,-269.053,881.38,-661.564
5.63665,-1082.71,1457.03,1467.83,-556.8,-276.628,224.056,-669.77,-2565.14,1317.43,1851.86,1596.3,1070.94,934.904,-4097.87,-526.382,1109.73,1243.13,-546.175,267.287,2055.36,3405.24,592.418,210.927,164.366,2404.23,-423.866,1242.69,209.687,2246.39,1210.68,264.521,1944.33,-554.771,1019.01,1336.11,1272.76,11.2421,2617.04,348.076,948.849,1932.33,-311.286,1458.7,2389.27,-216.603,1689.49,2052,-544.072,1126.37,-865.765
5.64479,-529.504,1022.93,1894.69,150.901,-67.9328,254.88,-600.086,-2566.14,1126.41,1733.27,2411.25,1050.97,811.843,-3172.95,-640.115,941.492,1344.86,199.344,703.533,1510.9,2644.66,1145.26,-57.0473,189.624,2299.17,-104.931,1853.19,124.46,2747.46,1451.79,721.5,2349.72,-352.834,911.067,1309.68,854,218.123,2843.56,1183.47,1318.59,2063.69,65.8832,2160.43,2694.94,329.67,1653.31,1728.28,-781.462,1313.9,-1243.53
5.65294,294.4,1095.76,2114.79,776.544,385.974,613.932,-307.283,-2361.58,1088.44,1702.71,3216.41,1350.19,1186.87,-2704.14,-511.068,1039.47,1354.84,837.441,682.814,1004.56,1925.82,1574.45,-17.1519,322.505,2431.09,302.396,2649.69,236.862,2638.78,1873.33,1054.89,2787.95,467.082,386.935,1169.34,766.827,353.08,2873.77,1877.58,1103.53,2160.82,602.503,2670.56,2699.47,717.45,1662.22,1300.01,-1127.46,1476.7,-1702.99
5.66108,819.456,1125.37,2079.68,937.64,905.814,1234.66,79.2294,-2122.68,1269.93,1297.88,3399.9,1708.78,1891.66,-2522.23,-314.795,1548.81,1407.81,1571.58,437.238,426.624,1173.6,1710.77,255.513,409.426,2423.83,766.654,3021.86,958.088,2602.98,2098.04,1353.54,3028.9,1319.14,165.944,1519.33,1034.07,633.151,2861.09,2312.59,479.742,1888.54,1045.99,2585.46,2495.53,1293.35,1267.54,796,-1362.24,1468.75,-2052.17
5.66923,916.304,944.355,1464.85,857.724,1313.38,1480.04,490.426,-1599.86,1047.07,768.124,3254.29,1695.85,2515.48,-2265.68,-287.737,1770.2,1374.88,2125.06,294.954,-114.472,613.249,1696.17,868.069,500.302,1977.01,1261.32,2694.27,1213.2,2721.86,1804.53,1598.17,3240.04,1468.15,676.536,2088.84,1622.13,839.315,2731.18,2673.49,-28.1793,1306.23,1399.22,2134.43,2041.55,1737.88,795.259,493.967,-1345.82,1095.62,-2044.76
5.67737,689.461,340.174,693.309,755.731,1388.02,803.298,1152,-1094.14,607.077,539.245,3023.43,1751.34,2667.1,-2308.57,-372.91,1198.43,1570.7,2259.18,224.999,-419.982,392.943,1572.79,987.205,727.383,1384.89,1631.63,2243.14,634.4,2321.47,1559.56,1356.44,3404.19,885.759,1493.8,2038.56,1891.76,689.134,2547.76,2933.15,-366.858,799.932,1616.13,1541.1,1439.82,1561.66,534.182,96.725,-1103.63,720.752,-1788.83
5.68552,388.257,-510.377,321.205,612.19,1317.84,-118.798,1769.36,-809.559,253.133,704.04,2661.81,1931.84,2630.6,-3071.14,-131.313,198.501,1847.4,2065.57,407.164,-529.37,232.309,1086.99,747.492,924.943,1210.05,1747.94,2287.9,-134.895,1229.67,1875.63,1110.45,3231.76,290.478,2022.44,1455.32,1755.53,302.531,2431.24,2764.92,-635.904,129.065,1632.5,916.966,1046.53,767.636,262.564,-182.645,-727.479,720.973,-1509.51
5.69366,49.8958,-1227.01,313.979,581.46,1514.81,-425.023,1712.65,-677.496,74.1611,1052.95,2230.57,1952.7,2430.75,-4016.24,437.117,-1057.29,2270.47,1792.85,831.636,-545.31,267.135,129.637,662.479,763.636,1432.59,1232.19,2400.04,-777.658,114.824,2406.37,1313.07,2896.28,-160.772,1907.39,933.369,1539.85,6.98242,2255.15,2280.86,-806.557,-563.564,1438.07,499.51,957.109,-419.6,203.398,-102.01,-555.578,908.442,-1231.64
5.70181,-363.753,-1358.42,585.8,893.82,1722.07,-235.226,1359.68,-918.415,-165.785,1125.98,1950.77,2028.91,1989.34,-4521.59,473.169,-2156.5,2470.34,1623.89,703.282,-544.486,507.623,-687.938,925.708,695.541,1807.36,239.159,2088.31,-1020.01,-456.002,2797.78,1420.82,2887.93,-658.406,1393.58,817.733,1757.88,-147.486,1894.81,1980.87,-717.865,-1004.28,1057.37,496.312,880.515,-1631.99,318.103,-211.686,-235.707,1211.95,-1084.23
5.70995,-542.473,-745.111,996.362,1149.64,2025.96,203.289,1271.46,-1215.15,-455.579,886.106,1703.65,2316.93,1613.37,-4350.91,111.265,-2764.67,2112.78,1618.56,34.1793,-554.731,830.51,-982.997,1235.56,745.818,2021.55,-101.972,1636.1,-838.55,-632.142,2915.12,1325.42,3019.25,-826.571,1175.53,932.477,2438.97,-13.7204,1307.47,2134.87,-408.657,-1387.66,792.469,366.691,926.382,-2560.84,203.793,-341.613,454.751,1534.83,-1045.35
5.7181,-663.456,-115.983,1277.33,1230.71,2460.69,460.337,1369.25,-851.816,-550.234,704.917,1419.1,2411.42,1585.39,-3499.41,157.958,-2850.89,1215.85,1607.41,-107.436,-654.759,1144.29,-1055.69,1591.48,631.466,1905.91,-0.299164,1781.43,-694.817,-1132.68,2875.97,1480.64,2961.72,-699.178,1363.17,1178.29,2957.99,519.562,758.588,2278.98,59.0903,-1528.72,593.625,-251.875,971.901,-3083.31,216.484,-328.327,977.276,1787.48,-1356.31
5.72624,-1021.12,57.7765,1183.51,1367.59,2834.77,292.856,1330.87,-29.5029,-650.835,634.289,1063.79,2350.3,1737.7,-2464.12,111.845,-2403.28,133.412,1402.95,262.508,-826.188,1528.72,-1187.28,1540.58,780.509,1740.51,-4.46628,2564.28,-794.422,-1898.96,2698.32,1994.15,2966.93,-544.273,1246.13,1498.84,2733.99,857.235,660.459,2249.78,334.802,-1559.91,123.222,-1036.12,686.729,-2994.34,415.736,-207.754,939.235,1995.76,-2023.31
5.73439,-1253.3,72.9379,950.728,1356.69,3089.3,-82.1085,1285.02,549.013,-792.729,666.874,660.666,2606.95,1595.39,-1518.5,-501.711,-1912.72,-382.037,1272.42,311.107,-731.254,2077.28,-1299.12,990.611,1205.06,1470.13,-125.999,3386.58,-777.996,-2383.46,2426.36,1846.23,3549.26,-383.571,668.886,1535.63,2255.33,666.148,968.081,2045.37,14.5311,-1442.74,-746.609,-1361.54,188.323,-2466.21,548.452,-35.153,669.965,1857.55,-2326.31
